ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
20520,AAS,3652,001,Seminar,"3","","","","African American History since 1865","",Closed,20,20,0,"This course surveys the major political, economic, and cultural developments in black America from the end of the Civil War to the present.  Through an engagement with various primary and secondary texts, and multimedia, students examine African Americans' endeavors to build strong families and communities, create socially meaningful art, and establish a political infrastructure capable of bringing into existence a more just and humane world."
15689,AAS,4070,001,Lecture,"3","","","","Directed Reading and Research","",Open,5,10,0,"Students in the Distinguished Majors Program should enroll in this course for their first semester of  thesis research."
12521,AAS,4500,001,Seminar,"3","","","","Advanced Seminar in African-American and African Studies","Fictions of Black Identity",Open,6,9,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
19849,AAS,4500,002,Seminar,"3","","","","Advanced Seminar in African-American and African Studies","Race in American Places",Open,3,9,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
12458,AAS,4570,001,Seminar,"3","","","","Advanced Research Seminar in African-American & African Studies","Oprah's Book Club",Open,7,15,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
15009,AAS,4570,002,Seminar,"3","","","","Advanced Research Seminar in African-American & African Studies","The Black Body in Translation",Open,3,12,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
15008,AAS,4993,002,Independent Study,"3","","","","Independent Study","",Open,0,5,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
20944,ACCT,2010,701,Lecture,"3","","","","Introductory Accounting","",Closed,12,12,0,"Designed to introduce students to the language of business, the course begins with the role of financial data in contemporary society, proceeds to develop the accounting model for capturing financial data, and finishes with the problems of measuring and reporting income, assets, liabilities, and equities."
20945,ACCT,2020,701,Lecture,"3","","","","Introductory Accounting II","",Closed,4,4,0,"Continuation of ACCT 2010. Approximately one third of the course deals with additional financial accounting topics, emphasizing managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized.  Prerequisite: ACCT 2010."
21235,ACCT,3110,501,Lecture,"3","","","","Intermediate Accounting I","",Open,4,20,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
20946,ACCT,3110,701,Lecture,"3","","","","Intermediate Accounting I","",Open,12,13,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
20947,ACCT,3120,701,Lecture,"3","","","","Intermediate Accounting II","",Closed,12,12,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
21233,ACCT,3140,501,Lecture,"3","","","","Cost Accounting","",Open,4,20,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
20948,ACCT,3140,701,Lecture,"3","","","","Cost Accounting","",Open,9,10,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
20950,ACCT,4450,701,Lecture,"3","","","","Federal Taxation I","",Closed,14,14,0,"An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns.  Prerequisite: ACCT 2020 or instructor permission."
20952,ACCT,5210,701,Lecture,"3","","","","Introductory Auditing","",Closed,9,9,0,"Examines auditing methodology through a study of auditing standards. Includes the nature of evidence, program planning, work papers, internal control evaluation, types of audit tests, and audit reports.  Prerequisite: ACCT 3120."
20953,ACCT,5310,701,Lecture,"3","","","","Selected Topics in Advanced Accounting","",Closed,18,18,0,"Studies accounting and financial reporting for partnerships, business enterprise segments, home office/branch office, foreign transactions and translation, business combinations, and other intercorporate investments and consolidated statements.  Prerequisite: ACCT 3120."
20954,ACCT,5330,701,Lecture,"3","","","","Accounting for Non-Business Organizations","",Closed,12,12,0,"Financial accounting for governmental and non-profit organizations. Studies the theory and techniques of accounting and reporting for various funds and groups of accounts.  Prerequisite: ACCT 3120."
20955,ACCT,5460,701,Lecture,"3","","","","Federal Taxation II","",Closed,8,8,0,"Analyzes of the federal income tax law and its application to corporations, shareholders, partnerships, partners, estates, and gift transactions.  Prerequisite: ACCT 4450."
19346,AIRS,100,001,Laboratory,"0","","","","Leadership Laboratory","",Open,35,219,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)Â   Prerequisite: Enrollment in Air Force ROTC."
19347,AIRS,101,001,Drill,"0","","","","AFROTC Physical Training","",Open,2,30,0,"Fulfills weekly physical training requirement for AFROTC cadets.  Emphasis is placed on increasing cardio-vascular endurance through various forms of exercise, including, but not limited to, calisthenics, circuit training and running."
19340,AIRS,1100,001,Lecture,"1","","","","The Foundations of the U.S. Air Force","",Open,5,15,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics include mission and organization of the Air Force, officership and professionalism, military customs and courtesies, Air Force officer career opportunities.  Corequisite: AIRS 100. (2 hrs)"
19341,AIRS,1100,002,Lecture,"1","","","","The Foundations of the U.S. Air Force","",Open,7,15,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics include mission and organization of the Air Force, officership and professionalism, military customs and courtesies, Air Force officer career opportunities.  Corequisite: AIRS 100. (2 hrs)"
19342,AIRS,2100,001,Lecture,"1","","","","The Evolution of Air and Space Power","",Open,2,15,0,"Examines general aspects of air and space power through a historical perspective, from the first balloons and dirigibles through the Korean War. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)"
19343,AIRS,2100,002,Lecture,"1","","","","The Evolution of Air and Space Power","",Closed,15,15,0,"Examines general aspects of air and space power through a historical perspective, from the first balloons and dirigibles through the Korean War. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)"
19344,AIRS,3100,001,Lecture,"3","","","","Concepts of Air Force Leadership and Management","",Open,8,22,0,"Focuses on the study of leadership, management fundamentals, professional knowledge,Â and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership and management situations as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
19345,AIRS,4100,001,Lecture,"3","","","","National Security Affairs/Preparation for Active Duty","",Open,12,20,0,"Examines the national security process, constitutional provisions, advanced leadership ethics, joint operations, and Air Force doctrine. Topics include the military as a profession, officership, civilian control of the military, and current issues affecting the military. Emphasizes refining communication skills through cadet briefings.  Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)"
10071,ALAR,6710,001,Lecture,"2","","","","Studio Workshop","",Open,28,40,0,"Lectures and demonstrations of graphic skills and digital media to be incorporated in ARCH 6010."
10003,ALAR,8100,001,Seminar,"3","","","","Design Research Seminar","",Open,24,25,0,"Design Research Seminar.  Prerequisite: Permission of the chair."
10234,ALAR,8995,001,Studio,"6","","","","Independent Design Research Studio","",Open,0,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
22101,ALAR,8995,002,Studio,"6","","","","Independent Design Research Studio","",Open,0,1,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
20431,AM,6020,001,Lecture,"3","","","","Continuum Mechanics With Applications","",Open,5,10,0,"Introduces continuum mechanics and mechanics of deformable solids. Vectors and cartesian tensors, stress, strain, deformation, equations of motion, constitutive laws, introduction to elasticity, thermal elasticity, viscoelasticity, plasticity, and fluids. Cross-listed as APMA 6020, MAE 6020; Taught concurrently with CE 6720.  Prerequisite: Instructor permission."
12477,AMST,2001,001,Lecture,"3","","","","Formations of American Cultural Studies","",Open,56,60,0,"This course introduces students to the interdisciplinary field of cultural studies. We will engage critical-theoretical debates on important keywords of society (including nation, race, gender and class) and map the social formations of the US and beyond. In lectures and discussions, this class will explore culture in its many forms, including everyday life, historical memory, and literary and political imaginaries."
11887,AMST,2500,001,Lecture,"3","","","","Major Works for American Studies","Language in the US",Closed,25,25,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
15568,AMST,2500,002,Lecture,"3","","","","Major Works for American Studies","Cultural Landscapes of  the US",Open,21,24,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
11888,AMST,3001,001,Seminar,"3","","","","Theories and Methods of American Studies","",Closed,18,15,0,"This seminar course will introduce majors to various theories and methods for the practice of American Studies. The three goals of the seminars are (1) to make students aware of their own interpretive practices; (2) to equip them with information and conceptual tools they will need for advanced work in American Studies; and (3) to provide them with comparative approaches to the study of various aspects of the United States.  Prerequisites: American Studies Major"
15675,AMST,3180,001,Lecture,"3","","","","Introduction to Asian American Studies","",Open,15,20,0,"An interdisciplinary introduction to the culture and history of Asians and Pacific Islanders in America. Examines ethnic communities such as Chinese, Japanese, Filipino, Korean, Asian Indian, and Native Hawaiian, through themes such as immigration, labor, cultural production, war, assimilation, and politics. Texts are drawn from genres such as legal cases, short fiction, musicals, documentaries, visual art, and drama."
10272,AMST,4500,001,Seminar,"3","","","","Fourth-Year Seminar in American Studies","Space and Time in Harlem",Open,6,8,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
19689,AMST,4500,002,Seminar,"3","","","","Fourth-Year Seminar in American Studies","US southern documentary film.",Open,8,15,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
19690,AMST,4500,003,Seminar,"3","","","","Fourth-Year Seminar in American Studies","American Film Noir",Open,10,15,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
21314,AMST,4500,004,Seminar,"3","","","","Fourth-Year Seminar in American Studies","Early American Literature",Open,3,9,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
12564,AMST,4893,001,Independent Study,"3","","","","Independent Study in Asian Pacific American Studies","",Open,0,15,0,"An elective course for students in the Asian Pacific American Studies minor. Students will work with an APAS core faculty member to support the student's own research. Topics vary, and must be approved by the APAS Director.Â "
10273,AMST,4993,001,Independent Study,"3","","","","Independent Study","",Open,1,20,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15798,AMST,4993,002,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15799,AMST,4993,003,Independent Study,"3","","","","Independent Study","",Open,1,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15800,AMST,4993,004,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15801,AMST,4993,005,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15802,AMST,4993,006,Independent Study,"3","","","","Independent Study","",Open,2,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15803,AMST,4993,007,Independent Study,"3","","","","Independent Study","",Open,1,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15804,AMST,4993,008,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15805,AMST,4993,009,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15806,AMST,4993,010,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15807,AMST,4993,011,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
15808,AMST,4993,012,Independent Study,"3","","","","Independent Study","",Open,2,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
10274,ANTH,1010,001,Lecture,"3","","","","Introduction to Anthropology","",Closed,59,60,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
15136,ANTH,1010,002,Lecture,"3","","","","Introduction to Anthropology","",Closed,36,35,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
21462,ANTH,1050,001,Lecture,"3","","","","Anthropology of Globalization","",Closed,44,40,0,"Anthropology of Globalization"
12494,ANTH,2190,100,Lecture,"3","","","","Desire and World Economics","",Open,51,60,0,"This course offers an insight into the production, distribution, and consumption of goods and services practiced by peoples ignored or unknown to classic Western economics. Its principle focus will open upon the obvious differences between cultural concepts of the self and the very notion of its desire. Such arguments as those which theorize on the ""rationality"" of the market and the ""naturalness"" of competition will be debunked."
20139,ANTH,2210,001,Lecture,"3","","","","Marriage and the Family","",Closed,35,35,0,"Compares domestic groups in Western and non-Western societies. Considers the kinds of sexual unions legitimized in different cultures, patterns of childrearing, causes and effects of divorce, and the changing relations between the family and society."
10275,ANTH,2230,001,Lecture,"3","","","","Fantasy and Social Values","",Closed,120,120,0,"Examines imaginary societies, in particular those in science fiction novels, to see how they reflect the problems and tensions of real social life. Focuses on 'alternate cultures' and fictional societal models."
15138,ANTH,2310,001,Lecture,"3","","","","Symbol and Ritual","",Closed,40,40,0,"Studies the foundations of symbolism from the perspective of anthropology. Topics include signs and symbols, and the symbolism of categorical orders as expressed in cosmology, totemism, and myth."
12243,ANTH,2320,100,Lecture,"3","","","","Anthropology of Religion","",Closed,121,120,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12244,ANTH,2320,101,Discussion,"3","","","","Anthropology of Religion","",Closed,20,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12245,ANTH,2320,102,Discussion,"3","","","","Anthropology of Religion","",Open,19,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12246,ANTH,2320,103,Discussion,"3","","","","Anthropology of Religion","",Closed,20,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12247,ANTH,2320,104,Discussion,"3","","","","Anthropology of Religion","",Closed,20,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12248,ANTH,2320,105,Discussion,"3","","","","Anthropology of Religion","",Closed,22,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12249,ANTH,2320,106,Discussion,"3","","","","Anthropology of Religion","",Closed,20,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12703,ANTH,2400,100,Lecture,"3","","","","Language and Culture","",Closed,61,60,0,"Introduces the interrelationships of linguistic, cultural, and social phenomena with emphasis on the importance of these interrelationships in interpreting human behavior. No prior knowledge of linguistics is required."
21361,ANTH,2400,101,Discussion,"3","","","","Language and Culture","",Closed,20,20,0,"Introduces the interrelationships of linguistic, cultural, and social phenomena with emphasis on the importance of these interrelationships in interpreting human behavior. No prior knowledge of linguistics is required."
21362,ANTH,2400,102,Discussion,"3","","","","Language and Culture","",Closed,21,20,0,"Introduces the interrelationships of linguistic, cultural, and social phenomena with emphasis on the importance of these interrelationships in interpreting human behavior. No prior knowledge of linguistics is required."
21363,ANTH,2400,103,Discussion,"3","","","","Language and Culture","",Closed,20,20,0,"Introduces the interrelationships of linguistic, cultural, and social phenomena with emphasis on the importance of these interrelationships in interpreting human behavior. No prior knowledge of linguistics is required."
15139,ANTH,2420,100,Lecture,"3","","","","Language and Gender","",Open,114,120,0,"Studies how differences in pronunciation, vocabulary choice, non-verbal communication, and/or communicative style serve as social markers of gender identity and differentiation in Western and non-Western cultures. Includes critical analysis of theory and methodology of social science research on gender and language."
15140,ANTH,2420,101,Discussion,"3","","","","Language and Gender","",Closed,20,20,0,"Studies how differences in pronunciation, vocabulary choice, non-verbal communication, and/or communicative style serve as social markers of gender identity and differentiation in Western and non-Western cultures. Includes critical analysis of theory and methodology of social science research on gender and language."
15141,ANTH,2420,102,Discussion,"3","","","","Language and Gender","",Open,19,20,0,"Studies how differences in pronunciation, vocabulary choice, non-verbal communication, and/or communicative style serve as social markers of gender identity and differentiation in Western and non-Western cultures. Includes critical analysis of theory and methodology of social science research on gender and language."
15142,ANTH,2420,103,Discussion,"3","","","","Language and Gender","",Closed,20,20,0,"Studies how differences in pronunciation, vocabulary choice, non-verbal communication, and/or communicative style serve as social markers of gender identity and differentiation in Western and non-Western cultures. Includes critical analysis of theory and methodology of social science research on gender and language."
15143,ANTH,2420,104,Discussion,"3","","","","Language and Gender","",Open,19,20,0,"Studies how differences in pronunciation, vocabulary choice, non-verbal communication, and/or communicative style serve as social markers of gender identity and differentiation in Western and non-Western cultures. Includes critical analysis of theory and methodology of social science research on gender and language."
15144,ANTH,2420,105,Discussion,"3","","","","Language and Gender","",Open,17,20,0,"Studies how differences in pronunciation, vocabulary choice, non-verbal communication, and/or communicative style serve as social markers of gender identity and differentiation in Western and non-Western cultures. Includes critical analysis of theory and methodology of social science research on gender and language."
15145,ANTH,2420,106,Discussion,"3","","","","Language and Gender","",Closed,19,20,0,"Studies how differences in pronunciation, vocabulary choice, non-verbal communication, and/or communicative style serve as social markers of gender identity and differentiation in Western and non-Western cultures. Includes critical analysis of theory and methodology of social science research on gender and language."
20141,ANTH,2500,001,Lecture,"3","","","","Cultures, Regions, and Civilizations","Inside Iran",Open,34,35,0,"Intensive studies of particular world regions, societies, cultures, and civilizations."
20142,ANTH,2557,100,Lecture,"3","","","","Culture Through Film","Language and Cinema",Open,98,120,0,"This course introduces the diversity of human cultural worlds and the field of anthropology as presented through film. A variety of ethnographic and commercial films will be viewed and discussed in conjunction with readings."
20144,ANTH,2557,101,Discussion,"3","","","","Culture Through Film","Language and Cinema",Closed,20,20,0,"This course introduces the diversity of human cultural worlds and the field of anthropology as presented through film. A variety of ethnographic and commercial films will be viewed and discussed in conjunction with readings."
20145,ANTH,2557,102,Discussion,"3","","","","Culture Through Film","Language and Cinema",Closed,20,20,0,"This course introduces the diversity of human cultural worlds and the field of anthropology as presented through film. A variety of ethnographic and commercial films will be viewed and discussed in conjunction with readings."
