ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
12190,AAS,4570,001,Seminar,"3","","","","Advanced Research Seminar in African-American & African Studies","What's Love Got to Do With It",Open,9,10,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
14428,AAS,4570,002,Seminar,"3","","","","Advanced Research Seminar in African-American & African Studies","Apartheid through Autobiograph",Open,5,12,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
22072,AAS,4993,001,Independent Study,"3","","","","Independent Study","",Open,2,5,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
14427,AAS,4993,002,Independent Study,"3","","","","Independent Study","",Open,2,5,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
20898,AAS,5559,001,Lecture,"3","","","","New Course in African and African American Studies","Hip Hop & Social Consciousness",Open,11,15,0,"New course in the subject of African and African American Studies."
21095,ACCT,2010,701,Lecture,"3","","","","Introductory Accounting","",Open,12,24,0,"Designed to introduce students to the language of business, the course begins with the role of financial data in contemporary society, proceeds to develop the accounting model for capturing financial data, and finishes with the problems of measuring and reporting income, assets, liabilities, and equities."
21609,ACCT,3110,501,Lecture,"3","","","","Intermediate Accounting I","",Open,7,20,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
21097,ACCT,3110,701,Lecture,"3","","","","Intermediate Accounting I","",Open,16,24,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
21098,ACCT,3120,701,Lecture,"3","","","","Intermediate Accounting II","",Open,17,24,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
21099,ACCT,3140,701,Lecture,"3","","","","Cost Accounting","",Open,19,24,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
21101,ACCT,4450,701,Lecture,"3","","","","Federal Taxation I","",Open,7,24,0,"An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns.  Prerequisite: ACCT 2020 or instructor permission."
21100,ACCT,5210,701,Lecture,"3","","","","Introductory Auditing","",Open,6,24,0,"Examines auditing methodology through a study of auditing standards. Includes the nature of evidence, program planning, work papers, internal control evaluation, types of audit tests, and audit reports.  Prerequisite: ACCT 3120."
21102,ACCT,5330,701,Lecture,"3","","","","Accounting for Non-Business Organizations","",Open,10,24,0,"Financial accounting for governmental and non-profit organizations. Studies the theory and techniques of accounting and reporting for various funds and groups of accounts.  Prerequisite: ACCT 3120."
21103,ACCT,5460,701,Lecture,"3","","","","Federal Taxation II","",Open,9,24,0,"Analyzes of the federal income tax law and its application to corporations, shareholders, partnerships, partners, estates, and gift transactions.  Prerequisite: ACCT 4450."
19181,AIRS,100,001,Laboratory,"0","","","","Leadership Laboratory","",Open,36,219,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)Â   Prerequisite: Enrollment in Air Force ROTC."
19175,AIRS,1100,001,Lecture,"1","","","","The Foundations of the U.S. Air Force","",Closed,15,15,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics include mission and organization of the Air Force, officership and professionalism, military customs and courtesies, Air Force officer career opportunities.  Corequisite: AIRS 100. (2 hrs)"
19176,AIRS,1100,002,Lecture,"1","","","","The Foundations of the U.S. Air Force","",Open,12,15,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics include mission and organization of the Air Force, officership and professionalism, military customs and courtesies, Air Force officer career opportunities.  Corequisite: AIRS 100. (2 hrs)"
19177,AIRS,2100,001,Lecture,"1","","","","The Evolution of Air and Space Power","",Open,6,15,0,"Examines general aspects of air and space power through a historical perspective, from the first balloons and dirigibles through the Korean War. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)"
19178,AIRS,2100,002,Lecture,"1","","","","The Evolution of Air and Space Power","",Open,2,15,0,"Examines general aspects of air and space power through a historical perspective, from the first balloons and dirigibles through the Korean War. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)"
19179,AIRS,3100,001,Lecture,"3","","","","Concepts of Air Force Leadership and Management","",Open,10,18,0,"Focuses on the study of leadership, management fundamentals, professional knowledge,Â and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership and management situations as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
19180,AIRS,4100,001,Lecture,"3","","","","National Security Affairs/Preparation for Active Duty","",Open,7,20,0,"Examines the national security process, constitutional provisions, advanced leadership ethics, joint operations, and Air Force doctrine. Topics include the military as a profession, officership, civilian control of the military, and current issues affecting the military. Emphasizes refining communication skills through cadet briefings.  Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)"
20966,ALAR,7010,001,Studio,"6","","","","Research Studio 1","",Open,0,80,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
21966,ALAR,7010,002,Studio,"6","","","","Research Studio 1","",Open,1,6,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
21967,ALAR,7010,003,Studio,"6","","","","Research Studio 1","",Open,7,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
21968,ALAR,7010,004,Studio,"6","","","","Research Studio 1","",Open,4,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
21969,ALAR,7010,005,Studio,"6","","","","Research Studio 1","",Open,9,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
21970,ALAR,7010,006,Studio,"6","","","","Research Studio 1","",Open,0,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
21971,ALAR,7010,007,Studio,"6","","","","Research Studio 1","",Open,2,6,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
20968,ALAR,8010,001,Studio,"6","","","","Comprehensive Design Research Studio 1","",Open,0,80,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
21972,ALAR,8010,002,Studio,"6","","","","Comprehensive Design Research Studio 1","",Open,0,6,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
21973,ALAR,8010,003,Studio,"6","","","","Comprehensive Design Research Studio 1","",Open,3,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
21974,ALAR,8010,004,Studio,"6","","","","Comprehensive Design Research Studio 1","",Open,5,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
21975,ALAR,8010,005,Studio,"6","","","","Comprehensive Design Research Studio 1","",Open,1,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
21976,ALAR,8010,006,Studio,"6","","","","Comprehensive Design Research Studio 1","",Open,13,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
21977,ALAR,8010,007,Studio,"6","","","","Comprehensive Design Research Studio 1","",Open,3,6,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
10001,ALAR,8100,001,Seminar,"3","","","","Design Research: Methods and Strategies","",Open,27,35,0,"This course is for students in architecture/landscape undertaking an independent design/thesis studio in the spring semester, or students interested in strategic design thinking. Methods for initiating a thesis, research systems, documentation strategies, design experimentation, and modes of production and presentation will be covered. Collective critical discussion, analysis, and feedback as well as production of a final book will be required."
10185,ALAR,8995,001,Studio,"6","","","","Independent Design Research Studio","",Open,1,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
21945,ALAR,8995,002,Studio,"6","","","","Independent Design Research Studio","",Open,1,2,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
22016,ALAR,8995,003,Studio,"6","","","","Independent Design Research Studio","",Open,0,3,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
22090,ALAR,8995,004,Studio,"6","","","","Independent Design Research Studio","",Open,1,2,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
18561,AM,6020,001,Lecture,"3","","","","Continuum Mechanics With Applications","",Open,0,10,0,"Introduces continuum mechanics and mechanics of deformable solids. Vectors and cartesian tensors, stress, strain, deformation, equations of motion, constitutive laws, introduction to elasticity, thermal elasticity, viscoelasticity, plasticity, and fluids. Cross-listed as APMA 6020, MAE 6020; Taught concurrently with CE 6720.  Prerequisite: Instructor permission."
12209,AMST,2001,100,Lecture,"3","","","","Formations of American Cultural Studies","",Open,59,60,0,"This course introduces students to the interdisciplinary field of cultural studies. We will engage critical-theoretical debates on important keywords of society (including nation, race, gender and class) and map the social formations of the US and beyond. In lectures and discussions, this class will explore culture in its many forms, including everyday life, historical memory, and literary and political imaginaries."
19869,AMST,2001,101,Discussion,"3","","","","Formations of American Cultural Studies","",Open,19,20,0,"This course introduces students to the interdisciplinary field of cultural studies. We will engage critical-theoretical debates on important keywords of society (including nation, race, gender and class) and map the social formations of the US and beyond. In lectures and discussions, this class will explore culture in its many forms, including everyday life, historical memory, and literary and political imaginaries."
19870,AMST,2001,102,Discussion,"3","","","","Formations of American Cultural Studies","",Closed,20,20,0,"This course introduces students to the interdisciplinary field of cultural studies. We will engage critical-theoretical debates on important keywords of society (including nation, race, gender and class) and map the social formations of the US and beyond. In lectures and discussions, this class will explore culture in its many forms, including everyday life, historical memory, and literary and political imaginaries."
19871,AMST,2001,103,Discussion,"3","","","","Formations of American Cultural Studies","",Closed,20,20,0,"This course introduces students to the interdisciplinary field of cultural studies. We will engage critical-theoretical debates on important keywords of society (including nation, race, gender and class) and map the social formations of the US and beyond. In lectures and discussions, this class will explore culture in its many forms, including everyday life, historical memory, and literary and political imaginaries."
11744,AMST,2500,001,Lecture,"3","","","","Major Works for American Studies","Language in the US",Closed,25,25,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
14733,AMST,2500,002,Lecture,"3","","","","Major Works for American Studies","Cultural Landscapes of  the US",Open,17,24,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
16069,AMST,4500,001,Seminar,"3","","","","Fourth-Year Seminar in American Studies","Hollywood, Film, and the 1930s",Closed,15,15,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
20426,AMST,4500,002,Seminar,"3","","","","Fourth-Year Seminar in American Studies","Latino Film & Visual Culture",Open,9,15,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
12275,AMST,4893,001,Independent Study,"3","","","","Independent Study in Asian Pacific American Studies","",Open,0,15,0,"An elective course for students in the Asian Pacific American Studies minor. Students will work with an APAS core faculty member to support the student's own research. Topics vary, and must be approved by the APAS Director.Â "
10269,AMST,4993,001,Independent Study,"3","","","","Independent Study","",Open,0,20,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14899,AMST,4993,002,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14900,AMST,4993,003,Independent Study,"3","","","","Independent Study","",Open,1,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14901,AMST,4993,004,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14902,AMST,4993,005,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14903,AMST,4993,006,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14904,AMST,4993,007,Independent Study,"3","","","","Independent Study","",Open,3,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14905,AMST,4993,008,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14906,AMST,4993,009,Independent Study,"3","","","","Independent Study","",Open,1,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14907,AMST,4993,010,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14908,AMST,4993,011,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14909,AMST,4993,012,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
10270,ANTH,1010,100,Lecture,"3","","","","Introduction to Anthropology","",Open,118,120,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
19673,ANTH,1010,101,Discussion,"3","","","","Introduction to Anthropology","",Closed,20,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
19674,ANTH,1010,102,Discussion,"3","","","","Introduction to Anthropology","",Closed,20,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
19675,ANTH,1010,103,Discussion,"3","","","","Introduction to Anthropology","",Closed,21,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
19676,ANTH,1010,104,Discussion,"3","","","","Introduction to Anthropology","",Open,18,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
19677,ANTH,1010,105,Discussion,"3","","","","Introduction to Anthropology","",Open,19,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
19678,ANTH,1010,106,Discussion,"3","","","","Introduction to Anthropology","",Closed,20,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
20901,ANTH,1401,001,Lecture,"3","","","","Your Heritage Language","",Closed,18,18,0,"This course introduces students to the fields of structural linguistics, social approaches to the study of language, and language policy through a focus on the traditional languages or heritage languages spoken more or less actively within students' own families and home communities, either at present or in recent generations."
19679,ANTH,1559,001,Lecture,"3","","","","New Course in Anthropology","The Concept of Culture",Closed,28,28,0,"New course in the subject of anthropology."
12224,ANTH,2190,100,Lecture,"3","","","","Desire and World Economics","",Closed,61,60,0,"This course offers an insight into the production, distribution, and consumption of goods and services practiced by peoples ignored or unknown to classic Western economics. Its principle focus will open upon the obvious differences between cultural concepts of the self and the very notion of its desire. Such arguments as those which theorize on the ""rationality"" of the market and the ""naturalness"" of competition will be debunked."
19680,ANTH,2190,101,Discussion,"3","","","","Desire and World Economics","",Open,17,20,0,"This course offers an insight into the production, distribution, and consumption of goods and services practiced by peoples ignored or unknown to classic Western economics. Its principle focus will open upon the obvious differences between cultural concepts of the self and the very notion of its desire. Such arguments as those which theorize on the ""rationality"" of the market and the ""naturalness"" of competition will be debunked."
19681,ANTH,2190,102,Discussion,"3","","","","Desire and World Economics","",Closed,21,20,0,"This course offers an insight into the production, distribution, and consumption of goods and services practiced by peoples ignored or unknown to classic Western economics. Its principle focus will open upon the obvious differences between cultural concepts of the self and the very notion of its desire. Such arguments as those which theorize on the ""rationality"" of the market and the ""naturalness"" of competition will be debunked."
19682,ANTH,2190,103,Discussion,"3","","","","Desire and World Economics","",Closed,23,20,0,"This course offers an insight into the production, distribution, and consumption of goods and services practiced by peoples ignored or unknown to classic Western economics. Its principle focus will open upon the obvious differences between cultural concepts of the self and the very notion of its desire. Such arguments as those which theorize on the ""rationality"" of the market and the ""naturalness"" of competition will be debunked."
10271,ANTH,2230,001,Lecture,"3","","","","Fantasy and Social Values","",Closed,123,120,0,"Examines imaginary societies, in particular those in science fiction novels, to see how they reflect the problems and tensions of real social life. Focuses on 'alternate cultures' and fictional societal models."
19964,ANTH,2280,001,Lecture,"3","","","","Medical Anthropology","",Open,44,45,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
20489,ANTH,2291,001,Lecture,"3","","","","Global Culture and Public Health","",Closed,24,20,0,"This course considers the forces that influence the distribution of health and illness in different societies, with attention to  increasing global interconnectedness.  We will examine the roles of individuals, institutions, communities, corporations and states in improving public health, asking how effective public health and development efforts to improve global health have been and how they might be re-imagined."
14480,ANTH,2310,001,Lecture,"3","","","","Symbol and Ritual","",Closed,35,35,0,"Studies the foundations of symbolism from the perspective of anthropology. Topics include signs and symbols, and the symbolism of categorical orders as expressed in cosmology, totemism, and myth."
12029,ANTH,2320,100,Lecture,"3","","","","Anthropology of Religion","",Open,59,60,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12030,ANTH,2320,101,Discussion,"3","","","","Anthropology of Religion","",Open,19,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12031,ANTH,2320,102,Discussion,"3","","","","Anthropology of Religion","",Closed,21,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12032,ANTH,2320,103,Discussion,"3","","","","Anthropology of Religion","",Open,19,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
12407,ANTH,2400,100,Lecture,"3","","","","Language and Culture","",Closed,47,45,0,"Introduces the interrelationships of linguistic, cultural, and social phenomena with emphasis on the importance of these interrelationships in interpreting human behavior. No prior knowledge of linguistics is required."
14481,ANTH,2420,100,Lecture,"3","","","","Language and Gender","",Closed,120,120,0,"Studies how differences in pronunciation, vocabulary choice, non-verbal communication, and/or communicative style serve as social markers of gender identity and differentiation in Western and non-Western cultures. Includes critical analysis of theory and methodology of social science research on gender and language."
