ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
11806,ARTS,2511,1,Studio,"3","William Wylie","MoTuWeThFr 10:30AM - 12:45PM","TBA","05/17/2010 - 06/11/2010","","","","","","","","","","","","","Special Topics in Photography","Documentary Photography",Open,7,15,0,"This class is an intensive hands on studio class in photpgraphy.  It covers all the basic photographic techniques including camera handling, film processing, darkroom printing and in certain cases, digital printing.,  Additionally, this course will cover the historical and theoretical aspects of the photographic medium  Each Student will be expeceted to produce a portfolio basaed on the specific topic being covered."
10069,ARTS,2670,1,Studio,"4","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","05/17/2010 - 06/11/2010","","","","","","","","","","","","","Introduction to Printmaking I","",Closed,13,15,0,"Introduction to basic black and white etching techniques, basic black and white plate lithography, and techniques of stone lithography. Printmaking professors and course content vary from semester to semester.  Prerequisite: ARTS 1610, 2620."
10070,ARTS,2810,1,Studio,"4","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","06/14/2010 - 07/10/2010","Staff","Sa 1:00PM - 3:15PM","Ruffin Hall 120","07/10/2010 - 07/10/2010","","","","","","","","","Introduction to Sculpture I","",Open,12,15,0,"Investigates the sculptural process through modeling, carving, fabricating and casting. Examines traditional and contemporary concerns of sculpture by analyzing historical examples and work done in class.  Prerequisite: ARTS 1610, 2620."
10071,ARTS,2812,1,Studio,"4","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","06/14/2010 - 07/10/2010","Staff","Sa 1:00PM - 3:15PM","Ruffin Hall 120","07/10/2010 - 07/10/2010","","","","","","","","","Introduction to Sculpture II","",Open,1,15,0,"Prerequisite: ARTS 1610, 2620."
10072,ARTS,3670,1,Studio,"3","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","05/17/2010 - 06/11/2010","","","","","","","","","","","","","Intermediate Printmaking I","",Closed,2,15,0,"Includes relief printing, advanced lithography techniques, including color lithography, color etching, monotypes, and further development of black and white imagery. Printmaking professors and course content vary from semester to semester.  Prerequisite: ARTS 2670, 2672."
10073,ARTS,3810,1,Studio,"3","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","06/14/2010 - 07/10/2010","Staff","Sa 1:00PM - 3:15PM","Ruffin Hall 120","07/10/2010 - 07/10/2010","","","","","","","","","Sculpture I","",Open,1,15,0,"Continuation of ARTS 2810, 2812 with greater emphasis on the special problems of the sculptural discipline.  Prerequisite: ARTS 2810, 2812."
10074,ARTS,3812,1,Studio,"3","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","06/14/2010 - 07/10/2010","Staff","Sa 1:00PM - 3:15PM","Ruffin Hall 120","07/10/2010 - 07/10/2010","","","","","","","","","Sculpture II","",Open,0,15,0,"Prerequisite: ARTS 2810, 2812."
10480,ARTS,4670,1,Studio,"3","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","05/17/2010 - 06/11/2010","","","","","","","","","","","","","Advanced Problems in Printmaking","",Closed,0,15,0,"Designed for students who have completed two or more semesters of study of a specific printmaking technique (woodcut, etching, or lithography) and wish to continue their exploration of that technique.  Prerequisite: ARTS 3670 or 3672."
10075,ARTS,4900,1,Independent Study,"3","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","06/14/2010 - 07/10/2010","Staff","Sa 1:00PM - 3:15PM","Ruffin Hall 120","07/10/2010 - 07/10/2010","","","","","","","","","Advanced Project in Art","",Open,0,15,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
10076,ASTR,1210,1,Lecture,"3","Gail Zasowski","MoTuWeThFr 10:30AM - 12:45PM","Astronomy Bldg 265","06/14/2010 - 07/10/2010","Staff","Sa 10:30AM - 12:45PM","Astronomy Bldg 265","07/10/2010 - 07/10/2010","","","","","","","","","Introduction to the Sky and Solar System","",Open,9,15,0,"A study of the night sky primarily for non-science majors. Provides a brief history of astronomy through Newton. Topics include the properties of the sun, earth, moon, planets, asteroids, meteors and comets; origin and evolution of the solar system; life in the universe; and recent results from space missions and ground-based telescopes."
10077,ASTR,1220,1,Lecture,"3","George Privon","MoTuWeThFr 10:30AM - 12:45PM","Astronomy Bldg 265","07/12/2010 - 08/06/2010","","","","","","","","","","","","","Introduction to Stars, Galaxies, and the Universe","",Open,13,15,0,"A study of stars, star formation, and evolution primarily for non-science majors. Topics include light, atoms, and modern observing technologies; origin of the chemical elements; supernovae, pulsars, neutron stars, and black holes; structure and evolution of our galaxy; nature of other galaxies; active galaxies and quasars; expanding universe, cosmology, the big bang, and the early universe."
10078,ASTR,3420,1,Lecture,"3","Nicole Gugliucci","MoTuWeThFr 1:00PM - 3:15PM","Astronomy Bldg 265","06/14/2010 - 07/10/2010","Staff","Sa 1:00PM - 3:15PM","Astronomy Bldg 265","07/10/2010 - 07/10/2010","","","","","","","","","Life Beyond the Earth","",Open,3,15,0,"Open to non-science students. Studies the possibility of intelligent extraterrestrial life; methods and desirability of interstellar communication; prospects for humanity's colonization of space; interaction of space colonies; and the search for other civilizations.  Prerequisite/corequisite: A 1000- or 2000-level ASTR course or instructor permission."
10079,ASTR,3480,1,Lecture,"3","Rachael Beaton","MoTuWeThFr 1:00PM - 3:15PM","Astronomy Bldg 265","07/12/2010 - 08/06/2010","","","","","","","","","","","","","Introduction to Cosmology","",Open,7,15,0,"Open to first-year students; primarily for non-science students. A descriptive introduction to the study of the ultimate structure and evolution of the universe. Covers the history of the universe, cosmological speculation, and the nature of the galaxies. Provides a qualitative introduction to relativity theory and the nature of space-time, black holes, models of the universe (big bang, steady-state, etc.) and methods of testing them."
10080,ASTR,6210,1,Lecture,"3","Gail Zasowski","MoTuWeThFr 10:30AM - 12:45PM","Astronomy Bldg 265","06/14/2010 - 07/10/2010","Staff","Sa 10:30AM - 12:45PM","Astronomy Bldg 265","07/10/2010 - 07/10/2010","","","","","","","","","Introduction to Sky and Solar System Concepts","",Open,0,5,0,"The subject matter of this course is the same as ASTR 1210.  Students are offered special assignments and consultation on introductory astronomy concepts on the sky and solar system related to education.  Offered concurrently with undergraduate sections, but restricted to graduate students in the Curry school.  Prerequisite: Curry School students; instructor permission."
10081,ASTR,6220,1,Lecture,"3","George Privon","MoTuWeThFr 10:30AM - 12:45PM","Astronomy Bldg 265","07/12/2010 - 08/06/2010","","","","","","","","","","","","","Introduction to Stars, Galaxies, and Universe Concepts","",Open,0,5,0,"The subject matter of this course is the same as ASTR 1220.  Students are offered special assignments and consultation on introductory astronomy concepts on the stars, galaxies and universe related to education.  Offered concurrently with undergraduate sections but restricted to graduate students in the Curry school. Prerequisite: Curry School students; instructor permission."
