ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
11522,AAS,2224,001,SEM,"3","Lisa Shutt","Tu 2:00pm - 4:30pm","New Cabell Hall 332","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Black Femininities and Masculinities in the US Media","",Closed,20,20,0,"This course, taught as a lower-level seminar, will address the role the media has played in creating images and understandings of 'Blackness' in the United States, particularly where it converges with popular ideologies about gender."
11715,AAS,2224,002,SEM,"3","Lisa Shutt","We 2:00pm - 4:30pm","New Cabell Hall 315","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Black Femininities and Masculinities in the US Media","",Open,19,20,0,"This course, taught as a lower-level seminar, will address the role the media has played in creating images and understandings of 'Blackness' in the United States, particularly where it converges with popular ideologies about gender."
20097,AAS,2500,001,SEM,"3","Kevin Gaines","MoWe 2:00pm - 3:15pm","Maury Hall 104","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Topics Course in Africana Studies","Music, Politics & Social Movements",Open,57,60,0,"Lower-level topics course: reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor."
20098,AAS,2500,002,SEM,"3","Kimberly Fields","We 6:00pm - 8:30pm","Maury Hall 104","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Topics Course in Africana Studies","Introduction to Race, Class & the Environment",Open,45,60,0,"Lower-level topics course: reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor."
20715,AAS,2500,004,SEM,"3","Anne Rotich","MoWeFr 10:00am - 10:50am","New Cabell Hall 485","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Topics Course in Africana Studies","Swahili Cultures & Stories",Open,15,16,0,"Lower-level topics course: reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor."
20716,AAS,2500,005,SEM,"3","Sabrina Pendergrass","TuTh 11:00am - 12:15pm","New Cabell Hall 207","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Topics Course in Africana Studies","The Souls of Black Folk",Closed,15,15,0,"Lower-level topics course: reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor."
20084,AAS,2740,001,SEM,"3","Lisa Shutt","Th 2:00pm - 4:30pm","New Cabell Hall 332","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Peoples and Cultures of Africa","",Closed,16,16,0,"In this course, students will gain an understanding of the richness and variety of African life. While no course of this kind can hope to give more than a broad overview of the continent, students will learn which intellectual tools and fundamental principles are necessary for approaching the study of the hundreds of cultural worlds that exist today on the African continent. This course will draw from ethnographic texts, literary works and film."
13112,AAS,3200,001,SEM,"3","Mark Hadley","TuTh 9:30am - 10:45am","Gibson Hall 211","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Martin, Malcolm and America","",Open,19,20,0,"An intensive examination of African-American social criticism centered upon, but not limited to, the life and thought of Martin Luther King, Jr. and Malcolm X. We will come to grips with the American legacy of racial hatred and oppression systematized in the institutions of antebellum chattel slavery and post-bellum racial segregation and analyze the array of critical responses to, and social struggles against, this legacy."
13848,AAS,3300,001,SEM,"3","Sabrina Pendergrass","TuTh 2:00pm - 3:15pm","New Cabell Hall 066","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Social Science Perspectives on African American and African Studies","",Closed,15,15,0,"This course will focus on major debates, theories, and methodological approaches in the social sciences that contribute to African American Studies. The course helps students to consider how a multidisciplinary approach enriches efforts to analyze such issues as health disparities, education, and incarceration as they relate to the African Diaspora."
20094,AAS,3500,002,SEM,"3","James Parker","TuTh 3:30pm - 4:45pm","New Cabell Hall 395","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Intermediate Seminar in African-American & African Studies","Development and the Environment in Modern Africa",Closed,25,25,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor. Primarily for fourth-year students but open to others."
20095,AAS,3500,003,SEM,"3","Brian Smithson","TuTh 2:00pm - 3:15pm","Wilson Hall 214","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Intermediate Seminar in African-American & African Studies","Cultures of African Cinema",Closed,25,25,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor. Primarily for fourth-year students but open to others."
20096,AAS,3500,004,SEM,"3","Liana Richardson","TuTh 9:30am - 10:45am","New Cabell Hall 283","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Intermediate Seminar in African-American & African Studies","Race & Medicine in Post-19th Century America",Closed,18,18,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor. Primarily for fourth-year students but open to others."
10008,AAS,4080,001,IND,"3","Sabrina Pendergrass","TBA","TBA","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Thesis","",Open,0,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
14077,AAS,4080,002,IND,"3","Njelle Hamilton","TBA","TBA","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Thesis","",Open,1,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
20717,AAS,4080,003,IND,"3","Rose Buckelew","TBA","TBA","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Thesis","",Open,0,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
20718,AAS,4080,004,IND,"3","Ashon Crawley","TBA","TBA","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Thesis","",Open,1,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
20719,AAS,4080,005,IND,"3","Kwame Otu","TBA","TBA","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Thesis","",Open,1,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
20720,AAS,4080,006,IND,"3","Kevin Gaines","TBA","TBA","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Thesis","",Open,1,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
20721,AAS,4080,007,IND,"3","Kimberly Fields","TBA","TBA","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Thesis","",Open,1,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
20780,AAS,4109,001,SEM,"3","Aniko Bodroghkozy","Mo 5:00pm - 7:30pm","Nau Hall 142","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Civil Rights Movement and the Media","",Closed,20,20,0,"Course examines the crucial relationship between the Civil Rights Movement and mass media from 1950s through early 1970s, looking at a variety of media forms: Hollywood cinema, network television, mainstream newspapers, photojournalism, the black press, and news as primary documents that can tell us something about American race relations during this period and how the nation responded to challenges posed by a powerful social change movement."
20102,AAS,4570,003,SEM,"3","Nicole Ramsey","TuTh 3:30pm - 4:45pm","New Cabell Hall 064","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Advanced Research Seminar in African-American & African Studies","Race Nation Popular Culture in Lat Amer&Caribbean",Open,6,18,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor. Primarily for fourth-year students but open to others."
20730,AAS,4570,004,SEM,"3","Alexandria Smith","TuTh 12:30pm - 1:45pm","Shannon House 108","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Advanced Research Seminar in African-American & African Studies","Black Theories of Sex, Race, and Queerness",Open,8,18,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor. Primarily for fourth-year students but open to others."
14136,AAS,4993,001,IND,"1 - 12","Lisa Shutt","TBA","TBA","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Independent Study","",Open,2,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
20104,AAS,7000,001,SEM,"3","Robert Vinson","We 2:00pm - 4:30pm","New Cabell Hall 036","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Introduction to Africana Studies","",Open,5,18,0,"This is an introductory course that will survey selected recent and classic texts in the interdisciplinary fields of African American, African, and Caribbean Studies. By the end of the course, students will be prepared to identify and understand major themes that have shaped the development of the discipline of Africana Studies."
20795,AAS,9710,001,IND,"12","Robert Vinson","TBA","TBA","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Woodson Institute Fellows Pre- and Post-Doctoral Research","",Open,8,15,0,"This is a supervised research course without formal classroom instruction."
19930,ACCT,2020,701,Lecture,"3","Noel Montesa","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/24/2022 - 05/02/2022","","","","","","","","","","","","","Introductory Accounting II","",Open,3,26,0,"Continuation of ACCT 2010. Approximately one third of the course deals with additional financial accounting topics, emphasizing managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized. Prerequisite: ACCT 2010."
19934,ACCT,3010,702,Lecture,"3","Nammy Lee, -, -","Tu 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/25/2022 - 05/03/2022","","","","","","","","","","","","","Introductory Accounting I","",Open,16,26,0,"Designed to introduce students to the language of business, the course begins with the role of financial data in contemporary society, proceeds to develop the accounting model for capturing financial data, and finishes with the problems of measuring and reporting income, assets, liabilities, and equities."
19935,ACCT,3020,701,Lecture,"3","Noel Montesa","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/24/2022 - 05/02/2022","","","","","","","","","","","","","Introductory Accounting II","",Open,18,26,0,"Continuation of ACCT 3010. Explores additional financial accounting topics with focus on managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized. Prerequisite: ACCT 3010 or ACCT 2010"
19936,ACCT,3110,701,Lecture,"3","Leon Hutton, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/19/2022 - 04/27/2022","","","","","","","","","","","","","Intermediate Accounting I","",Open,9,30,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve. Prerequisite: ACCT 2020."
19937,ACCT,3120,701,Lecture,"3","Nammy Lee, -, -","Th 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/20/2022 - 04/28/2022","","","","","","","","","","","","","Intermediate Accounting II","",Open,10,26,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes. Prerequisite: ACCT 3110."
19938,ACCT,3140,701,Lecture,"3","Wendy Achilles, -, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/19/2022 - 04/27/2022","","","","","","","","","","","","","Cost Accounting","",Open,4,26,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance. Prerequisite: ACCT 2020."
21207,ACCT,4450,701,Lecture,"3","Harvey Hutchinson, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/19/2022 - 04/27/2022","","","","","","","","","","","","","Federal Taxation I","",Open,5,30,0,"An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns. Prerequisite: ACCT 2020 or instructor permission."
19939,ACCT,5110,701,Lecture,"3","Leon Hutton, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/19/2022 - 04/27/2022","","","","","","","","","","","","","Intermediate Accounting I","",Open,16,26,0,"Provides an intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and underlying processes behind principles. Prerequisite: ACCT 3020 or ACCT 2020."
19940,ACCT,5120,701,Lecture,"3","Nammy Lee, -, -","Th 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/20/2022 - 04/28/2022","","","","","","","","","","","","","Intermediate Accounting II","",Open,13,26,0,"Continuation of ACCT 5110. Provides an in-depth study of accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes. Prerequisite: ACCT 5110 or ACCT 3110."
19941,ACCT,5140,701,Lecture,"3","Wendy Achilles, -, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/19/2022 - 04/27/2022","","","","","","","","","","","","","Cost Accounting","",Open,11,26,0,"Addresses analysis of cost behavior and volume profit relationships, responsibility accounting and reporting flexible budgets, and the use of standard costs to guide and control performance. Prerequisite: ACCT 3020 or ACCT 2020."
19942,ACCT,5250,701,Lecture,"3","Richard Evans, -, -","Th 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/20/2022 - 04/28/2022","","","","","","","","","","","","","Advanced Auditing","",Open,7,26,0,"Builds on the concepts and practice examples from introductory auditing to provide students with an in-depth understanding of professional standards, the audit process, advanced audit techniques, and the auditor's role in ensuring that publicly issued financial statements are fairly presented.Prerequisite: ACCT 5210."
19949,ACCT,5310,701,Lecture,"3","Gary Brooks, -, -","Mo 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/24/2022 - 05/02/2022","","","","","","","","","","","","","Selected Topics in Advanced Accounting","",Open,7,26,0,"Studies accounting and financial reporting for partnerships, business enterprise segments, home office/branch office, foreign transactions and translation, business combinations, and other intercorporate investments and consolidated statements. Prerequisite: ACCT 5120 or ACCT 3120"
19951,ACCT,5410,701,Lecture,"3","Wendy Achilles, -, -, -","Tu 2:00am - 2:01am","Web-Based Course-No class mtgs","01/25/2022 - 05/03/2022","","","","","","","","","","","","","Fraud Examination","",Open,10,26,0,"Focuses on the principles and methodology of fraud detection and deterrence. Examines how and why occupational fraud is committed, how fraudulent conduct can be deterred, and how allegations of fraud should be investigated and resolved. Prerequisite: ACCT 5120 or ACCT 3120"
21208,ACCT,5450,701,Lecture,"3","Harvey Hutchinson, -, -","We 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/19/2022 - 04/27/2022","","","","","","","","","","","","","Federal Taxation I","",Open,15,30,0,"Analyzes the federal income tax law and its application to individuals. Creates a study of problems covering personal and business tax situations. Assigns several cases for which the student prepares illustrative tax returns. Prerequisite: ACCT 3020 or ACCT 2020 or Instructor Permission"
19953,ACCT,5460,701,Lecture,"3","Todd Falcone, -, -","Tu 6:30pm - 9:30pm","Web-Based Course-No class mtgs","01/25/2022 - 05/03/2022","","","","","","","","","","","","","Federal Taxation II","",Open,13,26,0,"Analyzes the federal income tax law and its application to corporations, shareholders, partnerships, partners, estates, and gift transactions. Prerequisite: ACCT 5120."
14306,AIRS,100,001,Laboratory,"0","Christopher Tulip","Tu 3:30pm - 5:30pm","Monroe Hall 130","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Leadership Laboratory","",Open,37,100,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)  Prerequisite: Enrollment in Air Force ROTC."
14300,AIRS,1200,001,Lecture,"1","Brian Lagrange","Tu 1:00pm - 1:50pm","Gilmer Hall 390","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Foundations of USAF II","",Open,6,50,0,"This course provides an introduction to the Air Force, hopefully encouraging students to pursue an AF career or at least seek additional information to be better informed about the role of the USAF. The course allows students to examine general aspects of the Department of the Air Force, AF Leadership, Air Force benefits, and opportunities for AF officers. Students should demonstrate basic verbal and written communication skills."
14301,AIRS,1200,002,Lecture,"1","Brian Lagrange","We 1:00pm - 1:50pm","Shannon House 107","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Foundations of USAF II","",Open,2,35,0,"This course provides an introduction to the Air Force, hopefully encouraging students to pursue an AF career or at least seek additional information to be better informed about the role of the USAF. The course allows students to examine general aspects of the Department of the Air Force, AF Leadership, Air Force benefits, and opportunities for AF officers. Students should demonstrate basic verbal and written communication skills."
19170,AIRS,2200,001,Lecture,"1","Christopher Tulip","Tu 2:00pm - 2:50pm","Dell 2 100","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Team and Leadership Fundamentals II","",Open,6,35,0,"This course is designed to provide a fundamental understanding of both leadership and team building. There are many layers to leadership, including aspects that don't always jump to mind. Such things include listening, understanding yourself, being a good follower, and problem solving efficiently. Students will apply these leadership perspectives when completing team building activities and discussing things such as conflict management. Students should demonstrate basic verbal and written communication skills."
14303,AIRS,2200,002,Lecture,"1","Christopher Tulip","We 2:00pm - 2:50pm","Shannon House 107","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Team and Leadership Fundamentals II","",Open,4,35,0,"This course is designed to provide a fundamental understanding of both leadership and team building. There are many layers to leadership, including aspects that don't always jump to mind. Such things include listening, understanding yourself, being a good follower, and problem solving efficiently. Students will apply these leadership perspectives when completing team building activities and discussing things such as conflict management. Students should demonstrate basic verbal and written communication skills."
14304,AIRS,3200,001,Lecture,"3","David Fields","Tu 12:30pm - 1:45pm","Shannon House 107","01/19/2022 - 05/03/2022","David Fields","Tu 2:00pm - 3:00pm","Shannon House 107","01/19/2022 - 05/03/2022","","","","","","","","","Concepts of Air Force Leadership and Management","",Open,7,25,0,"Focuses on the study of leadership, management fundamentals, professional knowledge, Air Force personnel and evaluation systems, leadership ethics, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership, core values, and military ethics as a means of demonstrating and exercising practical application of the concepts being studied. Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
14307,AIRS,3200,002,Lecture,"3","David Fields","Mo 12:30pm - 3:00pm","Astronomy Bldg 139","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Concepts of Air Force Leadership and Management","",Open,1,15,0,"Focuses on the study of leadership, management fundamentals, professional knowledge, Air Force personnel and evaluation systems, leadership ethics, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership, core values, and military ethics as a means of demonstrating and exercising practical application of the concepts being studied. Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
14305,AIRS,4200,001,Lecture,"3","Michael Hough, -","Tu 12:30pm - 1:45pm","Astronomy Bldg 139","01/19/2022 - 05/03/2022","Michael Hough, -","Tu 2:00pm - 3:00pm","Astronomy Bldg 139","01/19/2022 - 05/03/2022","","","","","","","","","National Security Affairs/Preparation for Active Duty","",Open,10,24,0,"Examines military law, regional studies, advanced leadership ethics, and Air Force doctrine. Topics include the military as a profession, officership, preparation for active duty, and current issues affecting the military. Emphasizes refining communication skills through cadet presentations. Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)"
14308,AIRS,4200,002,Lecture,"3","Michael Hough","We 3:30pm - 5:30pm","Astronomy Bldg 139","01/19/2022 - 05/03/2022","","","","","","","","","","","","","National Security Affairs/Preparation for Active Duty","",Open,2,24,0,"Examines military law, regional studies, advanced leadership ethics, and Air Force doctrine. Topics include the military as a profession, officership, preparation for active duty, and current issues affecting the military. Emphasizes refining communication skills through cadet presentations. Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)"
14403,ALAR,8020,001,STO,"6","To be Announced","TuTh 12:30pm - 5:00pm","Campbell Hall 401","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Research Studio 2","",Open,0,80,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs. Prerequisite: ALAR 8010"
14459,ALAR,8020,002,STO,"6","Ben Small","TuTh 12:30pm - 5:00pm","Campbell Hall 401","01/19/2022 - 05/03/2022","","","","","","","","","","","","","Research Studio 2","",Open,10,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs. Prerequisite: ALAR 8010"
