ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
20175,AAS,2559,301,Discussion,"3","Michael Nilon","Th 5:00PM - 5:50PM","Cocke Hall 101","08/25/2015 - 12/08/2015","","","","","","","","","","","","","New Course in African and African American Studies","Afro-Creole Religions",Open,6,7,0,"New course in the subject of African and African American Studies"
20176,AAS,2559,302,Discussion,"3","Michael Nilon","Th 6:00PM - 6:50PM","Cocke Hall 101","08/25/2015 - 12/08/2015","","","","","","","","","","","","","New Course in African and African American Studies","Afro-Creole Religions",Open,2,7,0,"New course in the subject of African and African American Studies"
20177,AAS,2559,303,Discussion,"3","Michael Nilon","Th 7:00PM - 7:50PM","Cocke Hall 101","08/25/2015 - 12/08/2015","","","","","","","","","","","","","New Course in African and African American Studies","",Closed,0,0,0,"New course in the subject of African and African American Studies"
14480,AAS,3200,001,Seminar,"3","Mark Hadley","TuTh 9:30AM - 10:45AM","Nau Hall 241","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Martin, Malcolm and America","",Closed,14,2,0,"An intensive examination of African-American social criticism centered upon, but not limited to, the life and thought of Martin Luther King, Jr. and Malcolm X.  We will come to grips with the American legacy of racial hatred and oppression systematized in the institutions of antebellum chattel slavery and post-bellum racial segregation and analyze the array of critical responses to, and social struggles against, this legacy."
15738,AAS,3500,002,Seminar,"3","Lisa Shutt","We 3:30PM - 6:00PM","New Cabell Hall 027","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Intermediate Seminar in African-American & African Studies","African Worlds in Biography",Open,9,24,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
19279,AAS,3559,001,Seminar,"3","Andrew Kahrl","MoWe 2:00PM - 3:15PM","Nau Hall 242","08/25/2015 - 12/08/2015","","","","","","","","","","","","","New Course in African and African American Studies","Race and Real Estate",Closed,13,12,0,"New course in the subject of African and African American Studies."
20930,AAS,3559,002,Seminar,"3","Maurice Wallace","MoWeFr 12:00PM - 12:50PM","New Cabell Hall 389","08/25/2015 - 12/08/2015","","","","","","","","","","","","","New Course in African and African American Studies","James Baldwin",Open,7,8,0,"New course in the subject of African and African American Studies."
20931,AAS,3559,003,Seminar,"3","Deborah McDowell","TuTh 3:30PM - 4:45PM","Monroe Hall 118","08/25/2015 - 12/08/2015","","","","","","","","","","","","","New Course in African and African American Studies","Civil Rights Movement & US Lit",Open,6,9,0,"New course in the subject of African and African American Studies."
18753,AAS,3652,001,Seminar,"3","Andrew Kahrl","MoWeFr 10:00AM - 10:50AM","Nau Hall 141","08/25/2015 - 12/08/2015","","","","","","","","","","","","","African American History since 1865","",Closed,16,15,0,"This course surveys the major political, economic, and cultural developments in black America from the end of the Civil War to the present.  Through an engagement with various primary and secondary texts, and multimedia, students examine African Americans' endeavors to build strong families and communities, create socially meaningful art, and establish a political infrastructure capable of bringing into existence a more just and humane world."
13433,AAS,4070,001,Lecture,"3","Claudrena Harold","TBA","TBA","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Directed Reading and Research","",Open,4,10,0,"Students in the Distinguished Majors Program should enroll in this course for their first semester of  thesis research."
20174,AAS,4570,001,Seminar,"3","Lisa Woolfork","TuTh 9:30AM - 10:45AM","Nau Hall 142","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Advanced Research Seminar in African-American & African Studies","Time and African American Lit",Open,0,6,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
11736,AAS,4570,002,Seminar,"3","Lisa Shutt","Mo 3:30PM - 6:00PM","New Cabell Hall 115","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Advanced Research Seminar in African-American & African Studies","Africa in the US Media",Closed,12,12,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
13243,AAS,4993,001,Independent Study,"1 - 12","Maurice Apprey","TBA","TBA","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Independent Study","",Closed,7,2,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
16035,AAS,4993,002,Independent Study,"1 - 12","Lisa Shutt","TBA","TBA","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Independent Study","",Open,0,2,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
19323,AAS,4993,003,Independent Study,"1 - 12","Claudrena Harold","TBA","TBA","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Independent Study","",Open,1,2,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
21899,AAS,4993,004,Independent Study,"1 - 12","Maurice Wallace","TBA","TBA","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Independent Study","",Open,1,5,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
22117,AAS,4993,005,Independent Study,"1 - 12","Anne Rotich","TBA","TBA","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Independent Study","",Open,1,5,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
21220,ACCT,2010,701,Lecture,"3","Marshall Kasten","Tu 3:28AM - 3:29AM","Web-Based Course-No class mtgs","08/25/2015 - 12/05/2015","","","","","","","","","","","","","Introductory Accounting","",Open,13,24,0,"Designed to introduce students to the language of business, the course begins with the role of financial data in contemporary society, proceeds to develop the accounting model for capturing financial data, and finishes with the problems of measuring and reporting income, assets, liabilities, and equities."
21221,ACCT,2020,701,Lecture,"3","Noel Montesa","Mo 6:30PM - 9:45PM","Web-Based Course-No class mtgs","08/31/2015 - 12/07/2015","","","","","","","","","","","","","Introductory Accounting II","",Open,11,24,0,"Continuation of ACCT 2010. Approximately one third of the course deals with additional financial accounting topics, emphasizing managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized.  Prerequisite: ACCT 2010."
21222,ACCT,3110,701,Lecture,"3","Leon Hutton","Tu 3:30AM - 3:31AM","Web-Based Course-No class mtgs","08/25/2015 - 12/05/2015","","","","","","","","","","","","","Intermediate Accounting I","",Open,15,24,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
21223,ACCT,3120,701,Lecture,"3","Nammy Lee","We 6:30PM - 9:30PM","Web-Based Course-No class mtgs","08/26/2015 - 12/02/2015","","","","","","","","","","","","","Intermediate Accounting II","",Open,7,24,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
21224,ACCT,3140,701,Lecture,"3","William Cardine","Tu 6:30PM - 9:30PM","Web-Based Course-No class mtgs","08/25/2015 - 12/01/2015","","","","","","","","","","","","","Cost Accounting","",Open,10,24,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
21226,ACCT,4450,701,Lecture,"3","Gary Dittmer","Mo 6:30PM - 9:45PM","Web-Based Course-No class mtgs","08/31/2015 - 12/07/2015","","","","","","","","","","","","","Federal Taxation I","",Open,12,24,0,"An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns.  Prerequisite: ACCT 2020 or instructor permission."
21225,ACCT,5210,701,Lecture,"3","Richard Evans","Th 6:30PM - 9:45PM","Web-Based Course-No class mtgs","08/27/2015 - 12/03/2015","","","","","","","","","","","","","Introductory Auditing","",Open,13,24,0,"Examines auditing methodology through a study of auditing standards. Includes the nature of evidence, program planning, work papers, internal control evaluation, types of audit tests, and audit reports.  Prerequisite: ACCT 3120."
21227,ACCT,5310,701,Lecture,"3","Gary Brooks","Tu 7:00PM - 10:00PM","Web-Based Course-No class mtgs","08/25/2015 - 12/01/2015","","","","","","","","","","","","","Selected Topics in Advanced Accounting","",Open,15,24,0,"Studies accounting and financial reporting for partnerships, business enterprise segments, home office/branch office, foreign transactions and translation, business combinations, and other intercorporate investments and consolidated statements.    Prerequisite: ACCT 3120."
21228,ACCT,5410,701,Lecture,"3","Cory Kirchert","Sa 9:00AM - 12:30PM","Northern Virginia Center","08/29/2015 - 12/05/2015","","","","","","","","","","","","","Fraud Examination","",Open,11,24,0,"Focuses on the principles and methodology of fraud detection and deterrence. Examines how and why occupational fraud is committed, how fraudulent conduct can be deterred, and how allegations of fraud should be investigated and resolved. Prerequisite: ACCT 3120 Intermediate Accounting II"
18489,AIRS,100,001,Laboratory,"0","Nina Rourke","Tu 3:30PM - 5:30PM","Minor Hall 125","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Leadership Laboratory","",Open,54,219,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)Â   Prerequisite: Enrollment in Air Force ROTC."
18490,AIRS,100,002,Laboratory,"0","Nina Rourke","Sa 11:00AM - 1:00PM","TBA","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Leadership Laboratory","",Open,1,30,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)Â   Prerequisite: Enrollment in Air Force ROTC."
18484,AIRS,1100,001,Lecture,"1","Colleen Delawder","Tu 1:00PM - 1:50PM","Ruffner Hall G008","08/25/2015 - 12/08/2015","","","","","","","","","","","","","The Foundations of the U.S. Air Force","",Open,5,50,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics include mission and organization of the Air Force, officership and professionalism, military customs and courtesies, Air Force officer career opportunities.  Corequisite: AIRS 100. (2 hrs)"
18485,AIRS,1100,002,Lecture,"1","Colleen Delawder","Th 2:00PM - 2:50PM","Shannon House 107","08/25/2015 - 12/08/2015","","","","","","","","","","","","","The Foundations of the U.S. Air Force","",Open,9,20,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics include mission and organization of the Air Force, officership and professionalism, military customs and courtesies, Air Force officer career opportunities.  Corequisite: AIRS 100. (2 hrs)"
18486,AIRS,2100,001,Lecture,"1","Colleen Delawder","Tu 2:00PM - 2:50PM","Gilmer Hall 141","08/25/2015 - 12/08/2015","","","","","","","","","","","","","The Evolution of Air and Space Power","",Open,3,49,0,"Examines general aspects of air and space power through a historical perspective, from the first balloons and dirigibles through the Korean War. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)"
18487,AIRS,2100,002,Lecture,"1","Colleen Delawder","Th 3:00PM - 3:50PM","Shannon House 108","08/25/2015 - 12/08/2015","","","","","","","","","","","","","The Evolution of Air and Space Power","",Open,9,20,0,"Examines general aspects of air and space power through a historical perspective, from the first balloons and dirigibles through the Korean War. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)"
18491,AIRS,3100,001,Lecture,"3","Nina Rourke","Tu 12:30PM - 1:45PM","Chemistry Bldg 262","08/25/2015 - 12/08/2015","Staff","Tu 2:00PM - 3:00PM","TBA","","","","","","","","","","Concepts of Air Force Leadership and Management","",Open,6,25,0,"Focuses on the study of leadership, management fundamentals, professional knowledge,Â and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership and management situations as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
18492,AIRS,3100,002,Lecture,"3","Nina Rourke","Fr 12:30PM - 3:00PM","Astronomy Bldg 139","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Concepts of Air Force Leadership and Management","",Open,13,25,0,"Focuses on the study of leadership, management fundamentals, professional knowledge,Â and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership and management situations as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
18488,AIRS,4100,001,Lecture,"3","Steven Hiss","Tu 12:30PM - 1:45PM","Shannon House 109","08/25/2015 - 12/08/2015","Steven Hiss","Tu 2:00PM - 3:00PM","Shannon House 109","","","","","","","","","","National Security Affairs/Preparation for Active Duty","",Open,16,20,0,"Examines the national security process, constitutional provisions, advanced leadership ethics, joint operations, and Air Force doctrine. Topics include the military as a profession, officership, civilian control of the military, and current issues affecting the military. Emphasizes refining communication skills through cadet briefings.  Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)"
10148,ALAR,7010,001,Studio,"6","Shiqiao Li","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 1","",Open,6,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
10164,ALAR,7010,002,Studio,"6","Peter Waldman","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 1","",Open,3,10,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
10165,ALAR,7010,003,Studio,"6","Margarita Jover Biboum","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 1","",Open,6,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
21989,ALAR,7010,004,Studio,"6","Peter O'Shea","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","TBA","","","","","","","","","","Research Studio 1","",Open,6,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
10299,ALAR,7010,006,Studio,"6","Eric Barr,Ignacio Alday Sanz,Megan Suau,Pankaj Gupta","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 1","",Open,6,8,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
10305,ALAR,7010,007,Studio,"6","Julie Bargmann","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 1","",Open,5,10,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
10306,ALAR,7010,008,Studio,"6","Brian Osborn","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 1","",Open,9,13,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
18938,ALAR,7010,010,Studio,"6","Leena Cho","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 1","",Open,4,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Prerequisite: ARCH 6020 or LAR 6020."
10149,ALAR,8010,001,Studio,"6","Shiqiao Li","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 2","",Open,6,10,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
10168,ALAR,8010,002,Studio,"6","Peter Waldman","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 2","",Open,3,10,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
10169,ALAR,8010,003,Studio,"6","Leena Cho","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 2","",Open,2,10,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
10170,ALAR,8010,004,Studio,"6","Margarita Jover Biboum","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 2","",Open,7,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
10171,ALAR,8010,005,Studio,"6","Julie Bargmann","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 2","",Open,6,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
10200,ALAR,8010,006,Studio,"6","Brian Osborn","MoFr 2:00PM - 5:45PM","Campbell Hall 105","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 135","","","","","","","","","","Research Studio 2","",Open,4,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
10307,ALAR,8010,007,Studio,"6","Eric Barr,Ignacio Alday Sanz,Pankaj Gupta","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Research Studio 2","",Open,2,5,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
18939,ALAR,8010,008,Studio,"6","Peter O'Shea","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:15PM","Campbell Hall 401","","","","","","","","","","Research Studio 2","",Open,2,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Part one of a two part comprehensive design sequence.  Prerequisite: ARCH 7020 or LAR 7020."
10001,ALAR,8100,001,Seminar,"3","Matthew Jull","Tu 9:30AM - 12:00PM","Campbell Hall 302","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Design Research: Methods and Strategies","",Open,24,30,0,"This course is for students in architecture/landscape undertaking an independent design/thesis studio in the spring semester, or students interested in strategic design thinking. Methods for initiating a thesis, research systems, documentation strategies, design experimentation, and modes of production and presentation will be covered. Collective critical discussion, analysis, and feedback as well as production of a final book will be required."
10107,ALAR,8995,001,Studio,"6","Staff","MoFr 2:00PM - 5:45PM","Campbell Hall 401","08/25/2015 - 12/08/2015","Staff","We 2:00PM - 3:30PM","Campbell Hall 401","","","","","","","","","","Independent Design Research Studio","",Open,0,5,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
10281,ALAR,8999,001,Independent Study,"1 - 12","Anselmo Canfora","TBA","TBA","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Non-Topical Design Research-Masters","",Open,3,4,0,"Independent Design Thesis Studio. Prerequisite: ALAR 8100 and permission of the chair."
17603,AM,6020,001,Lecture,"3","Jason Kerrigan","MoWe 2:00PM - 3:15PM","Mechanical Engr Bldg 341","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Continuum Mechanics With Applications","",Open,0,10,0,"Introduces continuum mechanics and mechanics of deformable solids. Vectors and cartesian tensors, stress, strain, deformation, equations of motion, constitutive laws, introduction to elasticity, thermal elasticity, viscoelasticity, plasticity, and fluids. Cross-listed as APMA 6020, MAE 6020; Taught concurrently with CE 6720.  Prerequisite: Instructor permission."
11741,AMST,2001,100,Lecture,"3","Carmenita Higginbotham,Matthew Hedstrom","MoWe 1:00PM - 1:50PM","Minor Hall 125","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Introduction to American Studies","",Closed,121,120,0,"This course introduces students to American Studies, the interdisciplinary study of US culture.  Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites."
14458,AMST,2001,101,Discussion,"3","Isaac May","Th 7:00PM - 7:50PM","Bryan Hall 328","08/25/2015 - 12/08/2015","","","","","","","","","","","","","Introduction to American Studies","",Open,19,20,0,"This course introduces students to American Studies, the interdisciplinary study of US culture.  Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites."
