Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2026 Spring,MATH,7310,Real Analysis,023220,"Farhat,Aseel",001,11344,College & Graduate Arts & Sci,3.52,16,1,3,4,6,1,1,0,0,0,0
2026 Spring,COMM,3120,Intermediate Accounting II,006462,"Winchel,Jennifer",003,14627,McIntire School of Commerce,3.94,22,0,20,0,2,0,0,0,0,0,0
2026 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",004,10894,College & Graduate Arts & Sci,3.93,24,13,9,1,0,0,1,0,0,0,0
2026 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",015,10903,College & Graduate Arts & Sci,3.99,24,16,7,1,0,0,0,0,0,0,0
2026 Spring,SOC,4520,Topics in Religion and Society,044654,"Makarova,Ekaterina",001,14039,College & Graduate Arts & Sci,3.60,10,0,6,1,1,0,1,1,0,0,0
2026 Spring,ENCW,2600,Fiction Writing,013455,"Yates,Robert",003,13946,College & Graduate Arts & Sci,3.93,14,0,12,1,1,0,0,0,0,0,0
2026 Spring,ECON,3010,Intermediate Microeconomics,007908,"Kripalani,Jessica",093,11851,College & Graduate Arts & Sci,2.91,96,22,19,8,6,6,5,7,0,6,17
2026 Spring,MUSI,1310,Basic Musical Skills,024703,"Shen,Qi",003,21500,College & Graduate Arts & Sci,3.37,11,0,7,1,0,1,0,0,0,1,1
2026 Spring,PSYC,3006,Res Methods & Data Analysis II,032540,"Meyer,M. Joseph",200,14388,College & Graduate Arts & Sci,3.84,76,17,39,10,4,4,2,0,0,0,0
2026 Spring,GCOM,7240,Advanced Quantitative Analysis,043908,"Netemeyer,Richard",001,14714,McIntire School of Commerce,3.61,18,1,2,10,3,2,0,0,0,0,0
2026 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Cavens,Derek",009,10791,College & Graduate Arts & Sci,3.64,16,0,7,6,0,1,1,1,0,0,0
2026 Spring,BIOL,4070,Developmental Biology Lab,003594,"Keller,Raymond",001,12672,College & Graduate Arts & Sci,3.89,22,0,14,8,0,0,0,0,0,0,0
2026 Spring,CHEM,5720,Methods in Bioanalytical Chem,005806,"Pompano,Rebecca",001,20410,College & Graduate Arts & Sci,3.59,32,6,14,1,3,4,2,0,2,0,0
2026 Spring,FREN,1010,Elementary French I,014273,"Ramos,Fabio",002,11484,College & Graduate Arts & Sci,3.72,12,0,8,0,2,2,0,0,0,0,0
2026 Spring,PHYS,1429,Intro Physics 1 Workshop,031036,"Bychkov,Maksim",023,12503,College & Graduate Arts & Sci,3.60,23,1,15,2,2,0,1,0,1,0,1
2026 Spring,GETR,3464,Stories of Love and Adventure,045859,"McDonald,William",002,12509,College & Graduate Arts & Sci,3.76,18,0,7,9,1,1,0,0,0,0,0
2026 Spring,ANTH,2325,Anthropology of God,000680,"Mentore,George",001,20063,College & Graduate Arts & Sci,3.31,29,0,5,4,8,9,2,1,0,0,0
2026 Spring,LING,2430,Languages of the World,000670,"Mirzayan,Armik",100,13732,College & Graduate Arts & Sci,3.93,56,0,53,0,1,1,0,0,1,0,0
2026 Spring,LPPP,6250,Policy Analysis,032142,"Player,Daniel",002,10215,Batten Leadership & Public Pol,3.51,42,0,8,20,8,5,0,0,0,0,1
2026 Spring,EVSC,4070,Advanced GIS,013964,"Porter,John",001,19123,College & Graduate Arts & Sci,3.95,12,8,2,2,0,0,0,0,0,0,0
2026 Spring,CHEM,2321,Org Lab II Non-Chem Maj/Min,043155,"Chruma,Jason",005,11731,College & Graduate Arts & Sci,3.25,15,0,5,3,2,3,0,0,1,0,1
2026 Spring,ASTR,1250,Alien Worlds,044877,"Zhou,Yifan",001,12708,College & Graduate Arts & Sci,3.66,92,9,41,23,6,5,3,1,2,0,2
2026 Spring,LAW,7071,Professional Responsibility,021935,"Shalf,Sarah",3,19097,School of Law,3.56,50,0,10,19,15,6,0,0,0,0,0
2026 Spring,MATH,3354,Survey of Algebra,023084,"Coupek,Pavel",002,10563,College & Graduate Arts & Sci,3.49,35,8,13,4,2,2,1,1,2,1,1
2026 Spring,COMM,3420,Commercial Law II,006471,"Moore,Sherri",001,14630,McIntire School of Commerce,3.49,64,0,18,22,7,9,5,2,0,1,0
2026 Spring,BIOL,4910,Life Sciences Research,043055,"Wormington,Mike",001,11466,College & Graduate Arts & Sci,3.97,134,24,102,6,1,1,0,0,0,0,0
2026 Spring,ARTS,2812,Intro to Sculpture(Wood/Metal),002887,"Rogers,LaRissa",001,10376,College & Graduate Arts & Sci,3.93,13,0,10,3,0,0,0,0,0,0,0
2026 Spring,HIUS,3501,Introductory History Workshop,046577,"Sterling,Erica",002,20444,College & Graduate Arts & Sci,3.92,20,0,18,0,1,1,0,0,0,0,0
2026 Spring,PHYS,1429,Intro Physics 1 Workshop,031036,"Bychkov,Maksim",001,10612,College & Graduate Arts & Sci,3.83,24,5,15,1,2,0,0,0,0,1,0
2026 Spring,PHYS,2040,Princip of Physics 2 Workshop,030812,"Bychkov,Maksim",007,10638,College & Graduate Arts & Sci,3.99,26,13,12,1,0,0,0,0,0,0,0
2026 Spring,MAE,4502,Spec Topics in Mechanical Engr,022610,"Alfonte,David",003,20447,Engineering & Applied Science,3.74,11,0,4,5,2,0,0,0,0,0,0
2026 Spring,ENCW,2300,Poetry Writing,013450,"Grimes,Jack",008,13943,College & Graduate Arts & Sci,3.89,15,0,11,3,1,0,0,0,0,0,0
2026 Spring,LAW,7501,Spec Topics Short Course (SC),046387,"Rakoff,Jed",1,18087,School of Law,3.65,16,0,5,6,4,1,0,0,0,0,0
2026 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Zhou,Holly",029,11308,College & Graduate Arts & Sci,3.91,18,0,15,2,0,1,0,0,0,0,0
2026 Spring,MATH,1310,Calculus I,022953,"Chueluecha,Petch",100,10542,College & Graduate Arts & Sci,2.58,19,0,2,6,0,0,0,7,0,1,3
2026 Spring,EDLF,3180,Lifespan Development,044394,"Sjogren,Ashlee",001,15517,School of Education and HumanDev,3.95,33,3,25,5,0,0,0,0,0,0,0
2026 Spring,EDLF,2080,Fundamentals of Statistics,044842,"Hull,Michael",001,15541,School of Education and HumanDev,3.88,27,13,8,4,1,0,1,0,0,0,0
2026 Spring,CELL,5950,Jrnl Survey in Cell & Dev Biol,005250,"Kulkarni,Saurabh",001,18256,Medical School - BIMS/PHS,3.93,24,18,3,2,0,1,0,0,0,0,0
2026 Spring,ENCW,2600,Fiction Writing,013455,"Iftikhar,Nazuk",006,13949,College & Graduate Arts & Sci,3.89,14,0,11,2,0,1,0,0,0,0,0
2026 Spring,LPPS,3040,US National Security Policy,046149,"Stam,Allan",001,10251,Batten Leadership & Public Pol,3.67,28,2,6,14,3,3,0,0,0,0,0
2026 Spring,HIST,4501,Major Seminar,019210,"Beissel,Noah",001,13774,College & Graduate Arts & Sci,3.39,12,0,4,2,2,2,1,0,1,0,0
2026 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",030,11726,College & Graduate Arts & Sci,3.66,24,10,6,6,0,0,0,0,0,1,1
2026 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Badang,Germain",019,13561,College & Graduate Arts & Sci,3.66,16,0,4,9,1,2,0,0,0,0,0
2026 Spring,EGMT,1520,Empirical Engagement,044513,"Samonina,Jelena",221,19681,College & Graduate Arts & Sci,3.97,35,29,2,4,0,0,0,0,0,0,0
2026 Spring,EDHS,4030,Speech and Hearing Science,044036,"Loncke,Filip",001,15496,School of Education and HumanDev,3.89,86,42,31,5,2,5,1,0,0,0,0
2026 Spring,ECON,8220,International Finance,008060,"Wincoop,Eric Van",001,19234,College & Graduate Arts & Sci,3.39,7,0,2,2,1,1,0,0,1,0,0
2026 Spring,ARCH,7020,Foundation Studio IV,042373,"MacDonald,Katie",004,10064,School of Architecture,3.76,11,2,5,3,0,0,0,1,0,0,0
2026 Spring,EGMT,1510,Engaging Aesthetics,044512,"Bennington,Kathryn",106,13075,College & Graduate Arts & Sci,3.98,35,11,22,2,0,0,0,0,0,0,0
2026 Spring,PHYS,1429,Intro Physics 1 Workshop,031036,"Bychkov,Maksim",013,11227,College & Graduate Arts & Sci,3.50,21,3,11,1,3,0,1,0,0,0,2
2026 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",025,11696,College & Graduate Arts & Sci,4.00,24,18,6,0,0,0,0,0,0,0,0
2026 Spring,EDIS,4320,Teaching Mathematics Elem,046127,"Feeley,William",002,20471,School of Education and HumanDev,4.00,26,22,4,0,0,0,0,0,0,0,0
2026 Spring,MATH,1190,A Survey of Calc I w Algebra,023387,"Rolf,Jim",200,12420,College & Graduate Arts & Sci,2.99,26,2,2,2,9,2,4,3,0,0,2
2026 Spring,PHYS,2620,Modern Physics,030844,"Yagi,Kento",100,12426,College & Graduate Arts & Sci,3.22,72,9,18,6,8,11,4,7,6,1,2
2026 Spring,ECON,4350,Corporate Finance,007969,"Mcgee,Christopher",100,13045,College & Graduate Arts & Sci,3.25,83,6,17,12,17,12,6,8,2,0,3
2026 Spring,ECE,3251,Electromag Energy Convers Lab,041834,"Barnes,Adam",001,16410,Engineering & Applied Science,3.90,21,4,12,4,0,1,0,0,0,0,0
2026 Spring,SYS,3062,Discrete Event Simulation,036907,"Mortveit,Henning",001,16413,Engineering & Applied Science,3.49,82,0,19,26,22,10,0,4,1,0,0
2026 Spring,EDIS,3020,The Exceptional Learner,009391,"Scott,LaRon",503,15920,School of Education and HumanDev,3.96,30,10,18,1,0,1,0,0,0,0,0
2026 Spring,EGMT,1530,Engaging Differences,044514,"Hedstrom,Matthew",115,19699,College & Graduate Arts & Sci,3.90,35,0,26,7,2,0,0,0,0,0,0
2026 Spring,AAS,3500,Intermediate Seminar in AAS,039376,"Richardson,Liana",007,13036,College & Graduate Arts & Sci,3.81,16,0,7,8,1,0,0,0,0,0,0
2026 Spring,EDIS,2010,Teaching as a Profession,009383,"Chabalengula,Vivien",700,15424,School of Education and HumanDev,3.91,30,0,26,3,0,0,0,1,0,0,0
2026 Spring,PLAD,8310,Regression Analysis,031237,"Zhirkov,Kirill",100,12158,College & Graduate Arts & Sci,3.81,13,0,6,6,1,0,0,0,0,0,0
2026 Spring,ECON,3820,Behavioral Economics,046916,"Holt,Charles",001,13820,College & Graduate Arts & Sci,3.97,30,7,20,3,0,0,0,0,0,0,0
2026 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Barlow,Jennifer",008,11077,College & Graduate Arts & Sci,3.64,18,0,4,10,2,2,0,0,0,0,0
2026 Spring,GDS,4991,Fourth-Year Seminar,041012,"Edmunds,David",001,12361,College & Graduate Arts & Sci,3.99,37,6,30,1,0,0,0,0,0,0,0
2026 Spring,CHEM,2321,Org Lab II Non-Chem Maj/Min,043155,"Chruma,Jason",003,11385,College & Graduate Arts & Sci,3.86,36,2,23,9,0,1,1,0,0,0,0
2026 Spring,ITAL,2020,Intermediate Italian II,020568,"Annunziato,Sarah",001,11427,College & Graduate Arts & Sci,3.73,18,1,9,4,2,1,1,0,0,0,0
2026 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Holup,Elizabeth",070,12884,College & Graduate Arts & Sci,4.00,18,3,15,0,0,0,0,0,0,0,0
2026 Spring,ASTR,5430,Stellar Astrophysics,003109,"Modjaz,Maryam",001,19105,College & Graduate Arts & Sci,3.98,14,4,9,1,0,0,0,0,0,0,0
2026 Spring,LAW,7728,Reproductive Ethics&Law (SC),043254,"Shepherd,Lois",1,19099,School of Law,3.48,18,0,2,7,6,3,0,0,0,0,0
2026 Spring,PERS,2020,Intermediate Persian,029845,"Mohit,Mahshad",001,10601,College & Graduate Arts & Sci,3.86,11,2,4,5,0,0,0,0,0,0,0
2026 Spring,ARH,1020,History of Architecture II,001845,"Nelson,Louis",100,10004,School of Architecture,3.33,133,4,55,18,17,15,6,4,4,1,9
2026 Spring,MATH,1190,A Survey of Calc I w Algebra,023387,"Rolf,Jim",100,10537,College & Graduate Arts & Sci,3.08,33,5,6,1,4,3,5,8,0,0,1
2026 Spring,EGMT,1530,Engaging Differences,044514,"Feldberg,Olya",106,19690,College & Graduate Arts & Sci,3.98,33,7,24,2,0,0,0,0,0,0,0
2026 Spring,GCOM,7770,Financial Analytics,015432,"Grazioli,Stefano",001,14645,McIntire School of Commerce,3.49,20,0,5,6,2,7,0,0,0,0,0
2026 Spring,KINE,3630,Emergency Medical Care,009126,"Swaim,Erin",100,15956,School of Education and HumanDev,3.86,34,6,19,7,0,1,0,1,0,0,0
2026 Spring,DRAM,2020,Acting I,007200,"Close,Tovah",003,11454,College & Graduate Arts & Sci,3.94,14,0,11,3,0,0,0,0,0,0,0
2026 Spring,GCOM,7870,Foundations of Global Commerce,038183,"Burroughs,James",002,14723,McIntire School of Commerce,3.80,44,0,21,18,5,0,0,0,0,0,0
2026 Spring,EGMT,1520,Empirical Engagement,044513,"Bultman,Rebecca",203,19663,College & Graduate Arts & Sci,3.99,35,28,6,1,0,0,0,0,0,0,0
2026 Spring,PHYS,2040,Princip of Physics 2 Workshop,030812,"Bychkov,Maksim",016,13274,College & Graduate Arts & Sci,3.92,26,15,9,1,0,0,0,1,0,0,0
2026 Spring,ECON,3020,Intermediate Macroeconomics,007909,"Smirnyagin,Vladimir",300,19228,College & Graduate Arts & Sci,3.05,70,7,7,11,5,14,8,7,7,4,0
2026 Spring,COMM,3200,Project & Product Management,006498,"Mandell,Abby Fifer",002,14652,McIntire School of Commerce,3.98,39,0,37,2,0,0,0,0,0,0,0
2026 Spring,SYS,4050,Risk Analysis,045929,"Lambert,James",001,16977,Engineering & Applied Science,3.80,56,5,27,19,3,0,1,0,0,1,0
2026 Spring,DRAM,3652,Producing Theatre,007273,"McLeod,Holly",001,20036,College & Graduate Arts & Sci,3.98,13,6,6,1,0,0,0,0,0,0,0
2026 Spring,ARTH,2055,Intro to Classical Archaeology,002455,"Kreindler,Kate",100,20039,College & Graduate Arts & Sci,3.44,38,1,16,8,7,2,1,0,0,0,3
2026 Spring,MICR,8044,Cancer Biology II,042503,"Zong,Hui",001,18170,Medical School - BIMS/PHS,3.78,24,2,14,4,3,0,0,0,1,0,0
2026 Spring,RUTR,2470,Understanding Russia,034781,"Urbanovich,Yuri",001,11720,College & Graduate Arts & Sci,3.79,35,0,17,14,3,1,0,0,0,0,0
2026 Spring,EGMT,1520,Empirical Engagement,044513,"Gibson,Amanda",115,19651,College & Graduate Arts & Sci,3.91,34,0,29,3,0,1,1,0,0,0,0
2026 Spring,PLPT,4500,Special Topics,031937,"Rubenstein,Jennifer",001,12651,College & Graduate Arts & Sci,3.57,15,0,5,6,1,2,0,0,1,0,0
2026 Spring,RELG,3730,Study of Religion,046968,"Marsh,Charles",001,13000,College & Graduate Arts & Sci,3.90,23,0,17,5,1,0,0,0,0,0,0
2026 Spring,ECON,3600,Economics of the Art Market,047057,"Thomas,Mark",001,13009,College & Graduate Arts & Sci,3.66,20,0,8,6,3,3,0,0,0,0,0
2026 Spring,ARAB,1020,Elementary Arabic II,001280,"Maanaki,Bilal",001,10367,College & Graduate Arts & Sci,3.89,11,0,7,4,0,0,0,0,0,0,0
2026 Spring,PHYS,2040,Princip of Physics 2 Workshop,030812,"Bychkov,Maksim",004,10635,College & Graduate Arts & Sci,3.81,25,14,9,0,1,0,0,0,0,0,1
2026 Spring,STS,4600,Engr Ethcs Prof Responsibility,036750,"Earle,Joshua",003,16188,Engineering & Applied Science,3.64,28,0,21,0,0,5,0,0,1,0,1
2026 Spring,PLPT,5500,Special Topics in Pol Theory,044639,"Donahue-Ochoa,Tom",001,13564,College & Graduate Arts & Sci,3.98,12,4,7,1,0,0,0,0,0,0,0
2026 Spring,BIOP,8301,Molecular Biophysics,030456,"Redemann,Stefanie",001,18352,Medical School - BIMS/PHS,3.53,15,3,5,0,2,3,2,0,0,0,0
2026 Spring,COMM,4350,Cust Analytics & Brand Strat,006519,"Maxham,James",002,14673,McIntire School of Commerce,3.88,19,1,13,4,0,1,0,0,0,0,0
2026 Spring,LPPL,4680,Lead from Anywhere,046781,"Gelsdorf,Kirsten",001,10278,Batten Leadership & Public Pol,3.63,62,0,13,39,6,3,0,0,0,0,1
2026 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Kostelnik,Kate",037,11708,College & Graduate Arts & Sci,3.84,18,0,12,4,1,1,0,0,0,0,0
2026 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",027,11723,College & Graduate Arts & Sci,3.87,24,17,3,3,0,0,0,0,0,1,0
2026 Spring,ECON,3720,Introduction to Econometrics,007939,"Farmer,Leland",500,14054,College & Graduate Arts & Sci,3.02,89,10,8,13,6,20,6,9,9,8,0
2026 Spring,ENGL,5580,Seminar in Critical Theory,047159,"Meulen,David Vander",001,20195,College & Graduate Arts & Sci,3.73,6,0,2,3,1,0,0,0,0,0,0
2026 Spring,JPTR,3020,Survey of Modern Jpn Lit.,020824,"Yasuda,Anri",001,13027,College & Graduate Arts & Sci,3.87,23,0,17,4,1,1,0,0,0,0,0
2026 Spring,ARCH,6020,Foundation Studio II,001669,"Stranix,Katie",001,10031,School of Architecture,3.41,15,0,4,3,2,4,2,0,0,0,0
2026 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",032,11728,College & Graduate Arts & Sci,4.00,24,19,5,0,0,0,0,0,0,0,0
2026 Spring,PHYS,3340,Mathematics for Physics,046535,"Sackett,Cass",001,12803,College & Graduate Arts & Sci,3.32,37,1,6,8,10,6,2,3,1,0,0
2026 Spring,DRAM,2020,Acting I,007200,"Dabney,Karen",006,13799,College & Graduate Arts & Sci,3.85,13,5,6,0,1,0,1,0,0,0,0
2026 Spring,CE,6290,Hydroinformatics,046715,"Goodall,Jonathan",001,20149,Engineering & Applied Science,3.92,9,2,6,0,1,0,0,0,0,0,0
2026 Spring,MATH,4651,Advanced Linear Algebra,023151,"Stees,Ryan",001,11705,College & Graduate Arts & Sci,3.38,30,5,10,3,4,2,2,1,0,1,2
2026 Spring,LPPS,7085,Modern Techniques in Finance,045114,"Myung,Noah",001,10257,Batten Leadership & Public Pol,3.53,19,0,9,2,3,2,2,1,0,0,0
2026 Spring,LPPA,3650,Economics of Public Policy,042162,"Simon,Andrew",002,10269,Batten Leadership & Public Pol,3.44,62,1,22,10,14,7,3,3,1,0,1
2026 Spring,WGS,4500,"Topic in Wmn, Gndr & Sexuality",043888,"Stone,Aaron",001,11519,College & Graduate Arts & Sci,3.59,12,0,7,2,0,2,0,0,0,1,0
2026 Spring,COMM,5110,Financial Statement Analysis,043381,"Koch,Adam",002,14657,McIntire School of Commerce,3.66,47,0,20,13,6,8,0,0,0,0,0
2026 Spring,PLCP,4500,Special Topics,031707,"MENG,ANNE",002,12080,College & Graduate Arts & Sci,3.79,21,0,9,10,2,0,0,0,0,0,0
2026 Spring,EVSC,4991,Conserv Theory and Practice,043438,"Castorani,Max",001,11469,College & Graduate Arts & Sci,3.90,15,0,10,5,0,0,0,0,0,0,0
2026 Spring,MATH,3340,Complex Variables,023074,"Qi,You",001,10560,College & Graduate Arts & Sci,3.38,34,3,10,9,3,5,1,0,1,0,2
2026 Spring,EDLF,7132,Legal Aspects of College Admin,009797,"Leffers,Robert",001,15418,School of Education and HumanDev,3.87,10,0,7,2,1,0,0,0,0,0,0
2026 Spring,CHEM,2321,Org Lab II Non-Chem Maj/Min,043155,"Chruma,Jason",001,11383,College & Graduate Arts & Sci,3.57,34,0,17,6,5,3,0,2,0,0,1
2026 Spring,PHYS,2040,Princip of Physics 2 Workshop,030812,"Bychkov,Maksim",013,10641,College & Graduate Arts & Sci,3.97,26,12,13,0,1,0,0,0,0,0,0
2026 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Copeland,Nina",044,11714,College & Graduate Arts & Sci,4.00,18,12,6,0,0,0,0,0,0,0,0
2026 Spring,CHEM,1421,Intro College Chemistry II Lab,005994,"Morkowchuk,Lisa",006,11341,College & Graduate Arts & Sci,3.94,24,11,8,5,0,0,0,0,0,0,0
2026 Spring,EDLF,3200,Exam Effects Social Innovat,042962,"Palacios,Natalia",001,15421,School of Education and HumanDev,3.41,20,0,3,6,6,2,3,0,0,0,0
2026 Spring,GERM,2020,Intermediate German II,015679,"Zuerner,Chrisann",001,11481,College & Graduate Arts & Sci,3.92,17,0,14,2,1,0,0,0,0,0,0
2026 Spring,LAW,7069,International Sales Law,021678,"Walt,Steven",1,18048,School of Law,3.37,11,0,2,0,7,2,0,0,0,0,0
2026 Spring,COMM,4150,Intro Auditing,044592,"Mitchell,Jill",001,14669,McIntire School of Commerce,3.78,57,18,21,8,6,2,1,0,0,0,1
2026 Spring,EGMT,1520,Empirical Engagement,044513,"Wrigley,Claire",118,19654,College & Graduate Arts & Sci,4.00,35,7,28,0,0,0,0,0,0,0,0
2026 Spring,MATH,1310,Calculus I,022953,"Hudson,Matthew",400,12423,College & Graduate Arts & Sci,2.72,25,0,2,3,7,4,1,4,0,0,4
2026 Spring,SPAN,2020,Advanced Intermediate Spanish,035854,"Barlow,Jennifer",012,11940,College & Graduate Arts & Sci,3.65,18,0,4,11,0,3,0,0,0,0,0
2026 Spring,PHS,5621,Health Impact Assessment,040726,"Somers,Schaeffer",001,18325,Medical School - BIMS/PHS,3.78,9,1,5,1,1,1,0,0,0,0,0
2026 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Tran,Davy",012,10794,College & Graduate Arts & Sci,4.00,18,9,9,0,0,0,0,0,0,0,0
2026 Spring,ENWR,1510,Writing and Critical Inquiry,013432,"Rasak-Oyadiran,Opeyemi",024,10803,College & Graduate Arts & Sci,3.87,17,0,11,5,1,0,0,0,0,0,0
2026 Spring,COMM,4792,Commercial Real Estate Seminar,040590,"Overstreet,George",001,14648,McIntire School of Commerce,3.93,23,0,18,5,0,0,0,0,0,0,0
2026 Spring,COMM,4370,Digital Strategy & Analytics,044926,"Montgomery,Nicole",002,14674,McIntire School of Commerce,3.49,16,0,2,9,2,2,0,0,1,0,0
2026 Spring,SOC,2595,Special Topics in Sociology,041382,"Skubby,David",100,14030,College & Graduate Arts & Sci,3.24,39,3,5,6,10,7,2,3,2,1,0
2026 Spring,STAT,1602,Intro Data Science with Python,045052,"Nguyen,Hang",001,12761,College & Graduate Arts & Sci,3.78,25,7,8,5,3,2,0,0,0,0,0
2026 Spring,SOC,4100,Black Community Life,035447,"Foster,B.",001,13042,College & Graduate Arts & Sci,3.92,19,0,16,2,0,1,0,0,0,0,0
2026 Spring,MATH,1140,Financial Mathematics,022937,"Cernekova,Kristina",002,11457,College & Graduate Arts & Sci,3.51,36,1,19,6,4,0,2,0,2,1,1
2026 Spring,MUSI,2342,Learn to Groove Int,041028,"Jospe,Robert",001,13243,College & Graduate Arts & Sci,4.00,15,6,9,0,0,0,0,0,0,0,0
2026 Spring,PLAD,4961,Thesis Seminar for DMP Pt. 2,040343,"Waldner,David",001,11377,College & Graduate Arts & Sci,3.89,14,0,9,5,0,0,0,0,0,0,0
2026 Spring,DRAM,2060,The Body and Performance,046593,"Schetlick,Kathryn",001,12711,College & Graduate Arts & Sci,3.93,16,0,12,4,0,0,0,0,0,0,0
