Term Desc,Subject,Catalog Number,Class Title,Primary Instructor Name,Class Section,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2011 January,LAW,7604,Ethical Iss/Forgn Policy (SC),"Little,David",1,-,-,0,0,1,3,1,0,0,0,0,0
2011 January,LAW,7604,Ethical Iss/Forgn Policy (SC),"Moore,John Norton",1,-,-,0,0,1,3,1,0,0,0,0,0
2011 January,LAW,7608,Plea Bargaining (SC),"Bowers,Josh",1,-,-,0,0,4,3,3,0,0,0,0,0
2011 January,LAW,7610,French Public/Private Law (SC),"Gore,Marie",1,3.31,28,3,3,1,6,13,2,0,0,0,0
2011 January,LAW,7615,Income Tax/Trusts/Estates (SC),"Robinson,Mildred W",1,-,-,0,0,0,5,1,0,0,0,0,0
2011 January,LAW,7618,Internl Financial Crimes (SC),"Dean,Richard N",1,3.35,20,0,0,6,11,1,2,0,0,0,0
2011 January,LAW,7618,Internl Financial Crimes (SC),"Mendelsohn,Mark Fredrick",1,3.35,20,0,0,6,11,1,2,0,0,0,0
2011 January,LAW,7618,Internl Financial Crimes (SC),"Stephan,Paul B",1,3.35,20,0,0,6,11,1,2,0,0,0,0
2011 January,LAW,7621,Textualism/Its Critics (SC),"Bress,Daniel Aaron",1,-,-,0,1,4,2,1,2,0,0,0,0
2011 January,LAW,7621,Textualism/Its Critics (SC),"Schwartzman,Micah Jacob",1,-,-,0,1,4,2,1,2,0,0,0,0
2011 January,LAW,7624,Virginia/Constitution (SC),"Howard,A. E. Dick",1,3.35,15,0,2,3,4,6,0,0,0,0,0
2011 January,LAW,7627,Personal Injury Law (SC),"O'Connell,Jeffrey",1,3.35,16,1,2,2,4,6,1,0,0,0,0
2011 January,LAW,7631,Applied Problem Solving (SC),"Esterhay,John Balint",1,3.35,20,0,0,4,14,2,0,0,0,0,0
2011 January,LAW,7631,Applied Problem Solving (SC),"Geis,George Samuel",1,3.35,20,0,0,4,14,2,0,0,0,0,0
2011 January,LAW,7633,Selctd Tpcs/Cnsumr Bnkrpt (SC),"Walt,Steven D",1,-,-,0,0,1,7,1,0,0,0,0,0
2011 January,LAW,7645,Baseball (SC),"Setear,John K",1,3.33,16,0,4,1,2,9,0,0,0,0,0
2011 January,LAW,7658,Topcs/Corprate Governance (SC),"Min,Geeyoung",1,3.35,25,0,1,3,19,2,0,0,0,0,0
2011 January,LAW,7659,Natnl Security Detention (SC),"Garrett,Brandon L",1,3.35,18,0,2,4,6,5,1,0,0,0,0
2011 January,LAW,7659,Natnl Security Detention (SC),"Nachbar,Thomas B",1,3.35,18,0,2,4,6,5,1,0,0,0,0
2011 January,LAW,7660,Defamation (SC),"White,George E",1,3.32,19,0,1,6,5,5,2,0,0,0,0
2011 January,LAW,7661,Prop/Econ Rights/Constn (SC),"Mahoney,Julia D",1,3.35,11,0,0,3,6,2,0,0,0,0,0
2011 January,LAW,7668,What Lawyrs Learn/Dr. MLK (SC),"Brown-Nagin,Tomiko",1,3.33,15,0,0,4,7,4,0,0,0,0,0
2011 January,LAW,7668,What Lawyrs Learn/Dr. MLK (SC),"Forde-Mazrui,Kim A",1,3.33,15,0,0,4,7,4,0,0,0,0,0
2011 January,LAW,7668,What Lawyrs Learn/Dr. MLK (SC),"Goluboff,Risa L",1,3.33,15,0,0,4,7,4,0,0,0,0,0
2011 January,LAW,7668,What Lawyrs Learn/Dr. MLK (SC),"Johnson,Alex M",1,3.33,15,0,0,4,7,4,0,0,0,0,0
2011 January,LAW,7670,Legal Iss/End of Life (SC),"Shepherd,Lois L.",1,-,-,0,2,3,1,1,0,2,0,0,0
2011 January,MATH,2700,Euclidean and Non-Eu. Geometry,"Sherman,David Edward",1,3.60,12,1,3,2,4,1,0,0,0,0,1
2011 January,PHS,5810,West Indies Health Care,"Martin,Marcus L",501,-,-,0,2,0,0,0,0,0,0,0,0
2011 January,PHS,7000,Intro Biostat,"Martindale,James Robert",1,4.00,24,0,24,0,0,0,0,0,0,0,0
2011 January,PHS,7184,Global Health Policy&Practice,"Dillingham,Rebecca Anne",1,4.00,15,7,8,0,0,0,0,0,0,0,0
2011 January,PLAP,3160,Politics of Food,"Freedman,Paul",1,3.52,44,0,15,16,6,3,1,0,2,0,1
2011 January,PLAP,4450,Virginia Government & Politics,"Stroupe Jr.,Kenneth Stuart",1,3.48,22,0,6,8,2,4,0,1,1,0,0
2011 January,PLCP,2700,Indian Society and Politics,"Echeverri-Gent,John E",501,3.56,19,0,1,12,4,2,0,0,0,0,0
2011 January,PLCP,3240,Post Soviet  Polt. Challenges,"Urbanovich,Yuri",1,3.70,25,2,7,10,5,1,0,0,0,0,0
2011 January,PLCP,4410,Nation Building in Iraq,"Waldner,David A",1,3.31,27,0,4,7,7,5,2,0,2,0,0
2011 January,PLCP,5993,Selected Prblms: Comp Politics,"Echeverri-Gent,John E",501,-,-,0,1,0,0,0,0,0,0,0,0
2011 January,RELB,1559,New Course in Buddhism,"Schaeffer,Kurtis R",1,3.94,35,0,33,0,0,2,0,0,0,0,0
2011 January,RELJ,2559,New Course: RELJ,"Miller,Rachel Nottingham",1,-,-,0,4,0,3,2,0,0,1,0,0
2011 January,RELJ,2559,New Course: RELJ,"Mor,Menahem",1,-,-,0,4,0,3,2,0,0,1,0,0
2011 January,SLAV,2250,Between Auschwitz & Gulag,"Tolczyk,Dariusz",1,3.65,22,0,8,9,1,3,1,0,0,0,0
2011 January,SOC,2498,Prozac Culture,"Davis,Joseph Eugene",1,3.69,28,3,16,1,2,4,1,1,0,0,0
2011 January,SOC,2499,Globalization & Soc Responsib,"Yates,Joshua Joseph",1,3.61,12,0,4,3,4,1,0,0,0,0,0
2011 January,SOC,2500,Special Topics In Sociology,"Blumberg,Rae L",501,-,-,0,7,0,0,0,0,0,0,0,0
2011 January,SOC,2500,Special Topics In Sociology,"Olick,Jeffrey Keith",1,3.75,28,0,14,8,5,1,0,0,0,0,0
2011 January,SPAN,2010,Intermediate Spanish,"Leal,Angeli Stephanie",1,3.26,13,0,2,3,1,5,1,1,0,0,0
2011 January,SPAN,4600,Literature and Cinema,"Chavez,Daniel",1,3.74,12,0,3,8,1,0,0,0,0,0,0
2011 January,SPTR,4728,Span Am Cult & Inst,"Davie,Sharon Lynn",501,-,-,0,2,0,0,0,0,0,0,0,0
2011 January,STS,2500,S & T in Soc & Global Context,"Click,Patricia C",4,3.41,20,0,1,6,10,3,0,0,0,0,0
2011 January,STS,2500,S & T in Soc & Global Context,"Cohen,Benjamin R",3,3.88,24,2,16,3,3,0,0,0,0,0,0
2011 January,STS,2500,S & T in Soc & Global Context,"Neeley,Kathryn Angelyn",1,3.44,31,0,1,14,10,5,1,0,0,0,0
2011 January,STS,2500,S & T in Soc & Global Context,"Swap,Robert John",2,3.78,24,0,13,7,3,1,0,0,0,0,0
