Term Desc,Subject,Catalog Number,Class Title,Course ID,Primary Instructor Name,Class Section,Class Num,Class Academic Group,Course GPA,# of Students,A+,A,A-,B+,B,B-,C+,C,C-,DFW
2025 Fall,EGMT,1530,Engaging Differences,044514,"Morse,Robyn Marie",223,13186,College & Graduate Arts & Sci,3.54,27,0,15,5,2,1,2,0,1,0,1
2025 Fall,CHEM,1811,Principles Chem Structure Lab,006007,"Heyboer,Ethan",100,11206,College & Graduate Arts & Sci,3.88,105,59,38,1,4,0,1,0,0,0,2
2025 Fall,CHEM,2410,Organic Chemistry I,005698,"Serbulea,Laura L",600,11209,College & Graduate Arts & Sci,3.60,29,1,18,4,1,1,2,0,1,0,1
2025 Fall,GBAC,7201,Enterprise Strategy,015394,"Hou,Young",001,18018,McIntire Darden Grad Business,3.43,46,0,6,7,29,4,0,0,0,0,0
2025 Fall,SPAN,3300,Texts and Interpretation,035904,"Prados,Nieves Garcia",009,20444,College & Graduate Arts & Sci,3.69,19,1,13,2,0,0,1,1,0,1,0
2025 Fall,ARTS,2000,Intro to Studio Art,045397,"Villanueva,Maria",006,20447,College & Graduate Arts & Sci,4.00,14,3,11,0,0,0,0,0,0,0,0
2025 Fall,ENGL,2599,Special Topics,012514,"Ghaly,Adrienne",007,19684,College & Graduate Arts & Sci,3.88,16,0,12,2,2,0,0,0,0,0,0
2025 Fall,CS,3710,Intro to Cybersecurity,045511,"Orebaugh,Angela",002,15580,Engineering & Applied Science,3.82,145,1,102,33,1,3,0,0,2,0,3
2025 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",033,10542,College & Graduate Arts & Sci,3.82,24,12,8,1,0,0,3,0,0,0,0
2025 Fall,ECON,3720,Introduction to Econometrics,007939,"Fisher,Jack",400,13949,College & Graduate Arts & Sci,3.55,65,2,22,21,8,4,3,1,4,0,0
2025 Fall,MATH,3351,Elementary Linear Algebra,023081,"Blackwell,Sarah",001,10251,College & Graduate Arts & Sci,3.62,35,10,10,6,4,2,0,1,1,0,1
2025 Fall,PHIL,1740,Issues of Life and Death,030031,"Stangl,Rebecca",100,13561,College & Graduate Arts & Sci,3.57,174,0,46,66,36,21,1,3,1,0,0
2025 Fall,APMA,3150,From Data to Knowledge,044104,"Chen,Heze",001,15172,Engineering & Applied Science,3.61,39,3,16,8,7,1,1,1,2,0,0
2025 Fall,NUCO,3110,Adult-Gero Nursing,043224,"Bragg,Sharon",001,17364,School of Nursing,3.96,92,1,83,7,0,0,1,0,0,0,0
2025 Fall,RELG,1000,Questions in the Study of Reli,046967,"Parker,Kai",002,19289,College & Graduate Arts & Sci,3.80,30,1,23,2,2,1,0,0,0,0,1
2025 Fall,SOC,3700,"Health, Illness and Inequality",043187,"Skubby,David",100,20422,College & Graduate Arts & Sci,3.58,34,2,13,6,6,5,1,0,1,0,0
2025 Fall,ARAB,1010,Elementary Arabic I,001279,"Humeidan,Bilal",002,10016,College & Graduate Arts & Sci,3.87,12,0,9,2,0,1,0,0,0,0,0
2025 Fall,MUSI,1410,Symphonic Listening,046169,"Rous,Benjamin",100,20450,College & Graduate Arts & Sci,3.92,43,4,32,5,1,0,1,0,0,0,0
2025 Fall,ITAL,1010,Elementary Italian I,020555,"Calamita,Francesca",005,12988,College & Graduate Arts & Sci,3.99,21,17,3,1,0,0,0,0,0,0,0
2025 Fall,NUIP,2311,Intro to Professional Practice,045254,"Sherwood,Paula",001,19234,School of Nursing,3.98,29,16,12,0,1,0,0,0,0,0,0
2025 Fall,BIOL,2100,IntroBio w/Lab:Cell & Genetics,003470,"Kittlesen,David",002,10034,College & Graduate Arts & Sci,3.02,349,35,48,61,34,39,45,19,22,17,29
2025 Fall,PSYC,2005,Rsch Methods & Data Analysis I,032539,"Clerkin,Elise",001,10373,College & Graduate Arts & Sci,3.74,187,2,116,30,19,7,7,5,1,0,0
2025 Fall,FREN,2010,Intermediate French I,014315,"Hall,Elizabeth B",006,13078,College & Graduate Arts & Sci,3.65,16,1,10,3,1,0,0,0,0,0,1
2025 Fall,EGMT,1520,Empirical Engagement,044513,"Samonina,Jelena",222,13168,College & Graduate Arts & Sci,3.97,35,25,6,4,0,0,0,0,0,0,0
2025 Fall,DRAM,1020,Speaking in Public,007178,"Close,Tovah",005,14323,College & Graduate Arts & Sci,3.84,16,0,10,4,2,0,0,0,0,0,0
2025 Fall,LPPP,2200,Introduction to Public Policy,042084,"Johannessen,Peter",100,14454,Batten Leadership & Public Pol,3.54,273,28,39,117,45,26,9,3,1,3,2
2025 Fall,CELL,8450,Effective Science Writing,042377,"Casanova,James",002,18433,Medical School - BIMS/PHS,3.95,49,17,27,3,2,0,0,0,0,0,0
2025 Fall,COMM,3110,Intermediate Accounting I,006461,"Backof,Ann",100,17867,McIntire School of Commerce,3.60,44,0,15,13,10,4,2,0,0,0,0
2025 Fall,NESC,4030,The Study of Neuroscience,048112,"Lewis,Gwendolyn",102,20471,College & Graduate Arts & Sci,3.47,10,0,2,4,3,0,0,0,1,0,0
2025 Fall,CHEM,2410,Organic Chemistry I,005698,"Frantz,Alicia",100,10040,College & Graduate Arts & Sci,3.02,158,0,40,20,23,20,17,8,12,5,13
2025 Fall,ENWR,1505,Writing & Critical Inquiry S1,013428,"Modica,John",008,12426,College & Graduate Arts & Sci,3.88,11,1,9,0,0,0,1,0,0,0,0
2025 Fall,AMST,4559,New Course: American Studies,038537,"Azua,Anneleise",003,19295,College & Graduate Arts & Sci,3.39,13,0,3,6,2,0,0,0,1,0,1
2025 Fall,CHEM,2311,Org Chem Lab I Non Chem Major,043154,"Chruma,Jason",013,11952,College & Graduate Arts & Sci,3.77,29,0,19,6,0,3,0,0,1,0,0
2025 Fall,MATH,4310,Introduction to Real Analysis,023135,"Ershov,Mikhail",001,11329,College & Graduate Arts & Sci,3.76,25,7,12,0,3,1,1,1,0,0,0
2025 Fall,MUSI,3390,Intro to Music & Computers,024809,"Reid,Leah",100,12723,College & Graduate Arts & Sci,3.73,18,0,11,3,1,2,1,0,0,0,0
2025 Fall,STAT,6120,Linear Models,041041,"Wang,Lingxiao",001,11415,College & Graduate Arts & Sci,3.59,21,4,6,4,4,1,0,1,1,0,0
2025 Fall,SPAN,2020,Advanced Intermediate Spanish,035854,"Florez-Murillo,David",009,13021,College & Graduate Arts & Sci,3.84,17,5,5,6,0,1,0,0,0,0,0
2025 Fall,SPAN,3300,Texts and Interpretation,035904,"Bonino,Nicole",004,13024,College & Graduate Arts & Sci,3.98,18,8,9,1,0,0,0,0,0,0,0
2025 Fall,CHE,4491,Chemical Engineering Lab II,005481,"Prpich,George",102,15169,Engineering & Applied Science,3.54,10,0,3,4,1,1,0,1,0,0,0
2025 Fall,GREE,5240,Language of Epic,045597,"George,Coulter",1,19248,College & Graduate Arts & Sci,3.76,8,2,1,4,1,0,0,0,0,0,0
2025 Fall,FREN,2010,Intermediate French I,014315,"Hall,Elizabeth B",001,10154,College & Graduate Arts & Sci,3.46,13,0,5,2,2,3,0,0,1,0,0
2025 Fall,ANTH,3450,Native American Languages,000752,"Mirzayan,Armik",001,13582,College & Graduate Arts & Sci,3.82,31,1,23,3,0,3,0,1,0,0,0
2025 Fall,CHEM,1500,Chemistry for Health Sciences,043753,"Serbulea,Vlad",001,11335,College & Graduate Arts & Sci,3.01,30,3,8,2,1,8,1,0,4,0,3
2025 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",045,12110,College & Graduate Arts & Sci,3.89,23,9,10,2,1,0,1,0,0,0,0
2025 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",026,10537,College & Graduate Arts & Sci,3.74,24,8,10,1,2,1,1,0,0,1,0
2025 Fall,STS,4500,STS and Engineering Practice,036749,"Francisco,Pedro",005,14972,Engineering & Applied Science,3.91,30,23,5,0,0,1,0,1,0,0,0
2025 Fall,LPPL,7025,Values-Based Leadership,042195,"Diaz,Carmen Marina",002,14489,Batten Leadership & Public Pol,3.69,36,0,2,32,2,0,0,0,0,0,0
2025 Fall,MUSI,3307,Play Guitar! Level 2,046568,"Rosensky,Michael",001,13793,College & Graduate Arts & Sci,3.84,12,0,9,2,0,0,1,0,0,0,0
2025 Fall,NUCO,4056,Introduction to Health Policy,045043,"Apple,Ashley Kathleen",001,19245,School of Nursing,3.86,49,24,14,5,3,2,1,0,0,0,0
2025 Fall,KOR,1010,Elementary Korean I,020864,"CHOI,YOON HWA",003,12959,College & Graduate Arts & Sci,3.51,12,2,4,2,0,3,0,0,0,1,0
2025 Fall,SWAH,2010,Intermediate Swahili I,036873,"Rotich,Anne",001,11424,College & Graduate Arts & Sci,3.44,10,1,5,1,0,0,1,0,2,0,0
2025 Fall,EGMT,1540,Ethical Engagement,044515,"Milov,Sarah Elizabeth",103,11475,College & Graduate Arts & Sci,3.60,35,1,13,14,1,3,1,1,0,0,1
2025 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",048,12113,College & Graduate Arts & Sci,3.64,24,8,9,3,1,0,0,0,1,1,1
2025 Fall,EGMT,1520,Empirical Engagement,044513,"Caviness,Stephen Lewis",107,11524,College & Graduate Arts & Sci,3.90,30,0,25,1,4,0,0,0,0,0,0
2025 Fall,SYS,3021,Deterministic Decision Models,036902,"Riggs,Robert",001,14723,Engineering & Applied Science,3.81,97,0,71,14,5,3,0,2,1,1,0
2025 Fall,ENGL,2506,Studies in Poetry,012488,"Adams,Hodges",003,19663,College & Graduate Arts & Sci,3.66,20,0,11,5,0,1,2,1,0,0,0
2025 Fall,ECE,6782,Mach Learning - Image Analysis,007728,"Zhang,Miaomiao",001,15941,Engineering & Applied Science,3.85,13,1,7,4,1,0,0,0,0,0,0
2025 Fall,APMA,3080,Linear Algebra,001151,"Fernando,Nethali",004,15128,Engineering & Applied Science,2.77,35,0,6,5,4,4,4,2,3,2,5
2025 Fall,EGMT,1540,Ethical Engagement,044515,"McGrady,Deborah Lynn",203,11527,College & Graduate Arts & Sci,3.83,35,0,23,11,0,0,0,0,0,0,1
2025 Fall,SPAN,3000,The Sounds of Spanish,035892,"Rini,Joel",001,19376,College & Graduate Arts & Sci,3.98,18,11,6,1,0,0,0,0,0,0,0
2025 Fall,STS,4500,STS and Engineering Practice,036749,"Seabrook,Bryn",016,15407,Engineering & Applied Science,3.82,33,0,21,8,2,2,0,0,0,0,0
2025 Fall,EDIS,5025,"Curric, Instruct & Assessment",044060,"Allen,Amanda",500,16977,School of Education and HumanDev,3.64,22,0,15,2,1,1,2,0,0,0,1
2025 Fall,EDIS,5041,Behav & Classroom Management,009428,"Kunemund,Rachel",500,16980,School of Education and HumanDev,3.71,23,9,10,1,1,0,0,1,0,0,1
2025 Fall,ANTH,3430,"Pidgins, Creoles, and Contact",047972,"Wendte,Nathan",001,20036,College & Graduate Arts & Sci,3.83,21,0,13,6,1,1,0,0,0,0,0
2025 Fall,LPPS,7250,Lead & Nat'l Sec Challenges,047296,"Moy,Daniel",001,14564,Batten Leadership & Public Pol,3.70,18,0,5,10,2,1,0,0,0,0,0
2025 Fall,GCOM,7030,Financial Accounting,038176,"Koch,Adam S",002,17891,McIntire School of Commerce,3.46,69,2,20,10,12,21,4,0,0,0,0
2025 Fall,ENGL,2506,Studies in Poetry,012488,"Ramazani,Jahan",001,19651,College & Graduate Arts & Sci,3.43,18,0,6,3,3,4,1,0,1,0,0
2025 Fall,PLCP,4840,Gender Politics in Africa,038276,"Walsh,Denise",001,20069,College & Graduate Arts & Sci,3.76,15,0,8,4,2,1,0,0,0,0,0
2025 Fall,ECON,8310,Public Economics I,008061,"Lockwood,Lee",100,13000,College & Graduate Arts & Sci,3.87,10,0,7,2,1,0,0,0,0,0,0
2025 Fall,ECON,3010,Intermediate Microeconomics,007908,"Troyan,Peter",400,14110,College & Graduate Arts & Sci,3.14,87,8,17,11,17,8,7,6,6,2,5
2025 Fall,RUSS,1010,First-Year Russian I,034614,"Borovskaya-Ellis,Anna",002,10388,College & Graduate Arts & Sci,3.73,12,0,9,1,0,0,1,1,0,0,0
2025 Fall,LAW,7034,Food and Drug Law,021663,"Riley,Margaret F",1,20734,School of Law,3.48,26,0,2,8,16,0,0,0,0,0,0
2025 Fall,APMA,3080,Linear Algebra,001151,"Spencer,Julie",003,14673,Engineering & Applied Science,3.18,36,3,7,7,2,5,5,1,5,0,1
2025 Fall,DRAM,1020,Speaking in Public,007178,"Close,Tovah",003,11723,College & Graduate Arts & Sci,3.76,16,0,10,4,1,0,0,0,1,0,0
2025 Fall,ASTR,2110,Intro to Astrophysics I,003064,"Mohamed,Shazrene",100,10031,College & Graduate Arts & Sci,3.47,22,3,5,5,4,3,1,0,0,0,1
2025 Fall,SYS,4050,Risk Analysis,045929,"Lambert,James",001,15604,Engineering & Applied Science,3.65,48,2,25,12,2,4,0,0,2,0,1
2025 Fall,EDIS,4120,Char of Ind w/Intellectual Dis,044944,"Wallace,Olivia Layne",500,16974,School of Education and HumanDev,3.97,29,22,6,0,0,1,0,0,0,0,0
2025 Fall,SPAN,2020,Advanced Intermediate Spanish,035854,"Florez-Murillo,David",007,10554,College & Graduate Arts & Sci,3.78,17,3,5,8,0,0,1,0,0,0,0
2025 Fall,WGS,4500,"Topic in Wmn, Gndr & Sexuality",043888,"Hagerman,Bonnie",001,12726,College & Graduate Arts & Sci,3.58,18,0,3,9,4,2,0,0,0,0,0
2025 Fall,COMM,3020,Behavior Issues in Mktg & Mgmt,006454,"Foutz,Ying Natasha Zhang",800,17850,McIntire School of Commerce,3.52,50,0,12,15,13,8,2,0,0,0,0
2025 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",020,10531,College & Graduate Arts & Sci,3.72,24,10,6,5,0,0,1,1,0,1,0
2025 Fall,ENGL,2599,Special Topics,012514,"Cotti-Lowell,Alison",003,19660,College & Graduate Arts & Sci,3.36,19,1,5,7,1,0,1,0,4,0,0
2025 Fall,MATH,2310,Calculus III,023024,"James,Daniel",100,10242,College & Graduate Arts & Sci,3.69,40,15,8,6,5,3,2,1,0,0,0
2025 Fall,BIOL,1040,The DNA Revolution,043971,"Taylor,Douglas",001,12161,College & Graduate Arts & Sci,3.58,326,20,164,36,35,30,17,10,9,0,5
2025 Fall,CS,6501,Spec Top: Computer Science,006981,"Cai,Qizhe",003,16173,Engineering & Applied Science,4.00,18,4,14,0,0,0,0,0,0,0,0
2025 Fall,APMA,1090,Single Variable Calculus I,001138,"Ma,Hui",003,15651,Engineering & Applied Science,3.18,33,15,3,2,1,1,2,3,2,1,3
2025 Fall,ENWR,1510,Writing and Critical Inquiry,013432,...,043,12104,College & Graduate Arts & Sci,3.73,11,6,2,1,0,1,0,1,0,0,0
2025 Fall,HHE,5701,Bioethics Intern - Clin Ethics,045665,"Marshall,Mary Faith",001,20456,Medical School - BIMS/PHS,3.98,13,1,11,1,0,0,0,0,0,0,0
2025 Fall,CHEM,1411,Intro College Chem I Lab,005986,"Morkowchuk,Lisa",060,12125,College & Graduate Arts & Sci,3.77,23,8,7,4,0,4,0,0,0,0,0
2025 Fall,EGMT,1520,Empirical Engagement,044513,"Morse,Jennifer Leigh",219,13165,College & Graduate Arts & Sci,3.83,35,14,13,7,0,0,0,0,0,0,1
2025 Fall,APMA,1110,Single Variable Calculus II,001140,"McMillan,Matthew",002,14663,Engineering & Applied Science,3.27,45,3,13,10,6,5,3,0,0,2,3
2025 Fall,PHS,7010,Fundamentals of Epidemiology,030365,"Eby,Jean",001,18310,Medical School - BIMS/PHS,3.96,45,0,39,6,0,0,0,0,0,0,0
2025 Fall,EVSC,5559,New Course: EVSC,039170,"Mooney,Chris",001,20686,College & Graduate Arts & Sci,3.69,7,0,1,5,1,0,0,0,0,0,0
2025 Fall,MAE,2040,Computer Aided Design,046331,"Dart,Dwight",001,15657,Engineering & Applied Science,3.86,139,58,60,9,3,5,0,1,0,1,2
2025 Fall,ARTH,3591,Art History Colloquium,042072,"Getsy,David",001,12224,College & Graduate Arts & Sci,3.93,13,2,8,3,0,0,0,0,0,0,0
2025 Fall,MATH,2315,Adv Calculus and Lin Alg I,023415,"Hayes,Benjamin",100,11212,College & Graduate Arts & Sci,3.34,13,2,1,2,1,6,1,0,0,0,0
2025 Fall,APMA,2120,Multivariable Calculus,001144,"Mahmood,Asif",003,15057,Engineering & Applied Science,3.28,50,4,15,7,6,5,5,4,0,1,3
2025 Fall,ECON,2060,American Economic History,007880,"Thomas,Mark",001,11092,College & Graduate Arts & Sci,2.90,84,0,4,12,13,21,13,13,3,2,3
2025 Fall,ENWR,3900,Career-Based Writing/Rhetoric,040841,"Casteen,John",001,11481,College & Graduate Arts & Sci,3.70,15,1,3,8,3,0,0,0,0,0,0
2025 Fall,APMA,2130,Ordinary Differentl Equations,001145,"Chen,Heze",001,14669,Engineering & Applied Science,2.90,46,0,4,7,5,15,6,3,1,2,3
2025 Fall,RUSS,2010,Second-Year Russian I,034637,"Stuart,Madelyn",002,13811,College & Graduate Arts & Sci,3.10,10,0,3,1,1,2,0,0,3,0,0
2025 Fall,ENGL,5510,Seminar in Medieval Literature,047469,"Fowler,Elizabeth",001,19654,College & Graduate Arts & Sci,3.92,15,0,11,4,0,0,0,0,0,0,0
2025 Fall,ENWR,1510,Writing and Critical Inquiry,013432,...,063,11940,College & Graduate Arts & Sci,3.72,18,0,10,2,5,1,0,0,0,0,0
2025 Fall,ENGL,2592,Women in Literature,012512,"Hurley,Alison",001,19669,College & Graduate Arts & Sci,3.78,19,0,8,9,2,0,0,0,0,0,0
2025 Fall,SPAN,2010,Intermediate Spanish,035853,"Badang,Germain",001,10412,College & Graduate Arts & Sci,3.55,16,0,2,8,4,2,0,0,0,0,0
2025 Fall,APMA,3100,Probability,001152,"Ma,Hui",002,14674,Engineering & Applied Science,2.57,38,1,8,2,4,6,1,2,2,5,7
2025 Fall,NUCO,4420,Professional Nursing,042017,"Toll,Crystal",002,17457,School of Nursing,3.79,13,5,5,0,1,2,0,0,0,0,0
2025 Fall,MDST,3510,Topics in Media Research,045771,"Williams,Bruce",001,14027,College & Graduate Arts & Sci,3.87,23,0,14,8,1,0,0,0,0,0,0
2025 Fall,BIOL,4045,Neurodegenerative Diseases,046686,"Bloom,George",001,13054,College & Graduate Arts & Sci,3.77,31,0,17,9,4,0,0,1,0,0,0
2025 Fall,SYS,6050,Risk Analysis,036967,"Lambert,James",600,15834,Engineering & Applied Science,3.79,15,2,5,7,0,1,0,0,0,0,0
2025 Fall,EDHS,4020,Clinical Phonetics,044114,"Hoffman,LaVae",001,16706,School of Education and HumanDev,3.44,49,1,16,12,4,10,3,0,1,1,1
2025 Fall,JAPN,1010,First-Year Japanese I,020740,"Marshall,Tomoko",001,12340,College & Graduate Arts & Sci,3.35,14,0,4,2,3,3,0,2,0,0,0
2025 Fall,PLIR,7010,Core Intl Political Economy,047310,"Pandya,Sonal",001,14009,College & Graduate Arts & Sci,3.77,7,0,3,3,1,0,0,0,0,0,0
2025 Fall,ENWR,1510,Writing and Critical Inquiry,013432,"Natishan,Kate",046,11457,College & Graduate Arts & Sci,3.97,18,13,3,2,0,0,0,0,0,0,0
