ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
11981,AAS,3500,001,Seminar,"3","Barbara Boswell","TuTh 11:00AM - 12:15PM","Bryan Hall 330","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Intermediate Seminar in African-American & African Studies","South African Literature",Closed,8,9,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
19965,AAS,3559,001,Seminar,"3","Lisa Shutt","Th 3:30PM - 6:00PM","New Cabell Hall 521","01/18/2012 - 05/01/2012","","","","","","","","","","","","","New Course in African and African American Studies","African Worlds in Biography",Open,11,18,0,"New course in the subject of African and African American Studies."
19964,AAS,3559,002,Seminar,"3","Marlon Ross","TuTh 9:30AM - 10:45AM","Mcleod Hall 2006","01/18/2012 - 05/01/2012","","","","","","","","","","","","","New Course in African and African American Studies","Black Protest Narrative",Closed,5,5,0,"New course in the subject of African and African American Studies."
20179,AAS,3559,003,Seminar,"3","Justin Rose","TuTh 2:00PM - 3:15PM","Wilson Hall 215","01/18/2012 - 05/01/2012","","","","","","","","","","","","","New Course in African and African American Studies","M.L. King's Political Thought",Open,19,24,0,"New course in the subject of African and African American Studies."
20923,AAS,3559,004,Seminar,"3","Lisa Shutt","We 3:30PM - 6:00PM","New Cabell Hall 345","01/18/2012 - 05/01/2012","","","","","","","","","","","","","New Course in African and African American Studies","Insiders&Outsiders in Africa",Closed,21,18,0,"New course in the subject of African and African American Studies."
21768,AAS,3559,005,Seminar,"3","Tyler Fleming","Mo 3:30PM - 6:00PM","Wilson Hall 141B","01/18/2012 - 05/01/2012","","","","","","","","","","","","","New Course in African and African American Studies","Pop. Cultures Black Atlantic",Open,2,5,0,"New course in the subject of African and African American Studies."
10274,AAS,4080,001,Independent Study,"3","Claudrena Harold","TBA","TBA","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Thesis","",Open,5,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
16137,AAS,4501,001,Seminar,"4","Claudrena Harold","Tu 3:30PM - 6:00PM","Nau 341","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Advanced Research Seminar in History & AAS","Black Power",Closed,20,8,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year AAS and History students--double majors and others. Crosslisted with the History major seminar."
20180,AAS,4570,002,Seminar,"3","Kwame Holmes","Tu 3:30PM - 6:00PM","New Cabell 543","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Advanced Research Seminar in African-American & African Studies","That's Ghetto!",Open,9,18,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
20181,AAS,4570,003,Seminar,"3","Tyler Fleming","Mo 3:30PM - 6:00PM","Wilson Hall 141B","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Advanced Research Seminar in African-American & African Studies","Pop. Cultures Black Atlantic",Open,3,6,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
21901,AAS,4993,001,Independent Study,"3","Lisa Shutt","TBA","TBA","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Independent Study","",Open,2,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
14656,AAS,4993,002,Independent Study,"3","Maurice Apprey","TBA","TBA","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Independent Study","",Open,5,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
15334,AAS,4993,003,Independent Study,"3","Kenrick Grandison","TBA","TBA","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Independent Study","",Open,1,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
16288,AAS,4993,004,Independent Study,"3","Claudrena Harold","TBA","TBA","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Independent Study","",Open,12,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
20615,ACCT,2010,701,Lecture,"3","Marshall Kasten","Tu 7:00PM - 10:00PM","Northern Virginia Center","01/24/2012 - 05/01/2012","","","","","","","","","","","","","Introductory Accounting","",Closed,20,20,0,"Designed to introduce students to the language of business, the course begins with the role of financial data in contemporary society, proceeds to develop the accounting model for capturing financial data, and finishes with the problems of measuring and reporting income, assets, liabilities, and equities."
20617,ACCT,2020,701,Lecture,"3","Noel Montesa","Mo 6:30PM - 9:30PM","Northern Virginia Center","01/23/2012 - 04/30/2012","","","","","","","","","","","","","Introductory Accounting II","",Closed,7,7,0,"Continuation of ACCT 2010. Approximately one third of the course deals with additional financial accounting topics, emphasizing managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized.  Prerequisite: ACCT 2010."
20618,ACCT,3110,701,Lecture,"3","Leon Hutton","Th 6:30PM - 9:30PM","Northern Virginia Center","01/26/2012 - 05/03/2012","","","","","","","","","","","","","Intermediate Accounting I","",Closed,14,14,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
21031,ACCT,3120,500,Lecture,"3","Rebecca Adams","Tu 6:15PM - 9:15PM","Zehmer Hall Conference Center","01/24/2012 - 05/08/2012","","","","","","","","","","","","","Intermediate Accounting II","",Open,4,20,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
20619,ACCT,3120,701,Lecture,"3","Cory Kirchert","Sa 9:00AM - 12:30PM","Northern Virginia Center","01/28/2012 - 03/03/2012","Cory Kirchert","Sa 9:00AM - 12:30PM","Northern Virginia Center","03/17/2012 - 03/31/2012","Cory Kirchert","Sa 9:00AM - 12:30PM","Northern Virginia Center","04/14/2012 - 05/05/2012","","","","","Intermediate Accounting II","",Closed,12,12,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
20630,ACCT,3140,701,Lecture,"3","William Cardine","Tu 6:30PM - 9:30PM","Northern Virginia Center","01/24/2012 - 05/01/2012","","","","","","","","","","","","","Cost Accounting","",Closed,8,8,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
20634,ACCT,4450,701,Lecture,"3","Gary Dittmer","Mo 1:11AM - 1:11AM","Web-Based Course-no class mtgs","01/23/2012 - 05/05/2012","","","","","","","","","","","","","Federal Taxation I","",Closed,16,16,0,"An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns.  Prerequisite: ACCT 2020 or instructor permission."
20633,ACCT,5210,701,Lecture,"3","Karen Young","Tu 6:30PM - 9:30PM","Northern Virginia Center","01/24/2012 - 05/01/2012","","","","","","","","","","","","","Introductory Auditing","",Closed,5,5,0,"Examines auditing methodology through a study of auditing standards. Includes the nature of evidence, program planning, work papers, internal control evaluation, types of audit tests, and audit reports.  Prerequisite: ACCT 3120."
21032,ACCT,5310,500,Lecture,"3","Rebecca Adams","Th 6:15PM - 9:15PM","Zehmer Hall Conference Center","01/26/2012 - 05/10/2012","","","","","","","","","","","","","Selected Topics in Advanced Accounting","",Open,6,25,0,"Studies accounting and financial reporting for partnerships, business enterprise segments, home office/branch office, foreign transactions and translation, business combinations, and other intercorporate investments and consolidated statements.  Prerequisite: ACCT 3120."
20636,ACCT,5330,701,Lecture,"3","Richard Evans","Th 6:30PM - 9:30PM","Northern Virginia Center","01/26/2012 - 05/03/2012","","","","","","","","","","","","","Accounting for Non-Business Organizations","",Closed,13,13,0,"Financial accounting for governmental and non-profit organizations. Studies the theory and techniques of accounting and reporting for various funds and groups of accounts.  Prerequisite: ACCT 3120."
21131,ACCT,5410,500,Lecture,"3","Ralph Traylor","We 6:00PM - 9:00PM","Zehmer Hall Conference Center","04/11/2012 - 07/18/2012","","","","","","","","","","","","","Fraud Examination","",Open,15,25,0,"Focuses on the principles and methodology of fraud detection and deterrence. Examines how and why occupational fraud is committed, how fraudulent conduct can be deterred, and how allegations of fraud should be investigated and resolved. Prerequisite: ACCT 3120 Intermediate Accounting II"
20637,ACCT,5460,701,Lecture,"3","Thomas Hughes","Fr 6:30PM - 10:00PM","Northern Virginia Center","01/27/2012 - 03/02/2012","Thomas Hughes","Fr 6:30PM - 10:00PM","Northern Virginia Center","03/16/2012 - 03/30/2012","Thomas Hughes","Fr 6:30PM - 10:00PM","Northern Virginia Center","04/13/2012 - 05/04/2012","","","","","Federal Taxation II","",Closed,11,11,0,"Analyzes of the federal income tax law and its application to corporations, shareholders, partnerships, partners, estates, and gift transactions.  Prerequisite: ACCT 4450."
18717,AIRS,100,001,Laboratory,"0","Staff","Tu 3:30PM - 5:30PM","Physics Bldg 203","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Leadership Laboratory","",Closed,30,30,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)Â   Prerequisite: Enrollment in Air Force ROTC."
18711,AIRS,1200,001,Lecture,"1","Jarvora Duncan","Tu 1:00PM - 1:50PM","Gilmer Hall 166","01/18/2012 - 05/01/2012","","","","","","","","","","","","","The Foundations of the U.S. Air Force","",Open,8,80,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics includeÂ Air Force core values, leadership team building and communication skills.  Corequisite: AIRS 100. (2 hrs.)"
18712,AIRS,1200,002,Lecture,"1","Jarvora Duncan","Th 2:00PM - 2:50PM","Cauthen House 134","01/18/2012 - 05/01/2012","","","","","","","","","","","","","The Foundations of the U.S. Air Force","",Open,9,30,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics includeÂ Air Force core values, leadership team building and communication skills.  Corequisite: AIRS 100. (2 hrs.)"
18713,AIRS,2200,001,Lecture,"1","Jarvora Duncan","Tu 2:00PM - 2:50PM","Gilmer Hall 166","01/18/2012 - 05/01/2012","","","","","","","","","","","","","The Evolution of Air and Space Power","",Open,11,20,0,"Examines general aspects of air and space power through a historical perspective, from theÂ Vietnam Conflict to the space-age global positioning systems used in today's conflicts. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)Â Â Â "
18714,AIRS,2200,002,Lecture,"1","Jarvora Duncan","Th 3:00PM - 3:50PM","Cauthen House 134","01/18/2012 - 05/01/2012","","","","","","","","","","","","","The Evolution of Air and Space Power","",Open,8,30,0,"Examines general aspects of air and space power through a historical perspective, from theÂ Vietnam Conflict to the space-age global positioning systems used in today's conflicts. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)Â Â Â "
18715,AIRS,3200,001,Lecture,"3","Vondray Sanford","Tu 12:30PM - 3:30PM","Cauthen House 134","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Concepts of Air Force Leadership and Management","",Open,7,25,0,"Focuses on the study of leadership, management fundamentals, professional knowledge, Air Force personnel and evaluation systems, leadership ethics, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership, core values, and military ethics as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
18716,AIRS,4200,001,Lecture,"3","Jon Wolfe","Tu 12:30PM - 3:30PM","Contact Department","01/18/2012 - 05/01/2012","","","","","","","","","","","","","National Security Affairs/Preparation for Active Duty","",Open,12,30,0,"Examines military law,Â regional studies, advanced leadership ethics, and Air Force doctrine. Topics include the military as a profession, officership,Â preparation for active duty, and current issues affecting the military. Emphasizes refining communication skills through cadet presentations.  Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)"
10089,ALAR,6712,001,Workshop,"2","Earl Mark","TuTh 2:00PM - 3:15PM","Campbell Hall 105","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Studio Workshop","",Open,11,22,0,"Lectures and demonstrations of graphic skills and digital media to be incorporated in ARCH 6020."
10111,ALAR,7020,001,Studio,"6","Staff","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio I","",Open,0,80,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ARCH 7010 or LAR 7010"
10112,ALAR,7020,002,Studio,"6","Michael Beaman","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio I","",Open,5,30,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ARCH 7010 or LAR 7010"
10113,ALAR,7020,003,Studio,"6","W Clark","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio I","",Open,6,30,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ARCH 7010 or LAR 7010"
10114,ALAR,7020,004,Studio,"6","Edward Ford","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio I","",Open,8,30,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ARCH 7010 or LAR 7010"
10115,ALAR,7020,005,Studio,"6","Margarita Jover","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio I","",Open,8,30,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ARCH 7010 or LAR 7010"
10159,ALAR,7020,006,Studio,"6","Nana Last","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio I","",Open,1,30,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ARCH 7010 or LAR 7010"
10235,ALAR,7020,007,Studio,"6","Julian Raxworthy","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio I","",Open,8,20,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ARCH 7010 or LAR 7010"
10237,ALAR,7020,008,Studio,"6","Jorg Sieweke","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio I","",Open,9,20,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ARCH 7010 or LAR 7010"
21810,ALAR,7020,009,Studio,"6","Anselmo Canfora","TBA","TBA","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio I","",Closed,2,2,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ARCH 7010 or LAR 7010"
10116,ALAR,8020,001,Studio,"6","Staff","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio II","",Open,0,80,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research.  Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Several choices available including Venice travel studio.  Prerequisite: ARCH 8010 or LAR 8010"
10118,ALAR,8020,003,Studio,"6","W Clark","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio II","",Open,7,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research.  Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Several choices available including Venice travel studio.  Prerequisite: ARCH 8010 or LAR 8010"
10119,ALAR,8020,004,Studio,"6","Edward Ford","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio II","",Open,5,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research.  Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Several choices available including Venice travel studio.  Prerequisite: ARCH 8010 or LAR 8010"
10120,ALAR,8020,005,Studio,"6","Margarita Jover","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio II","",Open,5,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research.  Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Several choices available including Venice travel studio.  Prerequisite: ARCH 8010 or LAR 8010"
10160,ALAR,8020,006,Studio,"6","Nana Last","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio II","",Open,7,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research.  Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Several choices available including Venice travel studio.  Prerequisite: ARCH 8010 or LAR 8010"
10236,ALAR,8020,007,Studio,"6","Julian Raxworthy","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Design Research Studio II","",Open,6,20,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research.  Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Several choices available including Venice travel studio.  Prerequisite: ARCH 8010 or LAR 8010"
10132,ALAR,8995,001,Studio,"6","Craig Barton","MoWeFr 2:00PM - 5:45PM","Campbell Hall 401","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Independent Design Research Studio","",Open,14,25,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
19967,AMST,2220,001,Lecture,"3","Carmenita Higginbotham","TuTh 9:30AM - 10:45AM","Nau 141","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Race, Identity and American Visual Culture","",Closed,28,25,0,"Surveys popular visual material (advertisements, cartoons, films, paintings and photographs) and its representation of race in the united States from 1850 to 1950."
19968,AMST,2300,001,Lecture,"3","Daniel Chavez","TuTh 11:00AM - 12:15PM","Bryan Hall 235","01/18/2012 - 05/01/2012","","","","","","","","","","","","","Introduction to U.S. Latino Studies","",Closed,28,25,0,"A small lecture course (35) AMST 2300 offers students close study and analysis of significant texts or cultural artifacts that are printed, visual, oral or musical representing the perspective and contributions of the main Latino populations in the United States. These works include, but are not limited to, cultural manifestations from Puerto Rican, Chicano, Dominican, Central American and Cuban American origin."
