ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
20812,AAS,3500,002,Seminar,"3","","","","Intermediate Seminar in African-American & African Studies","African Worlds in Biography",Open,12,26,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
20813,AAS,3500,003,Seminar,"3","","","","Intermediate Seminar in African-American & African Studies","Race, Culture and Inequality",Closed,25,24,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
11947,AAS,3500,004,Seminar,"3","","","","Intermediate Seminar in African-American & African Studies","Women Writing Africa",Closed,9,9,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
21385,AAS,3500,005,Seminar,"3","","","","Intermediate Seminar in African-American & African Studies","Af-American Health Professnals",Closed,18,18,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
21691,AAS,3500,006,Seminar,"3","","","","Intermediate Seminar in African-American & African Studies","Afrofuturist Fiction",Open,0,10,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
20814,AAS,3559,001,Seminar,"3","","","","New Course in African and African American Studies","Sounds of Blackness",Closed,146,120,0,"New course in the subject of African and African American Studies."
10491,AAS,4080,001,Independent Study,"3","","","","Thesis","",Open,2,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
21163,AAS,4500,001,Seminar,"3","","","","Advanced Seminar in African-American and African Studies","Fictions of Black Identity",Closed,5,6,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
16177,AAS,4570,001,Seminar,"3","","","","Advanced Research Seminar in African-American & African Studies","The Black Body in Translation",Open,10,18,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
16178,AAS,4570,002,Seminar,"3","","","","Advanced Research Seminar in African-American & African Studies","Afrofuturist Fiction",Open,3,8,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
16668,AAS,4993,001,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
14310,AAS,4993,002,Independent Study,"3","","","","Independent Study","",Open,4,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
14879,AAS,4993,003,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
15337,AAS,4993,004,Independent Study,"3","","","","Independent Study","",Open,3,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
20112,ACCT,2010,701,Lecture,"3","","","","Introductory Accounting","",Open,6,24,0,"Designed to introduce students to the language of business, the course begins with the role of financial data in contemporary society, proceeds to develop the accounting model for capturing financial data, and finishes with the problems of measuring and reporting income, assets, liabilities, and equities."
20114,ACCT,2020,701,Lecture,"3","","","","Introductory Accounting II","",Open,10,24,0,"Continuation of ACCT 2010. Approximately one third of the course deals with additional financial accounting topics, emphasizing managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized.  Prerequisite: ACCT 2010."
20115,ACCT,3110,701,Lecture,"3","","","","Intermediate Accounting I","",Open,5,24,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
20683,ACCT,3120,501,Lecture,"3","","","","Intermediate Accounting II","",Open,7,20,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
20116,ACCT,3120,701,Lecture,"3","","","","Intermediate Accounting II","",Open,17,24,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
20117,ACCT,3140,701,Lecture,"3","","","","Cost Accounting","",Open,13,24,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
20118,ACCT,4450,701,Lecture,"3","","","","Federal Taxation I","",Open,18,24,0,"An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns.  Prerequisite: ACCT 2020 or instructor permission."
21133,ACCT,5210,701,Lecture,"3","","","","Introductory Auditing","",Open,20,24,0,"Examines auditing methodology through a study of auditing standards. Includes the nature of evidence, program planning, work papers, internal control evaluation, types of audit tests, and audit reports.  Prerequisite: ACCT 3120."
20119,ACCT,5250,701,Lecture,"3","","","","Advanced Auditing","",Open,8,24,0,"Builds on the concepts and practice examples from introductory auditing to provide students with an in-depth understanding of professional standards, the audit process, advanced audit techniques, and the auditor's role in ensuring that publicly issued financial statements are fairly presented.  Prerequisite: ACCT 5210."
20120,ACCT,5310,701,Lecture,"3","","","","Selected Topics in Advanced Accounting","",Open,7,24,0,"Studies accounting and financial reporting for partnerships, business enterprise segments, home office/branch office, foreign transactions and translation, business combinations, and other intercorporate investments and consolidated statements.  Prerequisite: ACCT 3120."
18810,AIRS,100,001,Laboratory,"0","","","","Leadership Laboratory","",Open,43,60,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)Â   Prerequisite: Enrollment in Air Force ROTC."
21883,AIRS,100,002,Laboratory,"0","","","","Leadership Laboratory","",Open,6,50,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)Â   Prerequisite: Enrollment in Air Force ROTC."
18804,AIRS,1200,001,Lecture,"1","","","","The Foundations of the U.S. Air Force","",Open,16,49,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics includeÂ Air Force core values, leadership team building and communication skills.  Corequisite: AIRS 100. (2 hrs.)"
18805,AIRS,1200,002,Lecture,"1","","","","The Foundations of the U.S. Air Force","",Open,21,30,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics includeÂ Air Force core values, leadership team building and communication skills.  Corequisite: AIRS 100. (2 hrs.)"
18806,AIRS,2200,001,Lecture,"1","","","","The Evolution of Air and Space Power","",Open,6,20,0,"Examines general aspects of air and space power through a historical perspective, from theÂ Vietnam Conflict to the space-age global positioning systems used in today's conflicts. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)Â Â Â "
18807,AIRS,2200,002,Lecture,"1","","","","The Evolution of Air and Space Power","",Open,1,10,0,"Examines general aspects of air and space power through a historical perspective, from theÂ Vietnam Conflict to the space-age global positioning systems used in today's conflicts. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)Â Â Â "
18808,AIRS,3200,001,Lecture,"3","","","","Concepts of Air Force Leadership and Management","",Open,7,25,0,"Focuses on the study of leadership, management fundamentals, professional knowledge, Air Force personnel and evaluation systems, leadership ethics, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership, core values, and military ethics as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
21821,AIRS,3200,002,Lecture,"3","","","","Concepts of Air Force Leadership and Management","",Open,6,32,0,"Focuses on the study of leadership, management fundamentals, professional knowledge, Air Force personnel and evaluation systems, leadership ethics, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership, core values, and military ethics as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
18809,AIRS,4200,001,Lecture,"3","","","","National Security Affairs/Preparation for Active Duty","",Open,8,30,0,"Examines military law,Â regional studies, advanced leadership ethics, and Air Force doctrine. Topics include the military as a profession, officership,Â preparation for active duty, and current issues affecting the military. Emphasizes refining communication skills through cadet presentations.  Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)"
10322,ALAR,7020,001,Studio,"6","","","","Foundation Studio III","",Open,24,80,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ALAR 7010"
10401,ALAR,7020,002,Studio,"6","","","","Foundation Studio III","",Open,0,20,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ALAR 7010"
21039,ALAR,7020,003,Studio,"6","","","","Foundation Studio III","",Open,13,30,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ALAR 7010"
21040,ALAR,7020,004,Studio,"6","","","","Foundation Studio III","",Open,0,30,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ALAR 7010"
10328,ALAR,8020,001,Studio,"6","","","","Comprehensive Design Research Studio II","",Open,0,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Prerequisite: ARCH 8010 or LAR 8010"
10329,ALAR,8020,002,Studio,"6","","","","Comprehensive Design Research Studio II","",Open,10,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Prerequisite: ARCH 8010 or LAR 8010"
10330,ALAR,8020,003,Studio,"6","","","","Comprehensive Design Research Studio II","",Open,0,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Prerequisite: ARCH 8010 or LAR 8010"
10400,ALAR,8020,005,Studio,"6","","","","Comprehensive Design Research Studio II","",Open,1,20,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Prerequisite: ARCH 8010 or LAR 8010"
21901,ALAR,8993,001,Independent Study,"1 - 6","","","","Independent Study","",Open,1,2,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
21902,ALAR,8993,002,Independent Study,"1 - 6","","","","Independent Study","",Open,1,2,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10341,ALAR,8995,001,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,2,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
20239,ALAR,8995,002,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,2,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
20240,ALAR,8995,003,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,2,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
20241,ALAR,8995,004,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,5,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
20242,ALAR,8995,005,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,1,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
20243,ALAR,8995,006,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,7,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
20244,ALAR,8995,007,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,2,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
20245,ALAR,8995,008,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,0,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
22054,ALAR,8995,009,,"","","","","","",Open,2,30,0,""
21359,AM,7140,001,Lecture,"3","","","","Nonlinear Elasticity Theory","",Open,0,0,0,"Describes the theory of finite (nonlinear) elasticity governing large deformations of highly deformable elastic solids. New features not present in the linear theory are emphasized. These include instabilities (both material and geometric), normal stress effects, non-uniqueness, bifurcations and stress singularities. A variety of illustrative boundary value problems will be discussed which exhibit some of the foregoing features. Both physical and mathematical implications considered. The results are applicable to rubber-like and biological materials and the theory serves as a prototype for more elaborate nonlinear theories of mechanics of continuous media. Cross-listed as APMA 7140.  Prerequisite: AM 6020."
16126,AMST,2300,001,Lecture,"3","","","","Introduction to U.S. Latino Studies","",Open,21,25,0,"A small lecture course (35) AMST 2300 offers students close study and analysis of significant texts or cultural artifacts that are printed, visual, oral or musical representing the perspective and contributions of the main Latino populations in the United States. These works include, but are not limited to, cultural manifestations from Puerto Rican, Chicano, Dominican, Central American and Cuban American origin."
19956,AMST,2500,001,Lecture,"3","","","","Major Works for American Studies","Language and New Media",Closed,26,25,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
20408,AMST,2500,002,Lecture,"3","","","","Major Works for American Studies","Art of Disney",Closed,36,35,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
21131,AMST,2500,003,Lecture,"3","","","","Major Works for American Studies","Am Photography Since 1945",Closed,12,12,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
21132,AMST,2500,004,Lecture,"3","","","","Major Works for American Studies","Digital American Studies",Closed,22,22,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
19973,AMST,2753,100,Lecture,"4","","","","Arts and Cultures of the Slave South","",Open,63,160,0,"This interdisciplinary course covers the American South to the Civil War. While the course centers on the visual arts- architecture, material culture, decorative arts, painting, and sculpture- it is not designed as a regional history of art, but an exploration of the interrelations between history, material and visual cultures, foodways, music and literature in the formation of Southern identities."
20267,AMST,2753,101,Discussion,"4","","","","Arts and Cultures of the Slave South","",Closed,7,16,0,"This interdisciplinary course covers the American South to the Civil War. While the course centers on the visual arts- architecture, material culture, decorative arts, painting, and sculpture- it is not designed as a regional history of art, but an exploration of the interrelations between history, material and visual cultures, foodways, music and literature in the formation of Southern identities."
20268,AMST,2753,102,Discussion,"4","","","","Arts and Cultures of the Slave South","",Open,6,16,0,"This interdisciplinary course covers the American South to the Civil War. While the course centers on the visual arts- architecture, material culture, decorative arts, painting, and sculpture- it is not designed as a regional history of art, but an exploration of the interrelations between history, material and visual cultures, foodways, music and literature in the formation of Southern identities."
20269,AMST,2753,103,Discussion,"4","","","","Arts and Cultures of the Slave South","",Open,5,16,0,"This interdisciplinary course covers the American South to the Civil War. While the course centers on the visual arts- architecture, material culture, decorative arts, painting, and sculpture- it is not designed as a regional history of art, but an exploration of the interrelations between history, material and visual cultures, foodways, music and literature in the formation of Southern identities."
20270,AMST,2753,104,Discussion,"4","","","","Arts and Cultures of the Slave South","",Closed,9,16,0,"This interdisciplinary course covers the American South to the Civil War. While the course centers on the visual arts- architecture, material culture, decorative arts, painting, and sculpture- it is not designed as a regional history of art, but an exploration of the interrelations between history, material and visual cultures, foodways, music and literature in the formation of Southern identities."
20271,AMST,2753,105,Discussion,"4","","","","Arts and Cultures of the Slave South","",Open,7,16,0,"This interdisciplinary course covers the American South to the Civil War. While the course centers on the visual arts- architecture, material culture, decorative arts, painting, and sculpture- it is not designed as a regional history of art, but an exploration of the interrelations between history, material and visual cultures, foodways, music and literature in the formation of Southern identities."
20272,AMST,2753,106,Discussion,"4","","","","Arts and Cultures of the Slave South","",Open,7,16,0,"This interdisciplinary course covers the American South to the Civil War. While the course centers on the visual arts- architecture, material culture, decorative arts, painting, and sculpture- it is not designed as a regional history of art, but an exploration of the interrelations between history, material and visual cultures, foodways, music and literature in the formation of Southern identities."
21016,AMST,2753,107,Discussion,"4","","","","Arts and Cultures of the Slave South","",Open,9,16,0,"This interdisciplinary course covers the American South to the Civil War. While the course centers on the visual arts- architecture, material culture, decorative arts, painting, and sculpture- it is not designed as a regional history of art, but an exploration of the interrelations between history, material and visual cultures, foodways, music and literature in the formation of Southern identities."
21017,AMST,2753,108,Discussion,"4","","","","Arts and Cultures of the Slave South","",Closed,6,16,0,"This interdisciplinary course covers the American South to the Civil War. While the course centers on the visual arts- architecture, material culture, decorative arts, painting, and sculpture- it is not designed as a regional history of art, but an exploration of the interrelations between history, material and visual cultures, foodways, music and literature in the formation of Southern identities."
21018,AMST,2753,109,Discussion,"4","","","","Arts and Cultures of the Slave South","",Open,7,16,0,"This interdisciplinary course covers the American South to the Civil War. While the course centers on the visual arts- architecture, material culture, decorative arts, painting, and sculpture- it is not designed as a regional history of art, but an exploration of the interrelations between history, material and visual cultures, foodways, music and literature in the formation of Southern identities."
12075,AMST,3001,001,Seminar,"3","","","","Theories and Methods of American Studies","",Closed,18,18,0,"This seminar course will introduce majors to various theories and methods for the practice of American Studies. The three goals of the seminars are (1) to make students aware of their own interpretive practices; (2) to equip them with information and conceptual tools they will need for advanced work in American Studies; and (3) to provide them with comparative approaches to the study of various aspects of the United States.  Prerequisites: American Studies Major"
16127,AMST,3001,002,Seminar,"3","","","","Theories and Methods of American Studies","",Open,9,18,0,"This seminar course will introduce majors to various theories and methods for the practice of American Studies. The three goals of the seminars are (1) to make students aware of their own interpretive practices; (2) to equip them with information and conceptual tools they will need for advanced work in American Studies; and (3) to provide them with comparative approaches to the study of various aspects of the United States.  Prerequisites: American Studies Major"
19972,AMST,3180,001,Lecture,"3","","","","Introduction to Asian American Studies","",Open,13,20,0,"An interdisciplinary introduction to the culture and history of Asians and Pacific Islanders in America. Examines ethnic communities such as Chinese, Japanese, Filipino, Korean, Asian Indian, and Native Hawaiian, through themes such as immigration, labor, cultural production, war, assimilation, and politics. Texts are drawn from genres such as legal cases, short fiction, musicals, documentaries, visual art, and drama."
12074,AMST,4500,001,Seminar,"3","","","","Fourth-Year Seminar in American Studies","",Closed,12,9,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
14939,AMST,4893,001,Independent Study,"3","","","","Independent Study in Asian Pacific American Studies","",Open,0,30,0,"An elective course for students in the Asian Pacific American Studies minor. Students will work with an APAS core faculty member to support the student's own research. Topics vary, and must be approved by the APAS Director.Â "
14866,AMST,4993,001,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14867,AMST,4993,002,Independent Study,"3","","","","Independent Study","",Open,1,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14868,AMST,4993,003,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14869,AMST,4993,004,Independent Study,"3","","","","Independent Study","",Open,1,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14870,AMST,4993,005,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14871,AMST,4993,006,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14872,AMST,4993,007,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14873,AMST,4993,008,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14874,AMST,4993,009,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
