ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10120,ENGR,3501,1,Lecture,"3","Lauren Purnell","MoTuWeThFrSa 10:00AM - 4:00PM","Rice Hall 011","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Special Topics in Engineering","Advanced Financial Modeling",Open,13,18,0,"Special topics in engineering will vary based upon student and faculty interests."
10090,ENLT,2555,1,Seminar,"3","Lisa Spaar","MoTuWeThFrSa 10:00AM - 4:00PM","Bryan Hall 310","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Special Topics","Self Portrayal in Poetry & Art",Open,16,18,0,"Usually an introduction to non-traditional or specialized topics in literary studies, (e.g., native American literature, gay and lesbian studies, techno-literacy, Arthurian romance, Grub Street in eighteenth-century England, and American exceptionalism).  For more details on this class, please visit the department website at http://www.engl.virginia.edu/courses."
10112,ENSP,1600,1,Lecture,"3","Margaret Gardiner","MoTuWeThFrSa 10:00AM - 4:00PM","Bryan Hall 328","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Public Speaking","",Closed,20,20,4,"The development of skills in the preparation, delivery, and criticism of speeches, with emphasis on the function of audience analysis, evidence, organization, language, and style.  For more details on this class, please visit the department website at http://www.engl.virginia.edu/courses."
10141,ENSP,3860,1,Lecture,"3","Lisa Woolfork","MoTuWeThFrSa 9:00AM - 3:30PM","Nau Hall 142","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Game of Thrones","",Closed,16,18,3,"A study of George R. R. Martin's fantasy series and the television series based on it, exploring notions of literary and visual representation, racialism, fan fiction, and the gendered dimensions of power."
10098,ENWR,3559,1,Lecture,"3","Elizabeth Denton","MoTuWeThFrSa 10:00AM - 4:00PM","Bryan Hall 312","01/02/2015 - 01/10/2015","","","","","","","","","","","","","New Course in Academic, Professional, and Creative Writing","Flash Fiction",Closed,15,18,4,"This course provides the opportunity to offer a new topic in the subject area of academic, professional, and creative writing.  For more details on this class, please visit the department website at http://www.engl.virginia.edu/courses."
10088,EVSC,2070,1,Seminar,"3","Michael Gorman","MoTuWeThFrSa 10:00AM - 4:00PM","Mechanical Engr Bldg 341","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Earth Systems Technology & Management","",Open,6,10,0,"Earth Systems Engineering Management (ESEM) is a comprehensive perspective that combines engineering, environmental science and psychology to explore how human beings can take care of the ecosystem. Students will listen to lectures and discuss background readings from a variety of perspectives related to ESEM. Then they will apply what they have read to a practical problem: identifying and managing national parks and other national entities."
10133,EVSC,4559,1,Lecture,"3","Stephen Macko","MoTuWeThFrSa 10:00AM - 4:00PM","Clark Hall 101","01/02/2015 - 01/10/2015","","","","","","","","","","","","","New Course in Environmental Science","A Sustainable Sea",Closed,19,18,0,"This course provides the opportunity to offer a new topic in the subject area of environmental science."
10134,EVSC,4559,2,Lecture,"3","G Ray, Mary McCormick-Ray","MoTuWeThFrSa 10:00AM - 4:00PM","Clark Hall G004","01/02/2015 - 01/10/2015","","","","","","","","","","","","","New Course in Environmental Science","Marine Conservation",Open,8,20,0,"This course provides the opportunity to offer a new topic in the subject area of environmental science."
10065,GBUS,7113,001,Lecture,"3","Lynn Isabella","TBA","TBA","12/15/2014 - 01/11/2015","","","","","","","","","","","","","Global Leadership Explorations (Part III)","",Open,31,40,0,"Each location chosen for our GEMBA residencies offers a broad set of opportunities for building global awareness as well as allowing more integration opportunities across courses. Global Leadership Explorations are a series of two-week courses that will focus on why students are in a certain location and what they can learn about themselves, their companies, business and the world."
10066,GBUS,7236,001,Lecture,"0","Peter Rodriguez","TBA","TBA","12/15/2014 - 01/11/2015","","","","","","","","","","","","","Global Economies and Markets  - Part II","",Open,31,40,0,"This course applies the ideas and methodologies of economics to the analysis of the business environment in which firms operate and managers make decisions. The course expands students' knowledge of global economies and markets in three dimensions. First, it delivers insights and tools for analyzing markets in the global economy by studying such topics as competition, market structure, efficiency, industry equilibrium, and change."
10062,GBUS,7256,001,Lecture,"1.5","Robert Conroy","TBA","TBA","12/15/2014 - 01/11/2015","","","","","","","","","","","","","Financial Management and Policies  - Part II","",Open,61,70,0,"This corporate-finance course focuses on corporate policy and the tactics that increase the value of the corporation. The course starts by stressing how managers interface with the capital markets to learn the return required by the firm's different investors. This required return, or cost of capital, is used later as the key variable to assess whether capital-investment proposals can create value for stakeholders."
10059,GBUS,7258,1,Lecture,"0","George Allayannis","TBA","TBA","12/15/2014 - 01/11/2015","","","","","","","","","","","","","Financial Management & Policies (Part II)","",Open,31,40,0,"This corporate-finance course focuses on corporate policy and the tactics that increase the value of the corporation. The course starts by stressing how managers interface with the capital markets to learn the return required by the firm's different investors. This required return, or cost of capital, is used later as the key variable to assess whether capital-investment proposals can create value for stakeholders."
10063,GBUS,7276,001,Lecture,"1.5","Paul Simko","TBA","TBA","12/15/2014 - 01/11/2015","","","","","","","","","","","","","Accounting for Managers  - Part II","",Open,61,70,0,"As the language of business and the cornerstone of the financial capital markets, accounting provides terminology, frameworks, and concepts with which to understand and analyze the financial consequences of business activities. As these activities have become increasingly complex and global, the task of presenting timely, relevant, and reliable financial information to interested internal and external users has become more challenging."
10067,GBUS,7278,001,Lecture,"0","Paul Simko","TBA","TBA","12/15/2014 - 01/11/2015","","","","","","","","","","","","","Accounting for Managers (Part II)","",Open,31,40,0,"This course consists of two complementary components: managerial accounting and financial accounting. Managerial accounting has an internal focus and pertains to the collection and analysis of financial information relevant to business operations, including costs analysis, product and service costing, planning, budgeting, and performance evaluation."
10068,GBUS,7349,001,Lecture,"0","Lynn Isabella","TBA","TBA","12/15/2014 - 01/11/2015","","","","","","","","","","","","","Leading Organizations (Part II)","",Open,31,40,0,"High-performing organizations are driven by leaders who enable people to be effective in their jobs. This course helps students cultivate mind-sets and use tools to influence behavior in organizations."
10064,GBUS,7381,001,Lecture,"1.5","Andrew Wicks","TBA","TBA","12/15/2014 - 01/11/2015","","","","","","","","","","","","","Business Ethics (Part II)","",Open,61,70,0,"The purpose of this course is to enable students to reason about the role of ethics in business administration in a complex, dynamic, global environment. Throughout the course, students will be encouraged to think deeply about the nature of business, the responsibilities of management, and how business and ethics can be put together."
10116,GDS,2559,1,Lecture,"3","Christopher Colvin","MoTuWeThFrSa 10:00AM - 4:00PM","Monroe Hall 124","01/02/2015 - 01/10/2015","","","","","","","","","","","","","New Course in Global Development Studies","Critical Public Health",Open,4,30,0,"This course provides the opportunity to offer new topics in the subject of Global Development Studies."
10143,GSGS,3365,1,Seminar,"3","Gretchen Wallace","MoTuWeThFrSa 10:00AM - 4:00PM","Gibson Hall 341","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Conscious Social Change: Contemplation and Innovation for Social Change","",Open,0,30,0,"This course offers an experiential social venture incubator integrating mindfulness-based leadership and contemplative practices and social entrepreneurship tools. Students will work in teams to develop a business plan for a real or hypothetical social-purpose venture. Daily contemplative practice, interactive personal leadership work and dialogue will allow students to explore both the inner and external dimensions of becoming change leaders."
10099,HIEA,3141,1,Lecture,"3","Bradly Reed","MoTuWeThFrSa 10:00AM - 4:00PM","Nau Hall 141","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Political and Social Thought in Modern China","",Open,29,30,0,"Studies political and social thought from the early 20th century to the present, as reflected in written sources (including fiction), art, and films."
10107,HIST,3775,1,Lecture,"3","Elizabeth Thompson","MoTuWeThFrSa 10:00AM - 4:00PM","Contact Department","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Americans in the Middle East","",Open,0,20,0,"This course offers a history of Americans' involvement in the Middle East and responses to them.  Using new approaches to international history, we study 19th-century pilgrimages to the Holy Land, Wilsonian diplomacy, oil businesses, philanthropists, Zionists, spies in the Cold War, and finally the soldiers who fought the Iraq war. Students write a final paper based on research at the Library of Congress or National Archives."
10144,HIST,3775,2,Lecture,"3","Elizabeth Thompson","MoTuWeThFrSa 10:00AM - 4:00PM","Contact Department","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Americans in the Middle East","",Open,8,30,0,"This course offers a history of Americans' involvement in the Middle East and responses to them.  Using new approaches to international history, we study 19th-century pilgrimages to the Holy Land, Wilsonian diplomacy, oil businesses, philanthropists, Zionists, spies in the Cold War, and finally the soldiers who fought the Iraq war. Students write a final paper based on research at the Library of Congress or National Archives."
10100,HIST,4591,1,Seminar,"3","Jeffrey Rossman","MoTuWeThFrSa 10:00AM - 4:00PM","Nau Hall 241","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Topics in History","Perpetrators of Genocide",Open,13,15,0,"Topics courses are small, discussion-oriented classes available to any student with sufficient background and interest in a particular field of historical study.  Offered irregularly, they are open to majors or non-majors on an equal basis."
10101,LASE,3559,1,Seminar,"3","Karlin Luedtke","MoTuWeThFrSa 9:30AM - 3:30PM","Monroe Hall 122","01/02/2015 - 01/10/2015","","","","","","","","","","","","","New Course in Liberal Arts","Academic Skills and Realities",Open,16,22,0,"New Course in Liberal Arts"
10021,LAW,7600,1,Lecture,"1","George Rutherglen","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 116","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Admiralty (SC)","",Open,7,30,0,"This short course will examine the basic substantive and procedural doctrines in federal maritime law and compare them to analogous doctrines in other areas of law. Among the topics to be covered are: jurisdiction in admiralty, carriage of goods by sea, collision, personal injury and wrongful death, salvage, and piracy."
10018,LAW,7608,1,Lecture,"1","Josh Bowers","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 121","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Plea Bargaining (SC)","",Closed,18,18,4,"This short course will focus on plea bargaining and the guilty plea system in modern America."
10006,LAW,7610,1,Lecture,"1","Marie Gore","MoTuWeTh 9:00AM - 5:00PM","TBA","01/06/2015 - 01/14/2015","","","","","","","","","","","","","French Public and Private Law (SC)","",Open,13,25,0,"This short course will study the various sources of French Law, the French Civil Code, the increasing significance of case law and the impact of the European Convention of Human Rights, Towards a European Civil Code, basic principles of contracts and new directions, key notions on torts (recent trends in case law) and modern trends in family law (spouse, so-called Pacs, effects of foreign polygamy and repudiation in France, inheritance)."
10003,LAW,7624,1,Lecture,"1","A Howard","MoTuWeThFr 9:30AM - 12:00PM","Slaughter Hall 131","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Virginia and the Constitution (SC)","",Open,6,16,0,"In the 400 years since its first settlement, Virginia has been intimately intertwined with the central themes of American constitutionalism - the idea of rights, the balance between national and state power, the nature of religious liberty, the problem of race and discrimination, etc. In this short course, we will consider selected persons, documents, and events which illuminate those themes."
10001,LAW,7631,1,Lecture,"1","George Geis, John Esterhay","MoTuWeThFr 9:30AM - 12:00PM","Slaughter Hall 258","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Applied Problem Solving (SC)","",Closed,20,20,8,"This short course surveys applied problem solving concepts that can be used to find the optimal solution to a given business opportunity or challenge."
10140,LAW,7637,2,Lecture,"2","Brian Bill, Stephen Saltzburg","MoTuWeThFrSaSu 9:00AM - 5:00PM","Withers-Brown Hall 152","01/03/2015 - 01/08/2015","","","","","","","","","","","","","Trial Advocacy College (SC)","",Closed,56,56,0,"The Trial Advocacy College is a week-long course offered each January through the offices of Virginia Continuing Legal Education (CLE). This advocacy skills, hands-on course is the most advanced advocacy training offered at the law school. Each student gets to practice every aspect of advocacy culminating in a jury trial."
10004,LAW,7645,1,Lecture,"1","John Setear","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 119","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Baseball (SC)","",Closed,16,16,1,"This course examines the effect of various laws and law-like rules on Major League Baseball.  Suitable for non-experts and will include (optional) session aimed at bringing them up to speed."
10020,LAW,7660,1,Lecture,"1","George White","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 119","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Defamation (SC)","",Open,6,20,0,"A survey of the common law and constitutional dimensions of defamation law."
10026,LAW,7690,1,Lecture,"1","Margaret Riley, Walter McGough","MoTuWeThFr 9:30AM - 12:00PM","Slaughter Hall 284","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Health Care Marketplace: Competition, Regulation, and Reform (SC)","",Open,7,20,0,"This short course will examine salient features of the legal and economic framework in which we provide medical care in the United States."
10007,LAW,7692,1,Lecture,"1","Benjamin Sachs, Molly Shadel, Robert Sayler","MoTuWeThFr 9:30AM - 12:00PM","Slaughter Hall 290","01/12/2015 - 01/16/2015","Staff","TBA","Slaughter Hall 292","01/12/2015 - 01/16/2015","Staff","TBA","Slaughter Hall 294","01/12/2015 - 01/16/2015","","","","","Persuasion (SC)","",Open,22,30,0,"This short course offers a quick but intensive training course in effective verbal communications."
10008,LAW,7702,1,Lecture,"1","Quinn Curtis, Rob Masri","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 127","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Legal Practice and the Startup Company: An Inside Look (SC)","",Closed,16,16,5,"This short course will provide students with a unique perspective into the many aspects of a start-up business - from creation and capitalization to IP protection and skills needed for day-to-day operations.  Students will engage and explore business planning, entity choice, governance, financing, and exit opportunities."
10028,LAW,7704,1,Lecture,"1","Amul Thapar, Lillian Bevier","MoTuWeTh 9:00AM - 12:00PM","Slaughter Hall 366","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Judicial Philosophy in Theory and Practice (SC)","",Open,8,12,0,"This short course will attempt to discern both the normative case and some of the appropriate occasions for judges to defer either to the letter of the law or to the decisions of other branches of government.  It will focus principally on the appropriate parameters of decision-making by federal judges at all levels.  Mutually Exclusive with Judicial Decision-Making: Judicial Modesty (SC)"
10025,LAW,7716,1,Lecture,"1","Ashley Deeks","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 104A","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Current Issues in the Laws of War (SC)","",Open,6,10,0,"The laws of war seek to reconcile the realities of armed conflict with humanitarian concerns for people affected by those conflicts. Though these laws have deep historical roots, the complexities of modern conflicts and quickly-shifting technologies make the rules both increasingly relevant and increasingly challenging to apply."
10014,LAW,7719,1,Lecture,"1","Jonathan Cannon","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 116","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Toxic Chemicals in the Environment (SC)","",Open,7,14,0,"This course will explore the principles of regulation of hazardous wastes and toxic substances under statutes such as the Comprehensive Environmental Response, Compensation and Liability Act (CERCLA or 'Superfund') and the Toxic Substances Control Act (TSCA)."
10022,LAW,7720,1,Lecture,"1","Ruth Mason","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 278","01/12/2015 - 01/16/2015","","","","","","","","","","","","","State Tax in the U.S. and EU (SC)","",Open,2,15,0,"This course will compare constitutional limits on the power of the U.S. states to impose individual income taxes with limits placed by the Treaty on the Functioning of the European Union on EU member states individual income tax powers.  Emphasis will be on states obligations to avoid using their tax systems to discriminate against residents of fellow states."
10015,LAW,7721,1,Lecture,"1","John Sutherland, Michael Gilbert","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 127","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Building the Rule of Law (SC)","",Open,5,16,0,"How do less-developed countries and nations in transition, independently or with outside assistance, facilitate the rule of law?  This seminar will explore that question through the writings and experience of scholars, policymakers, and others working in the field of law and development."
10030,LAW,7726,1,Lecture,"1","Charles Barzun, Dan Priel","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 114","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Learning from the Holocaust: Law, History & Responsibility (SC)","",Open,8,15,0,"In this course, we will take up a few of the questions at the center of such debates, including: Was the regime of the Third Reich a 'legal' one?  How does our answer to that question bear on whether a 'legal' response to its atrocities ' and to those who participated in them' was called for?"
10029,LAW,7727,1,Lecture,"1","Hunter Hughes, Paul Mitchell","MoTuWeThFr 9:30AM - 12:00PM","Withers-Brown Hall 105","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Law and Psychology of Dispute Resolution (SC)","",Closed,24,24,0,"This course will discuss the settlement of disputes from legal, psychological and practical perspectives."
10032,LAW,7734,1,Lecture,"1","Darryl Brown","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 121","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Federal Law of Fraud and Corruption (SC)","",Open,13,20,0,"This course will focus on the federal criminal law that addresses public corruption and related crimes of fraud."
10033,LAW,7735,1,Lecture,"1","Jessica Lowe","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 114","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Stocks to Cellblocks: American Punishment Since 1776 (SC)","",Open,5,25,0,"Why and how should we punish?  The answer to this question has changed dramatically over the course of American history. From stocks and gallows to prisons, from isolation to chain gangs, and from jury trials to plea bargains, American punishment has reconstituted itself in large and small ways to fit the times."
10034,LAW,7736,1,Lecture,"1","Gil Siegal","MoTuWeThFr 1:30PM - 4:00PM","Withers-Brown Hall 103","01/12/2015 - 01/16/2015","","","","","","","","","","","","","Law of Body Parts (SC)","",Open,5,30,0,"This course explores the changing legal resolutions in respect to the human body and its part. The topics surveyed include regulating the retrieval and allocation of organs for transplantation; reproductive cells and organs (sperm, ovum, pre-embryos, and surrogacy agreements), creating and exploiting embryonic and adult stem cells, and regulating the use genetic material."
10111,LAW,7738,1,Lecture,"2","Dotan Oliar, Michal Barzuza","MoTuWeThSaSu 12:00AM - 12:00AM","TBA","01/10/2015 - 01/15/2015","","","","","","","","","","","","","Israeli Business Law and Innovation (SC)","",Open,15,16,0,"This J-term course, taught in Israel, will familiarize students with the unique legal aspects of Israel's entrepreneurial culture through a series of lectures, meetings with practitioners, businesses and government institutions."
10136,MATH,2700,1,Lecture,"3","David Sherman","MoTuWeThFrSa 9:30AM - 3:30PM","Clark Hall 102","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Euclidean and Noneuclidean Geometry","",Open,7,18,0,"Examines assumptions and methods in the original text of Euclid's Elements. Covers selected geometric topics such as symmetries, spherical geometry, curvature, the dissection theory of area, constructable numbers, and the discovery of non-Euclidean geometry.  Prerequisites: Some familiarity with calculus."
10102,MDST,3306,1,Seminar,"3","Andrea Press","MoTuWeThFrSa 11:00AM - 5:00PM","Monroe Hall 111","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Sexuality, Gender, Class and Race in the Teen Film","",Closed,15,20,0,"The focus of this class will be on viewings and analyses of films featuring images of teens produced between 1930 and the present, focusing on the following questions: what is adolescence (and how has it been defined in American film)? What is the range of experience that characterizes American adolescence across gender, race, and class lines? How does it make sense to think about the social influence of films on individuals and society?"
10103,MDST,3559,1,Seminar,"3","Bruce Williams","MoTuWeThFrSa 10:00AM - 4:00PM","Monroe Hall 118","01/02/2015 - 01/10/2015","","","","","","","","","","","","","New Course in Media Studies","Politics of Video Games",Closed,19,20,2,"This course provides the opportunity to offer a new course in the subject of Media Studies."
10104,MDST,3809,1,Seminar,"3","Siva Vaidhyanathan","MoTuWeThFrSa 10:00AM - 4:00PM","Contact Department","01/02/2015 - 01/10/2015","","","","","","","","","","","","","New Media in New York","",Closed,20,20,0,"How do the contemporary media industries work? How did they develop in this fashion? How can an analysis of the 'business of entertainment' enable a greater understanding of contemporary media aesthetics and culture?"
10094,NUIP,4005,1,Seminar,"3","Gretchen Wallace","MoTuWeThFrSa 10:00AM - 4:00PM","Gibson Hall 341","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Conscious Social Change","",Open,1,30,0,"Course integrates  personal leadership, global citizenship, social entrepreneurship, and contemplation. It provides future leaders with the skills to invest in their own self-understanding and initiate social change or engage in community service mindfully, sustainably and with impact.  The program incorporates four components: conscious leadership practices, social entrepreneurship tools, conscious social change methodologies, and contemplatio"
10115,PHS,2559,1,Seminar,"3","Christopher Colvin","MoTuWeThFrSa 10:00AM - 4:00PM","Monroe Hall 124","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Topics in Public Health","Critical Public Health",Open,7,30,0,"Topics in Public Health Sciences"
10108,PLAP,3160,1,Seminar,"3","Paul Freedman","MoTuWeThFrSa 10:00AM - 4:00PM","Nau Hall 211","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Politics of Food","",Open,35,40,0,"This course looks at the production and consumption of food in a political context. We will explore legislation, regulation, and other policies that affect the food system and examine their implications for the environment, public health and democratic politics. We will look closely at controversies over agricultural subsidies, labeling requirements, farming practices, food safety, advertising and education."
10105,PLAP,3420,1,Lecture,"3","Kenneth Stroupe","MoTuWeThFrSa 10:00AM - 4:00PM","Gibson Hall 211","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Virginia Government and Politics","",Open,24,30,0,"Course will provide students with a comprehensive understanding of the structure, functions and processes of state and local government in Virginia and to introduce students to political leaders and policymakers of state government. When the course is finished, students should be able to answer journalist Guy Friddell's query: ""What is it about Virginia?"""
10117,PLCP,3240,1,Lecture,"3","Yuri Urbanovich","MoTuWeThFrSa 10:00AM - 4:00PM","Nau Hall 242","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Post Soviet Political Challenges","",Closed,20,25,2,"This course compares the origins and consequences of the rise of nationalism, separatism, secessions, and irredentist claims in the Russian Federation and other former Soviet republics, at the end of the Cold War.  Prerequisite: one class in PLCP or permission of instructor."
10109,PLIR,3500,1,Lecture,"3","John Setear","MoTuWeThFrSa 10:00AM - 4:30PM","Gibson Hall 142","01/02/2015 - 01/10/2015","","","","","","","","","","","","","Special Topics in International Relations","Counterfactuals and Conflict",Closed,13,16,1,"Special Topics in International Relations"
10095,PPOL,5225,1,Seminar,"3","Gretchen Wallace","MoTuWeThFrSa 10:00AM - 4:00PM","Gibson Hall 341","01/02/2015 - 01/10/2015","","","","","","","","","","","","","uAcademy for Conscious Change","",Open,2,30,0,"An experiential learning course and social venture incubator integrating and applying contemplative practice, mindful leadership skills, conscious social change methodologies and social entrepreneurship frameworks in the development of new ideas to solve local and global social issues. The uAcademy provides future change leaders with the skills to invest in their own self-understanding and initiate social change with impact at home and abroad."
10093,RELG,3559,1,Lecture,"3","Gretchen Wallace","MoTuWeThFrSa 10:00AM - 4:00PM","Gibson Hall 341","01/02/2015 - 01/10/2015","","","","","","","","","","","","","New Course in Religious Studies","Conscious Social Change",Open,13,30,0,"This course provides the opportunity to offer a new course in the subject of Religious Studies."
10119,RELH,3559,1,Seminar,"3","John Nemec","MoTuWeThFrSa 9:00AM - 4:30PM","Gibson Hall 342","01/02/2015 - 01/10/2015","","","","","","","","","","","","","New Course in Hinduism","Yoga and Religious Experience",Open,11,30,0,"his course provides the opportunity to offer a new course in the subject of Hinduism"
10091,SLAV,2250,1,Seminar,"3","Dariusz Tolczyk","MoTuWeThFrSa 10:00AM - 4:00PM","Bryan Hall 235","01/02/2015 - 01/10/2015","","","","","","","","","","","","","The Dark Side of the 20th Century: Between Auschwitz & Gulag","",Open,7,30,0,"The twentieth century was a period of humanity's unprecedented progress as well as its greatest recorded downfall into barbarity, genocide, and mass oppression. This course enables students to study and reflect on the latter. Some questions will be asked in the course: How do we construct cultural memories of traumatic experiences? Why do we want to remember them? Do we?"
