ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
21416,AAS,2559,001,Seminar,"3","","","","New Course in African and African American Studies","NAACP:Roots ofBlackLivesMatter",Open,29,30,0,"New course in the subject of African and African American Studies"
21485,AAS,2559,002,Seminar,"3","","","","New Course in African and African American Studies","Swahili Cultures",Open,29,30,0,"New course in the subject of African and African American Studies"
14718,AAS,3500,001,Seminar,"3","","","","Intermediate Seminar in African-American & African Studies","Currents in African Literature",Closed,12,12,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
20451,AAS,3500,002,Seminar,"3","","","","Intermediate Seminar in African-American & African Studies","From Slavery to Freedom",Open,14,15,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
20452,AAS,3500,003,Seminar,"3","","","","Intermediate Seminar in African-American & African Studies","Race, Medicine&IncarcerationUS",Closed,20,20,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
20453,AAS,3500,004,Seminar,"3","","","","Intermediate Seminar in African-American & African Studies","Af Amer Health Professionals",Open,13,18,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
15927,AAS,3749,001,Seminar,"3","","","","Food and Meaning in Africa and the Diaspora","",Closed,14,14,0,"This course investigates the traditions and symbolics of food and eating in Africa and throughout the African Diaspora -- wherever people of African descent have migrated or have been forced to move. This course will help students to investigate the way the foods people eat' or don't eat' hold meaning for people within a variety of cultural contexts.Topics will include symbol, taboo, sexuality, bodies, ritual, kinship & beauty, among others."
10991,AAS,4080,001,Independent Study,"3","","","","Thesis","",Open,4,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
20454,AAS,4500,001,Seminar,"3","","","","Advanced Seminar in African-American and African Studies","Africa&Mapping GlobalBlackness",Closed,17,15,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
19476,AAS,4501,001,Seminar,"4","","","","Advanced Research Seminar in History & AAS","BlackMetropolis:AfAm& the City",Open,6,7,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year AAS and History students--double majors and others. Crosslisted with the History major seminar."
14488,AAS,4993,001,Independent Study,"1 - 12","","","","Independent Study","",Open,2,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
13413,AAS,4993,002,Independent Study,"1 - 12","","","","Independent Study","",Open,5,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
14064,AAS,4993,003,Independent Study,"1 - 12","","","","Independent Study","",Open,2,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
20455,AAS,4993,004,Independent Study,"1 - 12","","","","Independent Study","",Open,1,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
21364,AAS,4993,005,Independent Study,"1 - 12","","","","Independent Study","",Open,1,3,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
20117,ACCT,2010,701,Lecture,"3","","","","Introductory Accounting I","",Open,16,24,0,"Designed to introduce students to the language of business, the course begins with the role of financial data in contemporary society, proceeds to develop the accounting model for capturing financial data, and finishes with the problems of measuring and reporting income, assets, liabilities, and equities."
20129,ACCT,2020,701,Lecture,"3","","","","Introductory Accounting II","",Open,9,24,0,"Continuation of ACCT 2010. Approximately one third of the course deals with additional financial accounting topics, emphasizing managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized.  Prerequisite: ACCT 2010."
20126,ACCT,3110,701,Lecture,"3","","","","Intermediate Accounting I","",Open,11,24,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
20125,ACCT,3120,701,Lecture,"3","","","","Intermediate Accounting II","",Open,9,24,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
20127,ACCT,3140,701,Lecture,"3","","","","Cost Accounting","",Open,6,24,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
20128,ACCT,4450,701,Lecture,"3","","","","Federal Taxation I","",Open,9,24,0,"An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns.  Prerequisite: ACCT 2020 or instructor permission."
20140,ACCT,5250,701,Lecture,"3","","","","Advanced Auditing","",Open,19,24,0,"Builds on the concepts and practice examples from introductory auditing to provide students with an in-depth understanding of professional standards, the audit process, advanced audit techniques, and the auditor's role in ensuring that publicly issued financial statements are fairly presented.  Prerequisite: ACCT 5210."
20130,ACCT,5330,701,Lecture,"3","","","","Accounting for Non-Business Organizations","",Open,14,24,0,"Financial accounting for governmental and non-profit organizations. Studies the theory and techniques of accounting and reporting for various funds and groups of accounts.  Prerequisite: ACCT 3120."
19017,AIRS,100,001,Laboratory,"0","","","","Leadership Laboratory","",Open,47,80,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)Â   Prerequisite: Enrollment in Air Force ROTC."
19011,AIRS,1200,001,Lecture,"1","","","","The Foundations of the U.S. Air Force","",Open,2,60,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics includeÂ Air Force core values, leadership team building and communication skills.  Corequisite: AIRS 100. (2 hrs.)"
19012,AIRS,1200,002,Lecture,"1","","","","The Foundations of the U.S. Air Force","",Open,9,35,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics includeÂ Air Force core values, leadership team building and communication skills.  Corequisite: AIRS 100. (2 hrs.)"
19013,AIRS,2200,001,Lecture,"1","","","","The Evolution of Air and Space Power","",Open,3,40,0,"Examines general aspects of air and space power through a historical perspective, from theÂ Vietnam Conflict to the space-age global positioning systems used in today's conflicts. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)Â Â Â "
19014,AIRS,2200,002,Lecture,"1","","","","The Evolution of Air and Space Power","",Open,8,20,0,"Examines general aspects of air and space power through a historical perspective, from theÂ Vietnam Conflict to the space-age global positioning systems used in today's conflicts. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)Â Â Â "
19015,AIRS,3200,001,Lecture,"3","","","","Concepts of Air Force Leadership and Management","",Open,8,25,0,"Focuses on the study of leadership, management fundamentals, professional knowledge, Air Force personnel and evaluation systems, leadership ethics, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership, core values, and military ethics as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
19018,AIRS,3200,002,Lecture,"3","","","","Concepts of Air Force Leadership and Management","",Open,11,25,0,"Focuses on the study of leadership, management fundamentals, professional knowledge, Air Force personnel and evaluation systems, leadership ethics, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership, core values, and military ethics as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
19016,AIRS,4200,001,Lecture,"3","","","","National Security Affairs/Preparation for Active Duty","",Open,16,30,0,"Examines military law,Â regional studies, advanced leadership ethics, and Air Force doctrine. Topics include the military as a profession, officership,Â preparation for active duty, and current issues affecting the military. Emphasizes refining communication skills through cadet presentations.  Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)"
10843,ALAR,7020,002,Studio,"6","","","","Foundation Studio III","",Open,16,30,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ALAR 7010"
10776,ALAR,8020,001,Studio,"6","","","","Design Development Studio","",Open,25,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Prerequisite: ARCH 8010 or LAR 8010"
10881,ALAR,8020,004,Studio,"6","","","","Design Development Studio","",Open,7,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Prerequisite: ARCH 8010 or LAR 8010"
20111,ALAR,8102,001,Seminar,"1 - 2","","","","Design Research Seminar","",Open,0,10,0,"This course is for architecture or landscape architecture students expecting to undertake an independent thesis studio during the following fall semester. ALAR 8100 is the prerequisite. This student-driven course will engage with faculty and other students to support their independent work. Students are expected to gather the appropriate resources and focus on contextualizing their work."
10864,ALAR,8993,001,Independent Study,"1 - 6","","","","Independent Study","",Open,0,2,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10784,ALAR,8995,001,Studio,"6","","","","Independent Design Research Studio","",Open,3,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
10837,ALAR,8995,002,Studio,"6","","","","Independent Design Research Studio","",Open,0,2,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
20865,ALAR,8999,001,Independent Study,"1 - 12","","","","Non-Topical Design Research-Masters","",Closed,1,1,0,"Independent Design Thesis Studio. Prerequisite: ALAR 8100 and permission of the chair."
21012,AMST,1559,001,Lecture,"3","","","","New Course in American Studies","Slavery and Its Legacies",Closed,46,45,0,"New Course in the subject of American Studies"
19173,AMST,2460,001,Lecture,"3","","","","Language in the U.S.","",Open,23,25,0,"Through diverse academic/theoretical readings and spoken, written, and visual material, students will learn to analyze, evaluate, and construct arguments as related to critical linguistic and cultural analysis of primary and secondary source material. This course examines complex relationships among American language and cultural practices, American history, race, gender, and class ideologies, and social identities."
20797,AMST,2500,001,Lecture,"3","","","","Major Works for American Studies","Digital American Studies",Closed,19,15,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
19174,AMST,2559,001,Lecture,"3","","","","New Course in American Studies","Racial Performance",Open,23,25,0,"New Course in subject of American Studies."
15361,AMST,3001,001,Seminar,"3","","","","Theories and Methods of American Studies","",Closed,19,18,0,"This seminar course will introduce majors to various theories and methods for the practice of American Studies. The three goals of the seminars are (1) to make students aware of their own interpretive practices; (2) to equip them with information and conceptual tools they will need for advanced work in American Studies; and (3) to provide them with comparative approaches to the study of various aspects of the United States.  Prerequisites: American Studies Major"
15887,AMST,3180,001,Lecture,"3","","","","Introduction to Asian American Studies","",Open,21,23,0,"An interdisciplinary introduction to the culture and history of Asians and Pacific Islanders in America. Examines ethnic communities such as Chinese, Japanese, Filipino, Korean, Asian Indian, and Native Hawaiian, through themes such as immigration, labor, cultural production, war, assimilation, and politics. Texts are drawn from genres such as legal cases, short fiction, musicals, documentaries, visual art, and drama."
20851,AMST,3221,001,Seminar,"3","","","","Hands-On Public History","",Closed,9,6,0,"This course introduces the issues and debates that have shaped public history as a scholarly discipline, but the focus of the course will be on the contemporary practice of public history. Students will work with Special Collections to produce their own public history exhibits. Readings and field trips will provide a foundation for students' hands-on engagement with public history."
20407,AMST,3559,001,Lecture,"3","","","","New Course in American Studies","American Material Culture",Open,19,25,0,"New Course in the subject of American Studies"
21026,AMST,4440,001,Lecture,"3","","","","Visions of Apocalypse in American Culture","",Closed,15,15,0,"This course examines how Americans have envisioned the end of the world. Through religious and cultural history and contemporary cultural studies, it considers the ways social, political, and economic tensions are reflected in visions of the apocalypse.  It explores the impact of imagined futures on previous generations, and how religious and secular ideologies of apocalypticism have shaped social movements, politics, and popular culture."
15016,AMST,4500,002,Seminar,"3","","","","Fourth-Year Seminar in American Studies","Multiculturalism",Open,13,15,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
20980,AMST,4559,001,Lecture,"3","","","","New Course in American Studies","",Open,4,6,0,"New Course in the subject of American Studies."
20981,AMST,4559,002,Lecture,"3","","","","New Course in American Studies","",Closed,7,7,0,"New Course in the subject of American Studies."
13886,AMST,4893,001,Independent Study,"3","","","","Independent Study in Asian Pacific American Studies","",Open,1,30,0,"An elective course for students in the Asian Pacific American Studies minor. Students will work with an APAS core faculty member to support the student's own research. Topics vary, and must be approved by the APAS Director.Â "
13833,AMST,4993,001,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
13834,AMST,4993,002,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
13836,AMST,4993,003,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
13837,AMST,4993,004,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
13840,AMST,4993,005,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
13841,AMST,4993,006,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14738,AMST,4993,007,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
12695,AMST,4999,001,Seminar,"3","","","","Distinguished Majors Thesis Seminar","",Open,3,5,0,"This workshop is for American Studies majors who have been admitted to the DMP program.  Students will discuss the progress of their own and each other's papers, with particular attention to the research and writing processes.  At the instructor's discretion, students will also read key works in the field of American Studies.  Prerequisites: admission to DMP."
10992,ANTH,1010,001,Lecture,"3","","","","Introduction to Anthropology","",Closed,30,30,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
15302,ANTH,1050,100,Lecture,"3","","","","Anthropology of Globalization","",Closed,119,120,0,"Anthropology of Globalization"
15303,ANTH,1050,101,Discussion,"3","","","","Anthropology of Globalization","",Closed,21,20,0,"Anthropology of Globalization"
15304,ANTH,1050,102,Discussion,"3","","","","Anthropology of Globalization","",Closed,21,20,0,"Anthropology of Globalization"
15305,ANTH,1050,103,Discussion,"3","","","","Anthropology of Globalization","",Closed,20,20,0,"Anthropology of Globalization"
15306,ANTH,1050,104,Discussion,"3","","","","Anthropology of Globalization","",Closed,20,20,0,"Anthropology of Globalization"
15307,ANTH,1050,105,Discussion,"3","","","","Anthropology of Globalization","",Open,18,20,0,"Anthropology of Globalization"
15308,ANTH,1050,106,Discussion,"3","","","","Anthropology of Globalization","",Open,19,20,0,"Anthropology of Globalization"
13881,ANTH,2280,001,Lecture,"3","","","","Medical Anthropology","",Open,58,60,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
20622,ANTH,2285,001,Lecture,"3","","","","Anthropology of Development and Humanitarianism","",Closed,59,60,0,"This course explores anthropological writings on development and humanitarianism to better understand the historical context and contemporary practice of these distinct modes of Â¿world saving.Â¿  We will attend to critiques of development and humanitarianism, and will also consider writings by anthropologists who champion the humanitarian project"
19263,ANTH,2320,001,Lecture,"3","","","","Anthropology of Religion","",Open,28,30,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
10993,ANTH,2360,001,Lecture,"3","","","","Don Juan and Castaneda","",Closed,59,60,0,"Analyzes the conceptual content in Castaneda's writings as an exploration of an exotic world view. Focuses on the concepts of power, transformation, and figure-ground reversal."
12645,ANTH,2365,001,Lecture,"3","","","","Art and Anthropology","",Open,30,35,0,"The course emphasizes art in small-scale (contemporary) societies (sometimes called ethnic art or ""primitive art"").  It includes a survey of aesthetic productions of major areas throughout the world (Australia, Africa, Oceania, Native America, Meso-America). Included are such issues as art and cultural identity, tourist arts, anonymity, authenticity, the question of universal aesthetic cannons, exhibiting cultures,and the impact of globalization."
19264,ANTH,2410,100,Lecture,"3","","","","Sociolinguistics","",Open,116,120,0,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19265,ANTH,2410,101,Discussion,"3","","","","Sociolinguistics","",Closed,21,20,0,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19266,ANTH,2410,102,Discussion,"3","","","","Sociolinguistics","",Closed,20,20,0,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19267,ANTH,2410,103,Discussion,"3","","","","Sociolinguistics","",Open,19,20,0,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19268,ANTH,2410,104,Discussion,"3","","","","Sociolinguistics","",Closed,20,20,0,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19269,ANTH,2410,105,Discussion,"3","","","","Sociolinguistics","",Open,17,20,0,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
19270,ANTH,2410,106,Discussion,"3","","","","Sociolinguistics","",Open,19,20,0,"Reviews key findings in the study of language variation. Explores the use of language to express identity and social difference."
15309,ANTH,2420,001,Lecture,"3","","","","Language and Gender","",Closed,30,30,0,"Studies how differences in pronunciation, vocabulary choice, non-verbal communication, and/or communicative style serve as social markers of gender identity and differentiation in Western and non-Western cultures. Includes critical analysis of theory and methodology of social science research on gender and language."
19271,ANTH,2430,100,Lecture,"3","","","","Languages of the World","",Closed,60,60,0,"An introduction to the study of language relationships and linguistic structures.Â  Topics covered the basic elements of grammatical description; genetic, areal, and typological relationships among languages; a survey of the world's major language groupings and the notable structures and grammatical categories they exhibit; and the issue of language endangerment.Â Prerequisite: One year of a foreign language or permission of instructor."
19272,ANTH,2430,101,Discussion,"3","","","","Languages of the World","",Closed,20,20,0,"An introduction to the study of language relationships and linguistic structures.Â  Topics covered the basic elements of grammatical description; genetic, areal, and typological relationships among languages; a survey of the world's major language groupings and the notable structures and grammatical categories they exhibit; and the issue of language endangerment.Â Prerequisite: One year of a foreign language or permission of instructor."
19273,ANTH,2430,102,Discussion,"3","","","","Languages of the World","",Closed,21,20,0,"An introduction to the study of language relationships and linguistic structures.Â  Topics covered the basic elements of grammatical description; genetic, areal, and typological relationships among languages; a survey of the world's major language groupings and the notable structures and grammatical categories they exhibit; and the issue of language endangerment.Â Prerequisite: One year of a foreign language or permission of instructor."
19274,ANTH,2430,103,Discussion,"3","","","","Languages of the World","",Open,19,20,0,"An introduction to the study of language relationships and linguistic structures.Â  Topics covered the basic elements of grammatical description; genetic, areal, and typological relationships among languages; a survey of the world's major language groupings and the notable structures and grammatical categories they exhibit; and the issue of language endangerment.Â Prerequisite: One year of a foreign language or permission of instructor."
19275,ANTH,2500,001,Lecture,"3","","","","Cultures, Regions, and Civilizations","Cultures of Discrimination",Open,26,30,0,"Intensive studies of particular world regions, societies, cultures, and civilizations."
19276,ANTH,2559,001,Lecture,"3","","","","New Course in Anthropology","Humans and the Environment",Closed,9,4,0,"New course in the subject of anthropology."
19277,ANTH,2589,001,Lecture,"3","","","","Topics in Archaeology","Ancient African Cities /States",Closed,36,35,0,"Topics to be announced prior to each semester, dealing with archaeology."
13882,ANTH,2590,001,Lecture,"3","","","","Social and Cultural Anthropology","Citizen Science",Open,22,30,0,"Topics to be announced prior to each semester, dealing with social and cultural anthropology."
20282,ANTH,2590,003,Lecture,"3","","","","Social and Cultural Anthropology","Markets and Moralities",Open,15,20,0,"Topics to be announced prior to each semester, dealing with social and cultural anthropology."
