ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
10048,ALAR,5030,001,Lecture,"1","Elizabeth Meyer, Maurice Cox","MoTuWeThFr 9:00AM - 5:00PM","Campbell Hall 139","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Introduction to Design Theory and Analysis","",Open,20,30,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to the analysis of the physical environment at the intersection of historical understanding and contemporary imagination.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
12011,ALAR,5500,001,Independent Study,"3","Karolin Irmgard Elisabeth Moellmann, William Sherman","TBA","TBA","05/16/2011 - 06/11/2011","","","","","","","","","","","","","Special Topic in Architecture and Landscape Architecture","Living Barns:Regen Des.@Morven",Open,7,12,0,"Topical offerings in architecture and landscape architecture."
12252,ANTH,2325,001,Lecture,"3","George Mentore","MoTuWeThFr 1:00PM - 3:15PM","Gibson  142","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Anthropology of God","",Closed,19,14,0,"How does the study of society and culture create an intellectual space for any explanation and experience of the Divine? How does anthropology deal specifically with explaining (rather than the explaining away) knowledge and understanding about divinity? Is God an American? If God has a gender and race, what are they? These and many other pertinent questions will be engaged and tackled in this cross-cultural study of the divine."
12253,ANTH,2345,001,Seminar,"3","Holly Singh","MoTuWeThFr 10:30AM - 12:45PM","Clark Hall G054","05/16/2011 - 06/11/2011","","","","","","","","","","","","","Anthropology of Reproduction: Fertility and the Future","",Open,4,20,0,"In this course, we will study human reproduction as a cultural process. Questions include how gender, class, race, and religion shape reproductive ideals and practices around the world.  Ethnographic examples will come from around the world, but will emphasize South Asia and the United States. This course examines the perspectives of both men and women and situates local examples within national and global struggles to (re)produce the future."
10054,ANTH,2557,001,Lecture,"3","Felistas Osotsi","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 328","05/16/2011 - 06/11/2011","","","","","","","","","","","","","Culture Through Film","",Open,13,20,0,"This course introduces the diversity of human cultural worlds and the field of anthropology as presented through film. A variety of ethnographic and commercial films will be viewed and discussed in conjunction with readings."
12232,ANTH,2590,001,Lecture,"3","Andrew Nelson, Melissa Nelson","MoTuWeThFr 10:30AM - 12:45PM","Fayerweather Hall 206","06/13/2011 - 07/09/2011","Andrew Nelson, Melissa Nelson","Sa 10:30AM - 1:00PM","Fayerweather Hall 206","07/09/2011 - 07/09/2011","","","","","","","","","Social and Cultural Anthropology","American Culture/The Sitcom",Open,18,20,0,"Topics to be announced prior to each semester, dealing with social and cultural anthropology."
12233,ANTH,2590,002,Lecture,"3","Erik Stanley, Rachel Miller","MoTuWeThFr 10:30AM - 12:45PM","Bryan Hall 235","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Social and Cultural Anthropology","Economy& Environ. Degradation",Open,15,20,0,"Topics to be announced prior to each semester, dealing with social and cultural anthropology."
12234,ANTH,2590,003,Lecture,"3","Viktoryia Kalesnikava","MoTuWeThFr 8:00AM - 10:15AM","Fayerweather Hall 215","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Social and Cultural Anthropology","Anthropology of Well-being",Open,15,20,0,"Topics to be announced prior to each semester, dealing with social and cultural anthropology."
12250,ANTH,3240,001,Lecture,"3","Lisa Shutt","MoTuWeThFr 1:00PM - 3:15PM","Nau 142","06/13/2011 - 07/09/2011","","","","","","","","","","","","","The Anthropology of Food","",Closed,21,20,0,"By exploring food and eating in relationship to such topics as taboo, sexuality, bodies, ritual, kinship, beauty, and temperance and excess, this course will help students to investigate the way the foods people eat--or don't eat--hold meaning for people within multiple cultural contexts."
10806,ANTH,4993,002,Independent Study,"1 - 6","Rachel Most","TBA","TBA","06/13/2011 - 07/09/2011","","","","","","","","","","","","","Independent Study in Anthropology","",Open,0,1,0,"Independent study conducted by the student under the supervision of an instructor of his or her choice."
12666,ANTH,4993,3,Independent Study,"1 - 6","Clare Terni","TBA","TBA","06/13/2011 - 08/05/2011","","","","","","","","","","","","","Independent Study in Anthropology","",Open,1,30,0,"Independent study conducted by the student under the supervision of an instructor of his or her choice."
10904,ANTH,4993,004,Independent Study,"1 - 6","Rachel Most","TBA","TBA","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Independent Study in Anthropology","",Open,0,1,0,"Independent study conducted by the student under the supervision of an instructor of his or her choice."
10885,ANTH,9999,001,Independent Study,"3 - 12","Richard Handler","TBA","TBA","06/13/2011 - 08/05/2011","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
12882,ANTH,9999,002,Independent Study,"3 - 12","Susan McKinnon","TBA","TBA","06/13/2011 - 08/05/2011","","","","","","","","","","","","","Non-Topical Research","",Open,1,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
11120,APMA,1090,001,Lecture,"4","William Johnson","MoTuWeThFr 10:30AM - 11:30AM","Olsson Hall 011","06/19/2011 - 07/30/2011","","","","","","","","","","","","","Single Variable Calculus I","",Open,15,35,0,"The concepts of differential and integral calculus are developed and applied to the elementary functions of a single variable.  Limits, rates of change, derivatives, and integrals.  Applications are made to problems in analytic geometry and elementary physics. For students with no exposure to high school calculus."
11810,APMA,1110,001,Lecture,"4","Mary Beck","MoTuWeThFr 11:45AM - 12:45PM","Thornton Hall D221","06/13/2011 - 07/06/2011","Mary Beck","MoTuWeThFr 11:45AM - 12:45PM","Olsson Hall 005","07/07/2011 - 07/15/2011","Mary Beck","MoTuWeThFr 11:45AM - 12:45PM","Thornton Hall D221","07/18/2011 - 08/05/2011","","","","","Single Variable Calculus II","",Open,6,35,0,"Includes the concepts of differential and integral calculus and applications to problems in geometry and elementary physics, including inverse functions, indeterminate forms, techniques of integration, parametric equations, polar coordinates,  infinite series, including Taylor and Maclaurin series.  Applications.  Prerequisite: APMA 1090 or equivalent."
11121,APMA,2120,001,Lecture,"4","Mary Beck","MoTuWeThFr 10:30AM - 11:30AM","Web-Based Course","06/13/2011 - 08/05/2011","","","","","","","","","","","","","Multivariable Calculus","",Open,28,35,0,"Topics include vectors in three-space and vector valued functions.  The multivariate calculus, including partial differentiation, multiple integrals, line and surface integrals, and the vector calculus, including Green's theorem, the divergence theorem, and Stokes's theorem.  Applications.  Prerequisite: APMA 1110."
11122,APMA,2130,001,Lecture,"4","Bernard Fulgham","MoTuWeThFr 9:15AM - 10:15AM","Olsson Hall 005","06/13/2011 - 08/05/2011","","","","","","","","","","","","","Ordinary Differential Equations","",Open,30,35,0,"First order differential equations, second order and higher order linear differential equations, reduction of order, undetermined coefficients, variation of parameters, series solutions, Laplace transforms, linear systems of first order differential equations and the associated matrix theory, numerical methods.  Applications.  Prerequisite: APMA 2120 or equivalent."
11123,APMA,3080,001,Lecture,"3","James Lark","MoTuWeThFr 1:00PM - 2:00PM","Olsson Hall 005","06/13/2011 - 08/05/2011","","","","","","","","","","","","","Linear Algebra","",Open,21,35,0,"Analyzes the systems of linear equations; vector spaces; linear dependence; bases; dimension; linear mappings; matrices; determinants; quadratic forms; eigenvalues; eigenvectors; orthogonal reduction to diagonal form;  inner product spaces; numerical methods; geometric applications.  Prerequisite: APMA 2120 or equivalent."
11124,APMA,3100,001,Lecture,"3","Thomas Baber","MoTuWeThFr 9:15AM - 10:15AM","Olsson Hall 009","06/13/2011 - 08/05/2011","","","","","","","","","","","","","Probability","",Open,18,35,0,"A calculus-based introduction to probability theory and its applications in engineering and applied science. Includes counting techniques, conditional probability, independence, discrete and continuous random variables, probability distribution functions, expected value and variance, joint distributions, covariance, correlation, the Central Limit theorem, the Poisson process, an introduction to statistical inference.  Prerequisite: APMA 2120 or equivalent."
11125,APMA,3110,001,Lecture,"3","Norman Beil","MoTuWeThFr 11:45AM - 12:45PM","Olsson Hall 009","06/13/2011 - 08/05/2011","","","","","","","","","","","","","Applied Statistics and Probability","",Open,13,35,0,"Examines variability and its impact on decision-making.  Introduces students to basic concepts of probability, such as random variables, probability distribution functions, and the central limit theorem. Based on this foundation, the course then emphasizes applied statistics covering topics such as descriptive statistics, statistical inference, confidence intervals, hypothesis testing, correlation, regression modeling, statistical quality control.  Students cannot receive credit for both this course and APMA 3120.  Prerequisite: APMA 2120 or equivalent."
11126,APMA,3120,001,Lecture,"3","James Lark","MoTuWeThFr 10:30AM - 11:30AM","Olsson Hall 009","06/13/2011 - 08/05/2011","","","","","","","","","","","","","Statistics","",Open,7,35,0,"Includes confidence interval and point estimation methods, hypothesis testing for single samples, inference procedures for single-sample and two-sample studies, single and multifactor analysis of variance techniques, linear and non-linear regression and correlation, and using Minitab for large data sets. Students cannot receive credit for both this course and APMA 3110.  Prerequisite: APMA 3100 or equivalent."
10259,ARAB,1016,001,Lecture,"4","Caren Freeman, Martin Isleem","MoTuWeThFr 9:00AM - 5:30PM","Nau 141","06/13/2011 - 07/09/2011","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,11,20,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
10291,ARAB,1026,001,Lecture,"4","Ahmad Obiedat, Caren Freeman, Martin Isleem","MoTuWeThFr 9:00AM - 5:30PM","Nau 141","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,11,20,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute.  Prerequisites:  ARAB 1016 or equivalent."
10802,ARAB,116,001,Lecture,"0","Caren Freeman, Martin Isleem","MoTuWeThFr 9:00AM - 5:30PM","Nau 141","06/13/2011 - 07/09/2011","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,5,20,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
10803,ARAB,126,001,Lecture,"0","Ahmad Obiedat, Caren Freeman, Martin Isleem","MoTuWeThFr 9:00AM - 5:30PM","Nau 141","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Intensive Introductory Arabic","",Open,5,20,0,"This intensive course begins with instruction in basic oral expression, listening comprehension, elementary reading and writing, and continues with further development of these four skills at the intermediate level. Part of the Summer Language Institute."
10368,ARAB,2016,001,Lecture,"4","Ahmad Obiedat, Caren Freeman","MoTuWeThFr 9:00AM - 2:30PM","Nau 241","06/13/2011 - 07/09/2011","","","","","","","","","","","","","Intensive Intermediate Arabic","",Open,5,10,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequistes:  ARAB 1016  & 1026 or equivalent."
10290,ARAB,2026,001,Lecture,"4","Ahmad Obiedat, Caren Freeman","MoTuWeThFr 9:00AM - 2:30PM","Nau 241","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Intensive Intermediate Arabic","",Open,5,10,0,"This intensive course begins with instruction in intermediate level oral expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequisites:  ARAB 1016 , 1026 & 2016 or equivalent."
10804,ARAB,216,001,Lecture,"0","Ahmad Obiedat, Caren Freeman","MoTuWeThFr 9:00AM - 2:30PM","Nau 241","06/13/2011 - 07/09/2011","","","","","","","","","","","","","Intensive Intermediate Arabic","",Open,0,10,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
10805,ARAB,226,001,Lecture,"0","Ahmad Obiedat, Caren Freeman","MoTuWeThFr 9:00AM - 2:30PM","Nau 241","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Intensive Intermediate Arabic","",Open,0,10,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
12557,ARAH,9998,001,Independent Study,"1 - 12","Douglas Fordham","TBA","TBA","06/13/2011 - 08/05/2011","","","","","","","","","","","","","Non-Topical Rsch,Doctoral Prep","",Open,2,30,0,"For doctoral research, taken before a dissertation director has been selected."
12012,ARCH,2011,001,Studio,"6","Zaneta Hong","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 105","06/13/2011 - 07/09/2011","","","","","","","","","","","","","Summer Intro to Design Studio","",Open,14,20,0,"Prerequisite: For undergraduate transfer students accepted by the Dept. of Architecture only.  This introductory architectural design studio explores comprehensive & foundational design principles, skill sets, & critical thinking. The material covered is presented through a series of lectures, projects, exercises,workshops, symposia & reviews involving the beginning design student in the thoughtful application of comprehensive critical design."
12013,ARCH,2021,001,Studio,"6","Peter Waldman","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 105","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Summer Intro to Design Studio 1","",Open,14,20,0,"Prerequisite: ARCH 2010 or 2011, for undergraduate transfer students accepted by the Dept. of Architecture only. "
10051,ARCH,2040,001,Lecture,"3","Edward Ford","MoTuWeThFr 2:00PM - 6:00PM","TBA","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Introduction to Architectural Design","",Open,5,30,0,"Introduction to Architectural Design"
11813,ARCH,5422,001,Workshop,"3","Earl Mark","MoTuWeThFr 9:30AM - 11:45AM","Campbell Hall 105","06/13/2011 - 07/09/2011","","","","","","","","","","","","","Computer Animation: Design in Motion","",Open,11,24,0,"Arch 5422 is a hands-on workshop in moviemaking by techniques in three-dimensional computer animation with composite video,  sound editing and capture. We screen independent and feature film animation and ongoing student work concluding in a 1 to 5 min. final project. Short readings are in film and cognitive science. Students may enroll from diverse areas such as design, art,  drama, computer science, the physical sciences, and education."
11814,ARCH,5500,001,Lecture,"3","John Quale, Peter Waldman","TuTh 8:00AM - 12:45PM","TBA","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Special Topics in Architecture","Carr's Hill Workshop",Open,9,12,0,"Topical offerings in architecture."
10053,ARCH,5993,001,Independent Study,"1 - 6","Eric Field","TBA","TBA","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Independent Study","",Open,0,1,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10045,ARH,1004,001,Lecture,"3","Lisa Reilly","MoTuWeThFr 10:30AM - 12:45PM","Campbell Hall 160","07/11/2011 - 08/05/2011","","","","","","","","","","","","","History of Architecture","",Open,7,30,0,"Surveys architecture from the Ancient to the present."
12236,ARTH,1004,001,Lecture,"3","Lisa Reilly","MoTuWeThFr 10:30AM - 12:45PM","Campbell Hall 160","07/11/2011 - 08/05/2011","","","","","","","","","","","","","A History of Architecture","",Open,1,30,0,"This course will introduce students to the study of architecture through an examination of selected examples from the history of architecture with a focus on Europe and the United States and buildings relevant to those regions (e.g. the Great Pyramids, the Parthenon, Versailles).  Classes will be a combination of lectures and discussions as students are taught the fundamentals of architectural history as well as how to analyze buildings."
11677,ARTH,2773,001,Lecture,"3","Carmenita Higginbotham","MoTuWeThFr 10:30AM - 12:45PM","Fayerweather Hall 208","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Hollywood Cinema's Golden Age: The 1930s","",Closed,15,15,0,"The course examines American cinema produced in Hollywood during the 1930s.  While the Great Depression serves as an important historical backdrop, we will interrogate how issues such as ethnic/racial representation, shifting gender roles, sexuality, and urbanity are mediated in popular cinema in this decade."
10104,ARTS,1610,001,Studio,"3","Akemi Rollando","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 203","06/13/2011 - 07/09/2011","","","","","","","","","","","","","Introduction to Drawing I","",Open,22,25,0,"Drawing provides students with a foundation of skills, judgment and observational abilities that are essential to artistic expression. ARTS 1610 is required for every Studio Art major.  This course leads to work in more advanced drawing, as well as work in other media. ARTS 1610 and ARCH 1020 count as equivalent courses."
12020,ARTS,1610,002,Studio,"3","Megan Marlatt","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","07/17/2011 - 07/29/2011","","","","","","","","","","","","","Introduction to Drawing I","",Open,5,12,0,"Drawing provides students with a foundation of skills, judgment and observational abilities that are essential to artistic expression. ARTS 1610 is required for every Studio Art major.  This course leads to work in more advanced drawing, as well as work in other media. ARTS 1610 and ARCH 1020 count as equivalent courses."
10797,ARTS,2511,001,Studio,"3","Pamela Pecchio","MoTuWeThFr 10:30AM - 12:45PM","TBA","05/16/2011 - 06/11/2011","","","","","","","","","","","","","Special Topics in Photography","Documentary Photography",Open,9,15,0,"This class is an intensive hands on studio class in photpgraphy.  It covers all the basic photographic techniques including camera handling, film processing, darkroom printing and in certain cases, digital printing.,  Additionally, this course will cover the historical and theoretical aspects of the photographic medium  Each Student will be expeceted to produce a portfolio basaed on the specific topic being covered."
12047,ARTS,2620,001,Studio,"3","Megan Marlatt","MoTuWeThFr 8:00AM - 5:00PM","Mtn Lake Biological Station","07/17/2011 - 07/29/2011","","","","","","","","","","","","","Introduction to Drawing II","",Open,1,30,0,"Continuation of ARTS 1610 with projects emphasizing on drawing skills and analytical thinking. The majority of assignments will be concept-based to encourage students to develop individual visual language.  Prerequisite: ARTS 1610."
12116,ARTS,2620,002,Studio,"3","Elizabeth Schoyer","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 319","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Introduction to Drawing II","",Open,18,20,0,"Continuation of ARTS 1610 with projects emphasizing on drawing skills and analytical thinking. The majority of assignments will be concept-based to encourage students to develop individual visual language.  Prerequisite: ARTS 1610."
10105,ARTS,2670,001,Studio,"4","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","05/16/2011 - 06/11/2011","","","","","","","","","","","","","Introduction to Printmaking I","",Open,5,15,0,"Introduction to basic black and white etching techniques, basic black and white plate lithography, and techniques of stone lithography. Printmaking professors and course content vary from semester to semester.  Prerequisite: ARTS 1610, 2620."
10106,ARTS,2810,001,Studio,"4","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Introduction to Sculpture I","",Closed,14,15,0,"Investigates the sculptural process through modeling, carving, fabricating and casting. Examines traditional and contemporary concerns of sculpture by analyzing historical examples and work done in class.  Prerequisite: ARTS 1610, 2620."
10107,ARTS,2812,001,Studio,"4","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Introduction to Sculpture II","",Closed,1,15,0,"Prerequisite: ARTS 1610, 2620."
10108,ARTS,3670,001,Studio,"3","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","05/16/2011 - 06/11/2011","","","","","","","","","","","","","Intermediate Printmaking I","",Open,0,15,0,"Includes relief printing, advanced lithography techniques, including color lithography, color etching, monotypes, and further development of black and white imagery. Printmaking professors and course content vary from semester to semester.  Prerequisite: ARTS 2670, 2672."
10109,ARTS,3810,001,Studio,"3","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Sculpture I","",Closed,1,15,0,"Continuation of ARTS 2810, 2812 with greater emphasis on the special problems of the sculptural discipline.  Prerequisite: ARTS 2810, 2812."
10110,ARTS,3812,001,Studio,"3","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Sculpture II","",Closed,0,15,0,"Prerequisite: ARTS 2810, 2812."
10253,ARTS,4670,001,Studio,"3","Dean Dass","MoTuWeThFr 10:30AM - 12:45PM","Ruffin Hall 220","05/16/2011 - 06/11/2011","","","","","","","","","","","","","Advanced Problems in Printmaking","",Open,0,15,0,"Designed for students who have completed two or more semesters of study of a specific printmaking technique (woodcut, etching, or lithography) and wish to continue their exploration of that technique.  Prerequisite: ARTS 3670 or 3672."
10111,ARTS,4900,001,Independent Study,"1 - 4","William Bennett","MoTuWeThFr 1:00PM - 3:15PM","Ruffin Hall 120","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Advanced Project in Art","",Closed,0,15,0,"Investigation and development of a consistent idea or theme in painting, sculpture, or the graphic arts. May be taken more than once under the same course number by students who are sufficiently advanced in studio work. This course is not intended to be used for major credit.  Prerequisite: Instructor permission."
10112,ASTR,1210,001,Lecture,"3","William Dirienzo","MoTuWeThFr 10:30AM - 12:45PM","Contact Department","06/13/2011 - 07/09/2011","","","","","","","","","","","","","Introduction to the Sky and Solar System","",Open,10,15,0,"A study of the night sky primarily for non-science majors. Provides a brief history of astronomy through Newton. Topics include the properties of the sun, earth, moon, planets, asteroids, meteors and comets; origin and evolution of the solar system; life in the universe; and recent results from space missions and ground-based telescopes."
10113,ASTR,1220,001,Lecture,"3","David Whelan","MoTuWeThFr 10:30AM - 12:45PM","Astronomy Bldg 265","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Introduction to Stars, Galaxies, and the Universe","",Closed,20,20,0,"A study of stars, star formation, and evolution primarily for non-science majors. Topics include light, atoms, and modern observing technologies; origin of the chemical elements; supernovae, pulsars, neutron stars, and black holes; structure and evolution of our galaxy; nature of other galaxies; active galaxies and quasars; expanding universe, cosmology, the big bang, and the early universe."
10114,ASTR,3420,001,Lecture,"3","Lisa Walker","MoTuWeThFr 1:00PM - 3:15PM","Astronomy Bldg 265","06/13/2011 - 07/09/2011","","","","","","","","","","","","","Life Beyond the Earth","",Open,4,15,0,"Open to non-science students. Studies the possibility of intelligent extraterrestrial life; methods and desirability of interstellar communication; prospects for humanity's colonization of space; interaction of space colonies; and the search for other civilizations.  Prerequisite/corequisite: A 1000- or 2000-level ASTR course or instructor permission."
10115,ASTR,3480,001,Lecture,"3","Timothy Pennucci","MoTuWeThFr 1:00PM - 3:15PM","Astronomy Bldg 265","07/11/2011 - 08/05/2011","","","","","","","","","","","","","Introduction to Cosmology","",Open,4,15,0,"Open to first-year students; primarily for non-science students. A descriptive introduction to the study of the ultimate structure and evolution of the universe. Covers the history of the universe, cosmological speculation, and the nature of the galaxies. Provides a qualitative introduction to relativity theory and the nature of space-time, black holes, models of the universe (big bang, steady-state, etc.) and methods of testing them."
