ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
21272,AAS,3500,002,Seminar,"3","","","","Intermediate Seminar in African-American & African Studies","Af Amer Health Professionals",Open,5,18,0,"Reading, class discussion, and written assignments on a special topic in African-American and African Studies Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
19600,AAS,3559,001,Seminar,"3","","","","New Course in African and African American Studies","Black Fire",Closed,83,50,0,"New course in the subject of African and African American Studies."
10373,AAS,4080,001,Independent Study,"3","","","","Thesis","",Open,1,10,0,"Second-semester DMP students should enroll in this course to complete their theses."
21336,AAS,4109,001,Seminar,"3","","","","Civil Rights Movement and the Media","",Open,14,20,0,"Course examines the crucial relationship between the Civil Rights Movement and mass media from 1950s through early 1970s, looking at a variety of media forms: Hollywood cinema, network television, mainstream newspapers, photojournalism, the black press, and news as primary documents that can tell us something about American race relations during this period and how the nation responded to challenges posed by a powerful social change movement."
16268,AAS,4500,001,Seminar,"3","","","","Advanced Seminar in African-American and African Studies","Critical Race Theory",Closed,6,6,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminatiing in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
20865,AAS,4501,001,Seminar,"4","","","","Advanced Research Seminar in History & AAS","Black Power",Closed,12,12,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year AAS and History students--double majors and others. Crosslisted with the History major seminar."
20070,AAS,4559,001,Seminar,"3","","","","New Course in African and African American Studies","Heard it on the Radio",Open,3,4,0,"New course in the subject of African and African American Studies."
15134,AAS,4570,002,Seminar,"3","","","","Advanced Research Seminar in African-American & African Studies","Women&Muslim Culture in Africa",Open,3,10,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
20939,AAS,4570,003,Seminar,"3","","","","Advanced Research Seminar in African-American & African Studies","Black Conservatism&ItsCritics",Open,4,16,0,"Reading, class discussion, and research on a special topic in African-American and African Studies culminating in the composition of a research paper. Topics change from term to term, and vary with the instructor.  Primarily for fourth-year students but open to others."
15402,AAS,4993,001,Independent Study,"1 - 6","","","","Independent Study","",Open,2,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
13841,AAS,4993,002,Independent Study,"3","","","","Independent Study","",Open,4,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
14331,AAS,4993,003,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
14672,AAS,4993,004,Independent Study,"1 - 6","","","","Independent Study","",Open,3,30,0,"Allows students to work on an individual research project. Students must propose a topic to an appropriate faculty member, submit a written proposal for approval, prepare an extensive annotated bibliography on relevant readings comparable to the reading list of a regular upper-level course, and complete a research paper of at least 20 pages."
20653,ACCT,2010,701,Lecture,"3","","","","Introductory Accounting","",Open,14,24,0,"Designed to introduce students to the language of business, the course begins with the role of financial data in contemporary society, proceeds to develop the accounting model for capturing financial data, and finishes with the problems of measuring and reporting income, assets, liabilities, and equities."
20655,ACCT,2020,701,Lecture,"3","","","","Introductory Accounting II","",Open,6,24,0,"Continuation of ACCT 2010. Approximately one third of the course deals with additional financial accounting topics, emphasizing managerial considerations and financial analysis. Cost accumulation, allocation, and product cost methods are studied in a manufacturing setting. Matters such as evaluation of performance planning, cost behavior, and special decisions are emphasized.  Prerequisite: ACCT 2010."
20656,ACCT,3110,701,Lecture,"3","","","","Intermediate Accounting I","",Open,12,24,0,"An intensive study of the generally accepted accounting principles for asset valuation, income measurement, and financial statement presentation for business organizations, and the processes through which these principles evolve.  Prerequisite: ACCT 2020."
20660,ACCT,3120,501,Lecture,"3","","","","Intermediate Accounting II","",Open,5,24,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
20657,ACCT,3120,701,Lecture,"3","","","","Intermediate Accounting II","",Open,7,24,0,"Continuation of ACCT 3110, emphasizing accounting for the equities of a firm's investors and creditors. Covers special problem areas in financial accounting including accounting for leases, pensions, and income taxes.  Prerequisite: ACCT 3110."
20910,ACCT,3140,701,Lecture,"3","","","","Cost Accounting","",Open,12,24,0,"Addresses analysis of cost behavior and volume profit relationships; responsibility accounting and reporting flexible budgets; and the use of standard costs to guide and control performance.  Prerequisite: ACCT 2020."
20911,ACCT,4450,701,Lecture,"3","","","","Federal Taxation I","",Closed,24,24,0,"An analysis of the federal income tax law and its application to individuals. A study is made of problems covering personal and business tax situations. Several cases are assigned for which the student prepares illustrative tax returns.  Prerequisite: ACCT 2020 or instructor permission."
20658,ACCT,5250,701,Lecture,"3","","","","Advanced Auditing","",Open,15,24,0,"Builds on the concepts and practice examples from introductory auditing to provide students with an in-depth understanding of professional standards, the audit process, advanced audit techniques, and the auditor's role in ensuring that publicly issued financial statements are fairly presented.  Prerequisite: ACCT 5210."
20913,ACCT,5310,701,Lecture,"3","","","","Selected Topics in Advanced Accounting","",Open,23,24,0,"Studies accounting and financial reporting for partnerships, business enterprise segments, home office/branch office, foreign transactions and translation, business combinations, and other intercorporate investments and consolidated statements.    Prerequisite: ACCT 3120."
20659,ACCT,5460,701,Lecture,"3","","","","Federal Taxation II","",Open,4,24,0,"Analyzes of the federal income tax law and its application to corporations, shareholders, partnerships, partners, estates, and gift transactions.  Prerequisite: ACCT 4450."
18864,AIRS,100,001,Laboratory,"0","","","","Leadership Laboratory","",Open,59,60,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)Â   Prerequisite: Enrollment in Air Force ROTC."
18866,AIRS,100,002,Laboratory,"0","","","","Leadership Laboratory","",Open,0,50,0,"A mandatory laboratory in leadership and followership development for AFROTC cadets. As a complement to the air science classes, this laboratory focuses on applying leadership principles and understanding leaders' responsibilities while emphasizing the benefits of practical experience. (2 hrs.)Â   Prerequisite: Enrollment in Air Force ROTC."
18858,AIRS,1200,001,Lecture,"1","","","","The Foundations of the U.S. Air Force","",Open,20,60,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics includeÂ Air Force core values, leadership team building and communication skills.  Corequisite: AIRS 100. (2 hrs.)"
18859,AIRS,1200,002,Lecture,"1","","","","The Foundations of the U.S. Air Force","",Open,14,35,0,"Introduces the United States Air Force and Air Force Reserve Officers' Training Corps. Topics includeÂ Air Force core values, leadership team building and communication skills.  Corequisite: AIRS 100. (2 hrs.)"
18860,AIRS,2200,001,Lecture,"1","","","","The Evolution of Air and Space Power","",Open,15,40,0,"Examines general aspects of air and space power through a historical perspective, from theÂ Vietnam Conflict to the space-age global positioning systems used in today's conflicts. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)Â Â Â "
18861,AIRS,2200,002,Lecture,"1","","","","The Evolution of Air and Space Power","",Open,14,20,0,"Examines general aspects of air and space power through a historical perspective, from theÂ Vietnam Conflict to the space-age global positioning systems used in today's conflicts. Presents historical examples of the development of Air Force capabilities and missions to demonstrate the evolution of what has become today's USAF air and space power. Investigates several fundamental truths associated with war in the third dimension (e.g., Principles of War and Tenets of Air and Space Power). Considers the general element and employment of air and space power from institutional, doctrinal, and historical perspectives. Discusses the importance of Air Force core values using operational examples and historical Air Force leaders. Continues to develop communication skills.  Corequisite: AIRS 100. (2 hrs.)Â Â Â "
18862,AIRS,3200,001,Lecture,"3","","","","Concepts of Air Force Leadership and Management","",Open,7,25,0,"Focuses on the study of leadership, management fundamentals, professional knowledge, Air Force personnel and evaluation systems, leadership ethics, and communication skills required of an Air Force junior officer. Case studies are used to examine Air Force leadership, core values, and military ethics as a means of demonstrating and exercising practical application of the concepts being studied.  Prerequisite: Officer Field Training attendance; corequisite: AIRS 100. (2 hrs.)"
18863,AIRS,4200,001,Lecture,"3","","","","National Security Affairs/Preparation for Active Duty","",Open,11,30,0,"Examines military law,Â regional studies, advanced leadership ethics, and Air Force doctrine. Topics include the military as a profession, officership,Â preparation for active duty, and current issues affecting the military. Emphasizes refining communication skills through cadet presentations.  Prerequisite: AIRS 3100 and/or 3200; corequisite: AIRS 100. (2 hrs.)"
10141,ALAR,7020,001,Studio,"6","","","","Foundation Studio III","",Open,28,80,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ALAR 7010"
10287,ALAR,7020,002,Studio,"6","","","","Foundation Studio III","",Open,7,30,0,"Intermediate-level design problems, emphasizing structure, enclosure, life safety and building systems.  Prerequisite: ALAR 7010"
10143,ALAR,8020,001,Studio,"6","","","","Comprehensive Design Research Studio II","",Open,20,30,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Prerequisite: ARCH 8010 or LAR 8010"
10187,ALAR,8020,003,Studio,"6","","","","Comprehensive Design Research Studio II","",Open,0,20,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Prerequisite: ARCH 8010 or LAR 8010"
20558,ALAR,8020,004,Studio,"6","","","","Comprehensive Design Research Studio II","",Open,8,15,0,"Advanced vertical studio, exploring complex issues and sites, often through interdisciplinary design research. Typical projects include brownfields, urban landscape infrastructure, and sustainable designs.  Prerequisite: ARCH 8010 or LAR 8010"
21885,ALAR,8102,001,Seminar,"2","","","","Design Research Seminar","",Open,4,10,0,"This course is for architecture or landscape architecture students expecting to undertake an independent thesis studio during the following fall semester. ALAR 8100 is the prerequisite. This student-driven course will engage with faculty and other students to support their independent work. Students are expected to gather the appropriate resources and focus on contextualizing their work."
10352,ALAR,8993,001,Independent Study,"1 - 6","","","","Independent Study","",Open,0,2,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10153,ALAR,8995,001,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,1,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
10250,ALAR,8995,002,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,0,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
10251,ALAR,8995,003,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,1,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
10252,ALAR,8995,004,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,0,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
10253,ALAR,8995,005,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,0,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
10255,ALAR,8995,007,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,0,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
10256,ALAR,8995,008,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,1,15,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
21468,ALAR,8995,009,Studio,"6","","","","Independent Design Research Thesis Studio","",Open,1,12,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
22079,ALAR,8995,010,Studio,"6","","","","Independent Design Research Thesis Studio","",Closed,2,1,0,"Independent Design Research Studio. Prerequisite: ALAR 8100Â and permission of the chair."
15115,AMST,2300,001,Lecture,"3","","","","Introduction to U.S. Latino Studies","",Closed,26,25,0,"A small lecture course (35) AMST 2300 offers students close study and analysis of significant texts or cultural artifacts that are printed, visual, oral or musical representing the perspective and contributions of the main Latino populations in the United States. These works include, but are not limited to, cultural manifestations from Puerto Rican, Chicano, Dominican, Central American and Cuban American origin."
15913,AMST,2500,001,Lecture,"3","","","","Major Works for American Studies","Language and New Media",Closed,25,25,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
16253,AMST,2500,002,Lecture,"3","","","","Major Works for American Studies","Am Photography Since 1945",Closed,14,10,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
21005,AMST,2500,003,Lecture,"3","","","","Major Works for American Studies","Racial Borders & Amer Cinema",Open,12,15,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
21006,AMST,2500,004,Lecture,"3","","","","Major Works for American Studies","Point of View Journalism",Closed,10,9,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
21009,AMST,2500,005,Lecture,"3","","","","Major Works for American Studies","Harlem Stories",Open,10,15,0,"Topics vary according to instructor. The goal of the course is to introduce students to interdisciplinary work in American Studies by juxtaposing works across disciplinary boundaries and from different methodological perspectives."
15116,AMST,3001,002,Seminar,"3","","","","Theories and Methods of American Studies","",Closed,18,18,0,"This seminar course will introduce majors to various theories and methods for the practice of American Studies. The three goals of the seminars are (1) to make students aware of their own interpretive practices; (2) to equip them with information and conceptual tools they will need for advanced work in American Studies; and (3) to provide them with comparative approaches to the study of various aspects of the United States.  Prerequisites: American Studies Major"
11781,AMST,4500,001,Seminar,"3","","","","Fourth-Year Seminar in American Studies","Literature of the Americas",Closed,9,9,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
20302,AMST,4500,002,Seminar,"3","","","","Fourth-Year Seminar in American Studies","Post 9/11 Culture",Closed,9,9,0,"This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
14387,AMST,4893,001,Independent Study,"3","","","","Independent Study in Asian Pacific American Studies","",Open,0,30,0,"An elective course for students in the Asian Pacific American Studies minor. Students will work with an APAS core faculty member to support the student's own research. Topics vary, and must be approved by the APAS Director.Â "
14318,AMST,4993,001,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14319,AMST,4993,002,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14320,AMST,4993,003,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14321,AMST,4993,004,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14322,AMST,4993,005,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14323,AMST,4993,006,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14324,AMST,4993,007,Independent Study,"3","","","","Independent Study","",Open,1,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14325,AMST,4993,008,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14326,AMST,4993,009,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14327,AMST,4993,010,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14328,AMST,4993,011,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
14329,AMST,4993,012,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
16207,AMST,4993,013,Independent Study,"3","","","","Independent Study","",Open,0,30,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
16555,AMST,4993,014,Independent Study,"3","","","","Independent Study","",Open,0,5,0,"An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director.  Prerequisite: AMST 3001, 3002."
12808,AMST,4999,001,Seminar,"3","","","","Distinguished Majors Thesis Seminar","",Open,4,6,0,"This workshop is for American Studies majors who have been admitted to the DMP program.  Students will discuss the progress of their own and each other's papers, with particular attention to the research and writing processes.  At the instructor's discretion, students will also read key works in the field of American Studies.  Prerequisites: admission to DMP."
10374,ANTH,1010,100,Lecture,"3","","","","Introduction to Anthropology","",Closed,60,60,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
14389,ANTH,1010,101,Discussion,"3","","","","Introduction to Anthropology","",Closed,21,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
14390,ANTH,1010,102,Discussion,"3","","","","Introduction to Anthropology","",Closed,20,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
14391,ANTH,1010,103,Discussion,"3","","","","Introduction to Anthropology","",Closed,19,20,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
20887,ANTH,2120,100,Lecture,"3","","","","The Concept of Culture","",Open,55,60,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
21189,ANTH,2120,101,Discussion,"3","","","","The Concept of Culture","",Closed,19,20,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
21190,ANTH,2120,102,Discussion,"3","","","","The Concept of Culture","",Open,19,20,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
21191,ANTH,2120,103,Discussion,"3","","","","The Concept of Culture","",Open,17,20,0,"Culture is the central concept that anthropologists use to understand the striking differences among human societies and how people organize the meaningful parts of their lives. In this course we explore this diversity, examine its basis in neuroplasticity and human development, and consider its implications for human nature, cognition, creativity, and identity. By learning about other cultures, we gain new understanding of ourselves."
14381,ANTH,2280,001,Lecture,"3","","","","Medical Anthropology","",Closed,61,60,0,"The course introduces medical anthropology, and contextualizes bodies, suffering, healing and health. It is organized thematically around a critical humanist approach, along with perspectives from political economy and social constructionism. The aim of the course is to provide a broad understanding of the relationship between culture, healing (including and especially the Western form of healing known as biomedicine), health and political power."
19603,ANTH,2320,100,Lecture,"3","","","","Anthropology of Religion","",Open,119,120,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
19604,ANTH,2320,101,Discussion,"3","","","","Anthropology of Religion","",Closed,20,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
19605,ANTH,2320,102,Discussion,"3","","","","Anthropology of Religion","",Closed,21,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
19606,ANTH,2320,103,Discussion,"3","","","","Anthropology of Religion","",Closed,20,20,0,"Explores anthropological approaches to religion, in the context of this discipline's century-old project to understand peoples' conceptions of the world in which they live."
