ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description
12264,ACCT,5210,701,Lecture,"3","Richard Evans","Th 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/18/2017 - 08/03/2017","","","","","","","","","","","","","Introductory Auditing","",Open,7,24,0,"Examines auditing methodology through a study of auditing standards. Includes the nature of evidence, program planning, work papers, internal control evaluation, types of audit tests, and audit reports.  Prerequisite: ACCT 3120."
12263,ACCT,5460,701,Lecture,"3","Gary Dittmer","Th 6:30PM - 9:45PM","Web-Based Course-No class mtgs","05/18/2017 - 08/03/2017","","","","","","","","","","","","","Federal Taxation II","",Open,5,24,0,"Analyzes the federal income tax law and its application to corporations, shareholders, partnerships, partners, estates, and gift transactions.  Prerequisite: ACCT 4450."
10055,ALAR,5010,001,Lecture,"1","Leena Cho, Montserrat Bonvehi Rosich","MoTuWeThFr 8:30AM - 10:00PM","Campbell Hall 158","07/10/2017 - 08/04/2017","Staff","MoTuWeThFr 8:00AM - 6:00PM","Campbell Hall 425","07/10/2017 - 08/04/2017","","","","","","","","","Introduction to Design","",Closed,33,30,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines.  Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session.  Introduction to design concepts from the scale of the city to the body, developing an understanding of design process and compositional strategies in architecture and landscape architecture.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10056,ALAR,5020,001,Lecture,"1","Leena Cho, Montserrat Bonvehi Rosich","MoTuWeThFr 8:00AM - 6:00PM","Campbell Hall 401","07/10/2017 - 08/04/2017","Staff","MoTuWeThFrSaSu 8:00AM - 6:00PM","Campbell Hall 405","07/10/2017 - 08/04/2017","","","","","","","","","Introduction to Design Visualization","",Closed,33,30,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to both digital and manual representational techniques, developing the precision and facility necessary for visual communication.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
10057,ALAR,5030,001,Lecture,"1","Leena Cho, Montserrat Bonvehi Rosich","MoTuWeThFrSaSu 8:30AM - 10:00PM","Campbell Hall 105","07/10/2017 - 08/04/2017","","","","","","","","","","","","","Introduction to Design Theory and Analysis","",Closed,33,30,0,"The Summer Design Institute prepares graduate students admitted to the Master of Architecture and Master of Landscape Architecture Programs for rigorous professional study in these design disciplines. Three courses comprise the full time course of study over a two month period during the University of Virginia's Summer Session. Introduction to the analysis of the physical environment at the intersection of historical understanding and contemporary imagination.  Prerequisite: Admission to the Master of Architecture or Master of Landscape Architecture Program - required for entry into the three year course of professional study unless waived by the Department Chair."
12129,AMST,2001,001,Lecture,"3","Matthew Hedstrom","MoTuWeThFr 10:30AM - 12:45PM","Shannon House 107","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Introduction to American Studies","",Open,23,30,0,"This course introduces students to American Studies, the interdisciplinary study of US culture.  Students will be exposed to the three main categories of American Studies methods, historical analysis, close analysis, and fieldwork and to a broad variety of cultural forms, including films, photographs, music, sermons, journalism, fiction, speeches, court decisions, government documents, and web-based materials including social media sites."
11046,ANTH,1010,001,Lecture,"3","Dannah Dennis","MoTuWeThFr 1:00PM - 3:15PM","Brooks Hall 103","05/15/2017 - 06/08/2017","","","","","","","","","","","","","Introduction to Anthropology","",Open,13,30,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
11047,ANTH,1010,002,Lecture,"3","Sheena Singh","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 364","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Introduction to Anthropology","",Closed,22,25,0,"This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
10943,ANTH,1050,001,Lecture,"3","Roberto Armengol","MoTuWeThFr 10:30AM - 12:45PM","Brooks Hall 103","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Anthropology of Globalization","",Open,21,25,0,"Anthropology of Globalization"
12130,ANTH,2400,001,Lecture,"3","Grace Reynolds","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 107","06/12/2017 - 07/06/2017","","","","","","","","","","","","","Language and Culture","",Open,22,25,0,"Introduces the interrelationships of linguistic, cultural, and social phenomena with emphasis on the importance of these interrelationships in interpreting human behavior. No prior knowledge of linguistics is required."
12131,ANTH,2440,001,Lecture,"3","Daniel Lefkowitz","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 027","05/15/2017 - 06/08/2017","","","","","","","","","","","","","Language and Cinema","",Open,7,25,0,"Looks historically at speech and language in Hollywood movies, including the technological challenges and artistic theories and controversies attending the transition from silent to sound films. Focuses on the ways that gender, racial, ethnic, and national identities are constructed through the representation of speech, dialect, and accent. Introduces semiotics but requires no knowledge of linguistics, or film studies."
11050,ANTH,2557,001,Lecture,"3","Alessandro Questa Rebolledo","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 303","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Culture Through Film","",Open,11,25,0,"Topics to be announced prior to each semester covering the diversity of human cultural worlds and the field of anthropology as presented through film. A variety of ethnographic and commercial films will be viewed and discussed in conjunction with readings."
12367,ANTH,2590,001,Lecture,"3","David Flood","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 407","06/12/2017 - 07/06/2017","","","","","","","","","","","","","Social and Cultural Anthropology","American Culture Through Music",Open,7,25,0,"Topics to be announced prior to each semester, dealing with social and cultural anthropology."
10944,ANTH,2800,001,Lecture,"3","Julia Haines","MoTuWeThFr 8:00AM - 10:15AM","Brooks Hall 103","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Introduction to Archaeology","",Open,7,25,0,"Topics include alternative theories of prehistoric culture change, dating methods, excavation and survey techniques, and the reconstruction of the economy, social organization, and religion of prehistoric societies."
12652,ANTH,3240,001,Lecture,"3","Susan Palazzo","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 303","07/10/2017 - 08/02/2017","","","","","","","","","","","","","The Anthropology of Food","",Open,9,25,0,"By exploring food and eating in relationship to such topics as taboo, sexuality, bodies, ritual, kinship, beauty, and temperance and excess, this course will help students to investigate the way the foods people eat--or don't eat--hold meaning for people within multiple cultural contexts."
10854,ANTH,3300,001,Lecture,"3","Tracie Canada","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 132","06/12/2017 - 07/06/2017","","","","","","","","","","","","","Tournaments and Athletes","",Open,10,30,0,"A cross-cultural study of sport and competitive games. Prerequisite: ANTH 101 or instructor permission."
10626,ANTH,9999,001,Independent Study,"1 - 12","Richard Handler","TBA","TBA","06/02/2017 - 08/03/2017","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
10723,ANTH,9999,002,Independent Study,"1 - 12","Susan McKinnon","TBA","TBA","06/02/2017 - 08/03/2017","","","","","","","","","","","","","Non-Topical Research","",Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director."
11415,APMA,2120,001,Lecture,"4","Manouchehr Mohajeri","MoTuWeThFr 10:30AM - 11:30AM","Thornton Hall D223","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Multivariable Calculus","",Open,15,35,0,"Topics include vectors in three-space and vector valued functions.  The multivariate calculus, including partial differentiation, multiple integrals, line and surface integrals, and the vector calculus, including Green's theorem, the divergence theorem, and Stokes's theorem.  Applications.  Prerequisite: APMA 1110."
11416,APMA,2130,001,Lecture,"4","Bernard Fulgham","MoTuWeThFr 9:15AM - 10:15AM","Thornton Hall D221","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Ordinary Differential Equations","",Open,13,35,0,"First order differential equations, second order and higher order linear differential equations, reduction of order, undetermined coefficients, variation of parameters, series solutions, Laplace transforms, linear systems of first order differential equations and the associated matrix theory, numerical methods.  Applications.  Prerequisite: APMA 2120 or equivalent."
11417,APMA,3080,001,Lecture,"3","James Lark","MoTuWeThFr 1:00PM - 2:00PM","Thornton Hall D221","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Linear Algebra","",Open,15,35,0,"Analyzes the systems of linear equations; vector spaces; linear dependence; bases; dimension; linear mappings; matrices; determinants; quadratic forms; eigenvalues; eigenvectors; orthogonal reduction to diagonal form;  inner product spaces; numerical methods; geometric applications.  Prerequisite: APMA 2120 or equivalent."
11418,APMA,3100,001,Lecture,"3","Hui Ma","MoTuWeThFr 10:30AM - 12:45PM","Thornton Hall D221","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Probability","",Open,34,35,0,"A calculus-based introduction to probability theory and its applications in engineering and applied science. Includes counting techniques, conditional probability, independence, discrete and continuous random variables, probability distribution functions, expected value and variance, joint distributions, covariance, correlation, the Central Limit theorem, the Poisson process, an introduction to statistical inference.  Prerequisite: APMA 2120 or equivalent."
11419,APMA,3110,001,Lecture,"3","Norman Beil","MoTuWeThFr 11:45AM - 12:45PM","Thornton Hall D222","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Applied Statistics and Probability","",Open,11,35,0,"Examines variability and its impact on decision-making.  Introduces students to basic concepts of probability, such as random variables, probability distribution functions, and the central limit theorem. Based on this foundation, the course then emphasizes applied statistics covering topics such as descriptive statistics, statistical inference, confidence intervals, hypothesis testing, correlation, regression modeling, statistical quality control.  Students cannot receive credit for both this course and APMA 3120.  Prerequisite: APMA 2120 or equivalent."
11420,APMA,3120,001,Lecture,"3","James Lark","MoTuWeThFr 10:30AM - 11:30AM","Thornton Hall D222","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Statistics","",Open,5,35,0,"Includes confidence interval and point estimation methods, hypothesis testing for single samples, inference procedures for single-sample and two-sample studies, single and multifactor analysis of variance techniques, linear and non-linear regression and correlation, and using Minitab for large data sets. Students cannot receive credit for both this course and APMA 3110.  Prerequisite: APMA 3100."
10909,ARAB,2016,002,Lecture,"4","Abir Abyad, Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","Gibson Hall 141","06/12/2017 - 07/06/2017","Staff","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 411","06/12/2017 - 07/06/2017","","","","","","","","","Intensive Intermediate Arabic","",Open,6,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequistes:  ARAB 1016  & 1026 or equivalent."
10910,ARAB,2026,002,Lecture,"4","Abir Abyad, Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","Shannon House 109","07/10/2017 - 08/02/2017","Staff","MoTuWeThFr 1:00PM - 5:30PM","Shannon House 109","07/10/2017 - 08/02/2017","","","","","","","","","Intensive Intermediate Arabic","",Open,6,30,0,"This intensive course begins with instruction in intermediate level oral expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute.  Prerequisites:  ARAB 1016 , 1026 & 2016 or equivalent."
10907,ARAB,216,002,Lecture,"0","Abir Abyad, Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","Gibson Hall 141","06/12/2017 - 07/06/2017","Staff","MoTuWeThFr 1:00PM - 5:30PM","New Cabell Hall 411","06/12/2017 - 07/06/2017","","","","","","","","","Intensive Intermediate Arabic","",Open,2,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
10905,ARAB,2256,1,Lecture,"1.5","Abir Abyad, Bilal Maanaki","MoTuWeThFr 12:00PM - 1:00PM","New Cabell Hall 132","06/12/2017 - 07/06/2017","","","","","","","","","","","","","Introduction to Levantine Arabic-I","",Open,6,30,0,"This course intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: First Year Arabic"
10908,ARAB,226,002,Lecture,"0","Abir Abyad, Bilal Maanaki","MoTuWeThFr 9:00AM - 12:00PM","Shannon House 109","07/10/2017 - 08/02/2017","Staff","MoTuWeThFr 1:00PM - 5:30PM","Shannon House 109","07/10/2017 - 08/02/2017","","","","","","","","","Intensive Intermediate Arabic","",Open,2,30,0,"This intensive course begins with instruction in basic intermediate level expression, listening comprehension, reading and writing, and continues with further development of these four skills. Part of the Summer Language Institute."
10906,ARAB,2266,1,Lecture,"1.5","Abir Abyad, Bilal Maanaki","MoTuWeThFr 12:00PM - 1:00PM","Shannon House 109","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Introduction to Levantine Arabic II","",Open,6,30,0,"This course is a continuation of ARAB 2256 and it intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: ARAB 2256"
10903,ARAB,256,1,Lecture,"0","Abir Abyad, Bilal Maanaki","MoTuWeThFr 12:00PM - 1:00PM","New Cabell Hall 132","06/12/2017 - 07/06/2017","","","","","","","","","","","","","Introduction to Levantine Arabic-I","",Open,2,30,0,"This course intends to introduce the students to colloquial Levantine Arabic by enabling them to communicate in Levantine Arabic, the colloquial spoken in Syria, Lebanon, the Holy Land, and Western Jordan  Prerequisite: First Year Arabic"
10666,ARAH,9998,001,Independent Study,"1 - 12","Douglas Fordham","TBA","TBA","06/02/2017 - 08/02/2017","","","","","","","","","","","","","Non-Topical Rsch,Doctoral Prep","",Open,0,30,0,"For doctoral research, taken before a dissertation director has been selected."
10065,ARCH,1031,001,Studio,"4","Scott Fundling","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 205","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Summer Foundation Studio I","",Open,7,20,0,"The studio course introduces  architecture, urban and environmental planning, and architectural history to the built environment related to scales from the body to buildings, landscapes, and cities.Students explore comprehensive and foundational design principles, skill sets, and critical thinking."
10061,ARCH,2011,001,Studio,"6","Peter Waldman","MoTuWeThFr 1:00PM - 6:00PM","Campbell Hall 105","06/12/2017 - 07/06/2017","","","","","","","","","","","","","Summer Intro to Design Studio","",Open,5,20,0,"Prerequisite: For undergraduate transfer students accepted by the Dept. of Architecture only.  This introductory architectural design studio explores comprehensive & foundational design principles, skill sets, & critical thinking. The material covered is presented through a series of lectures, projects, exercises,workshops, symposia & reviews involving the beginning design student in the thoughtful application of comprehensive critical design."
10062,ARCH,2021,001,Studio,"6","Luis Pancorbo Crespo","MoTuWeThFr 9:00AM - 2:00PM","Campbell Hall 401","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Summer Intro to Design Studio 1","",Open,5,20,0,"Prerequisite: ARCH 2010 or 2011, for undergraduate transfer students accepted by the Dept. of Architecture only.   The second architectural studio in the core curriculum fosters the development of the beginning design student's design methodology founded on thoughtful, creative, ethical and rigorous work practices in service of exploring meaningful formal and spatial propositions."
10071,ARCH,3500,002,Independent Study,"3","Phoebe Crisman","TBA","Contact Department","05/30/2017 - 06/08/2017","","","","","","","","","","","","","Special Topics in Architecture","Sust Communities & Glob Envir",Open,3,30,0,"Topical offerings in architecture."
10064,ARCH,4993,001,Independent Study,"1 - 4","Matthew Jull","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10066,ARCH,4993,002,Independent Study,"1 - 4","William Sherman","TBA","TBA","06/12/2017 - 08/03/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent research on topics selected by individual students in consultation with a faculty advisor"
10060,ARCH,5422,001,Lecture,"3","Earl Mark","MoTuWeThFr 10:30AM - 12:45PM","Campbell Hall 105","06/12/2017 - 07/06/2017","","","","","","","","","","","","","Computer Animation: Design in Motion","",Open,17,24,0,"Arch 5422 is a hands-on workshop in moviemaking by techniques in three-dimensional computer animation with composite video,  sound editing and capture. We screen independent and feature film animation and ongoing student work concluding in a 1 to 5 min. final project. Short readings are in film and cognitive science. Students may enroll from diverse areas such as design, art,  drama, computer science, the physical sciences, and education."
12739,ARCH,5500,001,Lecture,"1 - 6","Phoebe Crisman","TBA","Contact Department","05/30/2017 - 06/08/2017","","","","","","","","","","","","","Special Topics in Architecture","Sust Communities & Glob Envir",Open,1,30,0,"Topical offerings in architecture."
11105,ARCY,3993,001,Independent Study,"3","Malcolm Bell","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
11106,ARCY,3993,002,Independent Study,"3","John Dobbins","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
11107,ARCY,3993,003,Independent Study,"3","Anastasia Dakouri-Hild","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,1,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
11108,ARCY,3993,004,Independent Study,"3","Jeffrey Hantman","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
11109,ARCY,3993,005,Independent Study,"3","Foteini Kondyli","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
11110,ARCY,3993,006,Independent Study,"3","Adria Laviolette","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
11111,ARCY,3993,007,Independent Study,"3","Rachel Most","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
11112,ARCY,3993,008,Independent Study,"3","Fraser Neiman","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
11113,ARCY,3993,009,Independent Study,"3","Stephen Plog","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
11114,ARCY,3993,010,Independent Study,"3","Tyler Smith","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
11115,ARCY,3993,011,Independent Study,"3","Patricia Wattenmaker","TBA","TBA","06/12/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"An Independent Study in Archaeology. Subject to be determined by student and  instructor."
10070,ARH,1004,001,Lecture,"3","Catherine Hundley","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 215","07/10/2017 - 08/02/2017","","","","","","","","","","","","","History of Architecture","",Open,8,20,0,"Surveys architecture from the Ancient to the present."
10072,ARH,5611,001,Lecture,"3","Andrew Johnston","MoTuWeTh 9:00AM - 12:00PM","Campbell Hall 135","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Architectural Field  School: The Cultural Landscape of Birdwood","",Open,6,30,0,"Through lectures, readings, discussions and on-site tutorials, students in this course will learn fieldwork and archival research methodology through a detailed exploration of the historic UVA Birdwood site. Students will analyze and interpret the data collected to prepare field reports and formal architectural drawings explicating the meanings and significance of the site. 9am to 12pm daily, with time spent both on-site and in the studio."
12841,ARH,8999,001,Independent Study,"6 - 12","Sheila Crane","TBA","TBA","06/12/2017 - 08/03/2017","","","","","","","","","","","","","Thesis Project","",Open,1,30,0,"For Thesis Preparation, taken before a thesis director has been selected."
11045,ARTH,1004,001,Lecture,"3","Catherine Hundley","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 215","07/10/2017 - 08/02/2017","","","","","","","","","","","","","A History of Architecture","",Open,2,20,0,"This course will introduce students to the study of architecture through an examination of selected examples from the history of architecture with a focus on Europe and the United States and buildings relevant to those regions (e.g. the Great Pyramids, the Parthenon, Versailles).  Classes will be a combination of lectures and discussions as students are taught the fundamentals of architectural history as well as how to analyze buildings."
12133,ARTH,2251,001,Lecture,"3","Eric Hupe","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 206","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Italian Renaissance Art","",Open,10,20,0,"Studies painting, architecture, and sculpture in Italy from the close of the Middle Ages through the sixteenth century. Focuses on the work of major artists such as Giotto, Donatello, Botticelli, Leonardo, and Michelangelo. Detailed discussion of the social, political, and cultural background of the arts."
12134,ARTH,2273,001,Seminar,"3","Carmenita Higginbotham","MoTuWeThFr 10:30AM - 12:45PM","Fayerweather Hall 206","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Disneyland","",Open,18,20,0,"This course examines the visual, aesthetic and cultural effects of Disneyland.  It considers the history of the theme parks, its relationship to Disney films, and its visual construction of space, leisure, and American cultural identity. Presented both chronologically and thematically, this course is both reading and writing intensive."
12135,ARTH,2471,001,Lecture,"3 - 4","Jennifer Camp","MoTuWeThFr 1:00PM - 3:15PM","Fayerweather Hall 206","06/12/2017 - 07/06/2017","","","","","","","","","","","","","Art Since 1945","",Open,4,20,0,"Surveys art production and theory in the U.S. and Europe since World War II. Relationships between artistic practice and critical theory are stressed in an examination of movements ranging from abstract expressionism to neo-geo."
11175,ARTH,3993,1,Independent Study,"1 - 3","Carmenita Higginbotham","Mo 12:00AM - 12:50AM","TBA","07/10/2017 - 08/02/2017","","","","","","","","","","","","","Independent Study","",Open,0,30,0,"Independent study in the history of art"
